segment,distance_A_minus1,q1,q2,q3,f1_cm_minus1,f2_cm_minus1,f3_cm_minus1
0.000000000000000000e+00,1.769433779311232746e-01,3.500000000000000333e-01,0.000000000000000000e+00,3.500000000000000333e-01,1.905241132194582292e+02,1.905241132194584566e+02,2.935904782640609483e+02
0.000000000000000000e+00,1.832627842858062517e-01,3.625000000000000444e-01,0.000000000000000000e+00,3.625000000000000444e-01,1.939533893559094224e+02,1.939533893559096498e+02,2.990845921477204570e+02
0.000000000000000000e+00,1.895821906404892010e-01,3.750000000000000000e-01,0.000000000000000000e+00,3.750000000000000000e-01,1.970903602102244463e+02,1.970903602102246452e+02,3.041220212082172338e+02
0.000000000000000000e+00,1.959015969951721781e-01,3.875000000000000111e-01,0.000000000000000000e+00,3.875000000000000111e-01,1.999331096685467628e+02,1.999331096685469902e+02,3.086968764197962969e+02
0.000000000000000000e+00,2.022210033498551551e-01,4.000000000000000222e-01,0.000000000000000000e+00,4.000000000000000222e-01,2.024800450213422209e+02,2.024800450213424483e+02,3.128038948522402620e+02
0.000000000000000000e+00,2.085404097045381322e-01,4.125000000000000333e-01,0.000000000000000000e+00,4.125000000000000333e-01,2.047298589669557316e+02,2.047298589669559306e+02,3.164384224747828966e+02
0.000000000000000000e+00,2.148598160592211093e-01,4.250000000000000444e-01,0.000000000000000000e+00,4.250000000000000444e-01,2.066814934459006565e+02,2.066814934459009123e+02,3.195963975583094339e+02
0.000000000000000000e+00,2.211792224139040586e-01,4.375000000000000000e-01,0.000000000000000000e+00,4.375000000000000000e-01,2.083341059656991661e+02,2.083341059656993934e+02,3.222743350506864886e+02
0.000000000000000000e+00,2.274986287685870356e-01,4.500000000000000111e-01,0.000000000000000000e+00,4.500000000000000111e-01,2.096870390340799872e+02,2.096870390340801578e+02,3.244693122725963121e+02
0.000000000000000000e+00,2.338180351232700127e-01,4.625000000000000222e-01,0.000000000000000000e+00,4.625000000000000222e-01,2.107397932642790863e+02,2.107397932642793137e+02,3.261789562479602296e+02
0.000000000000000000e+00,2.401374414779529898e-01,4.750000000000000333e-01,0.000000000000000000e+00,4.750000000000000333e-01,2.114920046508523797e+02,2.114920046508526070e+02,3.274014329444415239e+02
0.000000000000000000e+00,2.464568478326359668e-01,4.875000000000000444e-01,0.000000000000000000e+00,4.875000000000000444e-01,2.119434264388936526e+02,2.119434264388939368e+02,3.281354386562186960e+02
0.000000000000000000e+00,2.527762541873189162e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.120939159252521620e+02,2.120939159252523325e+02,3.283801937139317602e+02
1.000000000000000000e+00,2.527762541873189162e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.120939159252521620e+02,2.120939159252523325e+02,3.283801937139317602e+02
1.000000000000000000e+00,2.559359573646604047e-01,5.000000000000000000e-01,6.250000000000000347e-03,5.062499999999999778e-01,2.120971753222964935e+02,2.121542816179826332e+02,3.283454077669479148e+02
1.000000000000000000e+00,2.590956605420018932e-01,5.000000000000000000e-01,1.250000000000000069e-02,5.124999999999999556e-01,2.121069331187247542e+02,2.123351676870140636e+02,3.282410717269877978e+02
1.000000000000000000e+00,2.622553637193433818e-01,5.000000000000000000e-01,1.875000000000000278e-02,5.187500000000000444e-01,2.121231282636711057e+02,2.126359431578685815e+02,3.280672510586617818e+02
1.000000000000000000e+00,2.654150668966848703e-01,5.000000000000000000e-01,2.500000000000000139e-02,5.250000000000000222e-01,2.121456594488450946e+02,2.130555632018076437e+02,3.278240550750095395e+02
1.000000000000000000e+00,2.685747700740263588e-01,5.000000000000000000e-01,3.125000000000000000e-02,5.312500000000000000e-01,2.121743857697205158e+02,2.135925791631687787e+02,3.275116372452029623e+02
1.000000000000000000e+00,2.717344732513678474e-01,5.000000000000000000e-01,3.750000000000000555e-02,5.374999999999999778e-01,2.122091276441660739e+02,2.142451522733988725e+02,3.271301956246712166e+02
1.000000000000000000e+00,2.748941764287093359e-01,5.000000000000000000e-01,4.375000000000000416e-02,5.437499999999999556e-01,2.122496679815765788e+02,2.150110707439960152e+02,3.266799734069887791e+02
1.000000000000000000e+00,2.780538796060508244e-01,5.000000000000000000e-01,5.000000000000000278e-02,5.500000000000000444e-01,2.122957535937138402e+02,2.158877698649058061e+02,3.261612595966828962e+02
1.000000000000000000e+00,2.812135827833923130e-01,5.000000000000000000e-01,5.625000000000000139e-02,5.562500000000000222e-01,2.123470968367152238e+02,2.168723546839331391e+02,3.255743898019321705e+02
1.000000000000000000e+00,2.843732859607338015e-01,5.000000000000000000e-01,6.250000000000000000e-02,5.625000000000000000e-01,2.124033774720849408e+02,2.179616248076839611e+02,3.249197471459437452e+02
1.000000000000000000e+00,2.875329891380752900e-01,5.000000000000000000e-01,6.875000000000000555e-02,5.687499999999999778e-01,2.124642447329785000e+02,2.191521008457846165e+02,3.241977632956164825e+02
1.000000000000000000e+00,2.906926923154167786e-01,5.000000000000000000e-01,7.500000000000001110e-02,5.749999999999999556e-01,2.125293195807158497e+02,2.204400520171245432e+02,3.234089196059118194e+02
1.000000000000000000e+00,2.938523954927582671e-01,5.000000000000000000e-01,8.125000000000000278e-02,5.812500000000000444e-01,2.125981971352533435e+02,2.218215244483737365e+02,3.225537483781752712e+02
1.000000000000000000e+00,2.970120986700997556e-01,5.000000000000000000e-01,8.750000000000000833e-02,5.875000000000000222e-01,2.126704492622840519e+02,2.232923697191951646e+02,3.216328342304643684e+02
1.000000000000000000e+00,3.001718018474412442e-01,5.000000000000000000e-01,9.375000000000000000e-02,5.937500000000000000e-01,2.127456272987552666e+02,2.248482732431382374e+02,3.206468155777512266e+02
1.000000000000000000e+00,3.033315050247827327e-01,5.000000000000000000e-01,1.000000000000000056e-01,5.999999999999999778e-01,2.128232648978713257e+02,2.264847821156965040e+02,3.195963862196757077e+02
1.000000000000000000e+00,3.064912082021242212e-01,5.000000000000000000e-01,1.062500000000000111e-01,6.062499999999999556e-01,2.129028809741053010e+02,2.281973321089030264e+02,3.184822970333181047e+02
1.000000000000000000e+00,3.096509113794657098e-01,5.000000000000000000e-01,1.125000000000000028e-01,6.125000000000000444e-01,2.129839827283620366e+02,2.299812735427017572e+02,3.173053577682530317e+02
1.000000000000000000e+00,3.128106145568071983e-01,5.000000000000000000e-01,1.187500000000000083e-01,6.187500000000000222e-01,2.130660687332180885e+02,2.318318958149704940e+02,3.160664389409053570e+02
1.000000000000000000e+00,3.159703177341486868e-01,5.000000000000000000e-01,1.250000000000000000e-01,6.250000000000000000e-01,2.131486320581044538e+02,2.337444504225874482e+02,3.147664738249874858e+02
1.000000000000000000e+00,3.191300209114901754e-01,5.000000000000000000e-01,1.312500000000000056e-01,6.312499999999999778e-01,2.132311634143892434e+02,2.357141723537855853e+02,3.134064605345100176e+02
1.000000000000000000e+00,3.222897240888316639e-01,5.000000000000000000e-01,1.375000000000000111e-01,6.374999999999999556e-01,2.133131543005426067e+02,2.377362997760657777e+02,3.119874641955512971e+02
1.000000000000000000e+00,3.254494272661731524e-01,5.000000000000000000e-01,1.437500000000000167e-01,6.437500000000000444e-01,2.133941001279283114e+02,2.398060919833305320e+02,3.105106192026137819e+02
1.000000000000000000e+00,3.286091304435146410e-01,5.000000000000000000e-01,1.500000000000000222e-01,6.500000000000000222e-01,2.134735033082393443e+02,2.419188456001833742e+02,3.089771315549938322e+02
1.000000000000000000e+00,3.317688336208561295e-01,5.000000000000000000e-01,1.562500000000000000e-01,6.562500000000000000e-01,2.135508762841807311e+02,2.440699090703362231e+02,3.073882812681255814e+02
1.000000000000000000e+00,3.349285367981976180e-01,5.000000000000000000e-01,1.625000000000000056e-01,6.624999999999999778e-01,2.136257444856790073e+02,2.462546954798241643e+02,3.057454248543253357e+02
1.000000000000000000e+00,3.380882399755391066e-01,5.000000000000000000e-01,1.687500000000000111e-01,6.687499999999999556e-01,2.136976491946561794e+02,2.484686937844936949e+02,3.040499978667385790e+02
1.000000000000000000e+00,3.412479431528805951e-01,5.000000000000000000e-01,1.750000000000000167e-01,6.750000000000000444e-01,2.137661503022410443e+02,2.507074785253817595e+02,3.023035174995776515e+02
1.000000000000000000e+00,3.444076463302220836e-01,5.000000000000000000e-01,1.812500000000000222e-01,6.812500000000000222e-01,2.138308289431797107e+02,2.529667181255988169e+02,3.005075852368958067e+02
1.000000000000000000e+00,3.475673495075635722e-01,5.000000000000000000e-01,1.875000000000000000e-01,6.875000000000000000e-01,2.138912899931489733e+02,2.552421818686925690e+02,2.986638895411823569e+02
1.000000000000000000e+00,3.507270526849050607e-01,5.000000000000000000e-01,1.937500000000000056e-01,6.937499999999999778e-01,2.139471644156590742e+02,2.575297456617243483e+02,2.967742085719399370e+02
1.000000000000000000e+00,3.538867558622465492e-01,5.000000000000000000e-01,2.000000000000000111e-01,6.999999999999999556e-01,2.139981114462449341e+02,2.598253966869624492e+02,2.948404129231154229e+02
1.000000000000000000e+00,3.570464590395880378e-01,5.000000000000000000e-01,2.062500000000000167e-01,7.062500000000000444e-01,2.140438206026814214e+02,2.621252370446788973e+02,2.928644683667657205e+02
1.000000000000000000e+00,3.602061622169295263e-01,5.000000000000000000e-01,2.125000000000000222e-01,7.125000000000000222e-01,2.140840135110149447e+02,2.644254864864796559e+02,2.908484385886383734e+02
1.000000000000000000e+00,3.633658653942710148e-01,5.000000000000000000e-01,2.187500000000000000e-01,7.187500000000000000e-01,2.141184455382679914e+02,2.667224843343099678e+02,2.887944878993949942e+02
1.000000000000000000e+00,3.665255685716125034e-01,5.000000000000000000e-01,2.250000000000000056e-01,7.249999999999999778e-01,2.141469072237490536e+02,2.690126906751074785e+02,2.867048839029856708e+02
1.000000000000000000e+00,3.696852717489539919e-01,5.000000000000000000e-01,2.312500000000000111e-01,7.312499999999999556e-01,2.141692255019766264e+02,2.712926869153276925e+02,2.845820001011775275e+02
1.000000000000000000e+00,3.728449749262954804e-01,5.000000000000000000e-01,2.375000000000000167e-01,7.375000000000000444e-01,2.141852647113036596e+02,2.735591757734836165e+02,2.824283184103999815e+02
1.000000000000000000e+00,3.760046781036369690e-01,5.000000000000000000e-01,2.437500000000000222e-01,7.437500000000000222e-01,2.141949273834125620e+02,2.758089807826460174e+02,2.802464315639011261e+02
1.000000000000000000e+00,3.791643812809784575e-01,5.000000000000000000e-01,2.500000000000000000e-01,7.500000000000000000e-01,2.141981548099199983e+02,2.780390453686679280e+02,2.780390453686682122e+02
2.000000000000000000e+00,3.791643812809784575e-01,5.000000000000000000e-01,2.500000000000000000e-01,7.500000000000000000e-01,2.141981548099199983e+02,2.780390453686679280e+02,2.780390453686682122e+02
2.000000000000000000e+00,3.836328763674481390e-01,5.000000000000000000e-01,2.562499999999999778e-01,7.437500000000000222e-01,2.140300000632912258e+02,2.778891845141851604e+02,2.781961672622550736e+02
2.000000000000000000e+00,3.881013714539178205e-01,5.000000000000000000e-01,2.625000000000000111e-01,7.375000000000000444e-01,2.135313253886347695e+02,2.774400419490957006e+02,2.786617860603352028e+02
2.000000000000000000e+00,3.925698665403875576e-01,5.000000000000000000e-01,2.687499999999999889e-01,7.312499999999999556e-01,2.127186668429695544e+02,2.766929390846852925e+02,2.794194939410679694e+02
2.000000000000000000e+00,3.970383616268572391e-01,5.000000000000000000e-01,2.750000000000000222e-01,7.249999999999999778e-01,2.116170820597914997e+02,2.756500830229007875e+02,2.804444476161631883e+02
2.000000000000000000e+00,4.015068567133269206e-01,5.000000000000000000e-01,2.812500000000000000e-01,7.187500000000000000e-01,2.102572014432359708e+02,2.743145737832012401e+02,2.817063180483092992e+02
2.000000000000000000e+00,4.059753517997966021e-01,5.000000000000000000e-01,2.874999999999999778e-01,7.125000000000000222e-01,2.086722877100698952e+02,2.726904146252722967e+02,2.831722321485987663e+02
2.000000000000000000e+00,4.104438468862662837e-01,5.000000000000000000e-01,2.937500000000000111e-01,7.062500000000000444e-01,2.068958216076984513e+02,2.707825256745405795e+02,2.848091885883503664e+02
2.000000000000000000e+00,4.149123419727360207e-01,5.000000000000000000e-01,2.999999999999999889e-01,6.999999999999999556e-01,2.049598253181495977e+02,2.685967611187812736e+02,2.865857361664201335e+02
2.000000000000000000e+00,4.193808370592057022e-01,5.000000000000000000e-01,3.062500000000000222e-01,6.937499999999999778e-01,2.028938929059029306e+02,2.661399303064442847e+02,2.884729453131215564e+02
2.000000000000000000e+00,4.238493321456753837e-01,5.000000000000000000e-01,3.125000000000000000e-01,6.875000000000000000e-01,2.007247735458931857e+02,2.634198231399654446e+02,2.904448269207215390e+02
2.000000000000000000e+00,4.283178272321450653e-01,5.000000000000000000e-01,3.187499999999999778e-01,6.812500000000000222e-01,1.984763268907769032e+02,2.604452402188984479e+02,2.924783790544515796e+02
2.000000000000000000e+00,4.327863223186147468e-01,5.000000000000000000e-01,3.250000000000000111e-01,6.750000000000000444e-01,1.961696961607274829e+02,2.572260282457842209e+02,2.945534158600009960e+02
2.000000000000000000e+00,4.372548174050844838e-01,5.000000000000000000e-01,3.312499999999999889e-01,6.687499999999999556e-01,1.938235874050449752e+02,2.537731212583954914e+02,2.966522901032814161e+02
2.000000000000000000e+00,4.417233124915541653e-01,5.000000000000000000e-01,3.375000000000000222e-01,6.624999999999999778e-01,1.914545834451785993e+02,2.500985882894310066e+02,2.987595807036659608e+02
2.000000000000000000e+00,4.461918075780238468e-01,5.000000000000000000e-01,3.437500000000000000e-01,6.562500000000000000e-01,1.890774513565986297e+02,2.462156880700977410e+02,3.008617862600568174e+02
2.000000000000000000e+00,4.506603026644935284e-01,5.000000000000000000e-01,3.499999999999999778e-01,6.500000000000000222e-01,1.867054226733062592e+02,2.421389313746186360e+02,3.029470452295187783e+02
2.000000000000000000e+00,4.551287977509632099e-01,5.000000000000000000e-01,3.562500000000000111e-01,6.437500000000000444e-01,1.843504379290873771e+02,2.378841515305660437e+02,3.050048909760367337e+02
2.000000000000000000e+00,4.595972928374329469e-01,5.000000000000000000e-01,3.624999999999999889e-01,6.374999999999999556e-01,1.820233541393430130e+02,2.334685834700610201e+02,3.070260429075478896e+02
2.000000000000000000e+00,4.640657879239026284e-01,5.000000000000000000e-01,3.687500000000000222e-01,6.312499999999999778e-01,1.797341173798998568e+02,2.289109514352578003e+02,3.090022313602863164e+02
2.000000000000000000e+00,4.685342830103723100e-01,5.000000000000000000e-01,3.750000000000000000e-01,6.250000000000000000e-01,1.774919041438937199e+02,2.242315650326812886e+02,3.109260523624660664e+02
2.000000000000000000e+00,4.730027780968419915e-01,5.000000000000000000e-01,3.812499999999999778e-01,6.187500000000000222e-01,1.753052355637162236e+02,2.194524226957090605e+02,3.127908480065341337e+02
2.000000000000000000e+00,4.774712731833116730e-01,5.000000000000000000e-01,3.875000000000000111e-01,6.125000000000000444e-01,1.731820684240630044e+02,2.145973206880606767e+02,3.145906083299742590e+02
2.000000000000000000e+00,4.819397682697814100e-01,5.000000000000000000e-01,3.937500000000000444e-01,6.062499999999999556e-01,1.711298664829311633e+02,2.096919644731143535e+02,3.163198910316075967e+02
2.000000000000000000e+00,4.864082633562510916e-01,5.000000000000000000e-01,4.000000000000000222e-01,5.999999999999999778e-01,1.691556551346860715e+02,2.047640774813025075e+02,3.179737558599850331e+02
2.000000000000000000e+00,4.908767584427207731e-01,5.000000000000000000e-01,4.062500000000000000e-01,5.937500000000000000e-01,1.672660619827481412e+02,1.998434999247648705e+02,3.195477110140967056e+02
2.000000000000000000e+00,4.953452535291904546e-01,5.000000000000000000e-01,4.124999999999999778e-01,5.875000000000000222e-01,1.654673454802879746e+02,1.949622672458566512e+02,3.210376693535731079e+02
2.000000000000000000e+00,4.998137486156601361e-01,5.000000000000000000e-01,4.187500000000000111e-01,5.812500000000000444e-01,1.637654134602310876e+02,1.901546540076861902e+02,3.224399126112975864e+02
2.000000000000000000e+00,5.042822437021299287e-01,5.000000000000000000e-01,4.250000000000000444e-01,5.749999999999999556e-01,1.621658331114525424e+02,1.854571646146627870e+02,3.237510621346992252e+02
2.000000000000000000e+00,5.087507387885995547e-01,5.000000000000000000e-01,4.312500000000000222e-01,5.687499999999999778e-01,1.606738337598260387e+02,1.809084474570809107e+02,3.249680549580374418e+02
2.000000000000000000e+00,5.132192338750691807e-01,5.000000000000000000e-01,4.375000000000000000e-01,5.625000000000000000e-01,1.592943036709864089e+02,1.765491044749887521e+02,3.260881242342041446e+02
2.000000000000000000e+00,5.176877289615388067e-01,5.000000000000000000e-01,4.437499999999999778e-01,5.562500000000000222e-01,1.580317819950907960e+02,1.724213647158963454e+02,3.271087832388197398e+02
2.000000000000000000e+00,5.221562240480085437e-01,5.000000000000000000e-01,4.500000000000000111e-01,5.500000000000000444e-01,1.568904469109013746e+02,1.685685896912930843e+02,3.280278123090579925e+02
2.000000000000000000e+00,5.266247191344782808e-01,5.000000000000000000e-01,4.562500000000000444e-01,5.437499999999999556e-01,1.558741009856991298e+02,1.650345821436463893e+02,3.288432482011531306e+02
2.000000000000000000e+00,5.310932142209479068e-01,5.000000000000000000e-01,4.625000000000000222e-01,5.374999999999999778e-01,1.549861547378072828e+02,1.618626803358582720e+02,3.295533754493778247e+02
2.000000000000000000e+00,5.355617093074175328e-01,5.000000000000000000e-01,4.687500000000000000e-01,5.312500000000000000e-01,1.542296093596523292e+02,1.590946388919243475e+02,3.301567193899839481e+02
2.000000000000000000e+00,5.400302043938871588e-01,5.000000000000000000e-01,4.749999999999999778e-01,5.250000000000000222e-01,1.536070395222470779e+02,1.567693249442603474e+02,3.306520405798815432e+02
2.000000000000000000e+00,5.444986994803568958e-01,5.000000000000000000e-01,4.812500000000000111e-01,5.187500000000000444e-01,1.531205771292761710e+02,1.549212928382983137e+02,3.310383303947276659e+02
2.000000000000000000e+00,5.489671945668266329e-01,5.000000000000000000e-01,4.875000000000000444e-01,5.124999999999999556e-01,1.527718968151582715e+02,1.535793366221353722e+02,3.313148076370868012e+02
2.000000000000000000e+00,5.534356896532962589e-01,5.000000000000000000e-01,4.937500000000000222e-01,5.062499999999999778e-01,1.525622038834418959e+02,1.527651486565320909e+02,3.314809160244226405e+02
2.000000000000000000e+00,5.579041847397658849e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.524922252591615290e+02,1.524922252591616427e+02,3.315363224605694086e+02
3.000000000000000000e+00,5.579041847397658849e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.524922252591615290e+02,1.524922252591616427e+02,3.315363224605694086e+02
3.000000000000000000e+00,5.633769511797581675e-01,4.874999999999999889e-01,4.874999999999999889e-01,4.874999999999999889e-01,1.523746592799151927e+02,1.523746592799154200e+02,3.312807199710683790e+02
3.000000000000000000e+00,5.688497176197504501e-01,4.749999999999999778e-01,4.749999999999999778e-01,4.749999999999999778e-01,1.520221426203949306e+02,1.520221426203950443e+02,3.305143066230774025e+02
3.000000000000000000e+00,5.743224840597427328e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,1.514352188357385103e+02,1.514352188357387092e+02,3.292382641704285788e+02
3.000000000000000000e+00,5.797952504997350154e-01,4.500000000000000111e-01,4.500000000000000111e-01,4.500000000000000111e-01,1.506147929198811539e+02,1.506147929198813529e+02,3.274545601780943116e+02
3.000000000000000000e+00,5.852680169397272980e-01,4.375000000000000000e-01,4.375000000000000000e-01,4.375000000000000000e-01,1.495621299101193529e+02,1.495621299101194950e+02,3.251659449883454158e+02
3.000000000000000000e+00,5.907407833797195806e-01,4.249999999999999889e-01,4.249999999999999889e-01,4.249999999999999889e-01,1.482788529365155341e+02,1.482788529365156478e+02,3.223759474799223881e+02
3.000000000000000000e+00,5.962135498197118633e-01,4.124999999999999778e-01,4.124999999999999778e-01,4.124999999999999778e-01,1.467669407191490905e+02,1.467669407191492894e+02,3.190888696267599585e+02
3.000000000000000000e+00,6.016863162597041459e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,1.450287245170738970e+02,1.450287245170741244e+02,3.153097798646558090e+02
3.000000000000000000e+00,6.071590826996964285e-01,3.875000000000000111e-01,3.875000000000000111e-01,3.875000000000000111e-01,1.430668845336851689e+02,1.430668845336852826e+02,3.110445052761091915e+02
3.000000000000000000e+00,6.126318491396887111e-01,3.750000000000000000e-01,3.750000000000000000e-01,3.750000000000000000e-01,1.408844457840400821e+02,1.408844457840401105e+02,3.062996226053820692e+02
3.000000000000000000e+00,6.181046155796809938e-01,3.624999999999999889e-01,3.624999999999999889e-01,3.624999999999999889e-01,1.384847734305041342e+02,1.384847734305043616e+02,3.010824481176371137e+02
3.000000000000000000e+00,6.235773820196732764e-01,3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999778e-01,1.358715675939150742e+02,1.358715675939152732e+02,2.954010263177858633e+02
3.000000000000000000e+00,6.290501484596655590e-01,3.375000000000000222e-01,3.375000000000000222e-01,3.375000000000000222e-01,1.330488576482639473e+02,1.330488576482640894e+02,2.892641175464460730e+02
3.000000000000000000e+00,6.345229148996578417e-01,3.249999999999999556e-01,3.249999999999999556e-01,3.249999999999999556e-01,1.300209960076926734e+02,1.300209960076928439e+02,2.826811844721312355e+02
3.000000000000000000e+00,6.399956813396501243e-01,3.125000000000000000e-01,3.125000000000000000e-01,3.125000000000000000e-01,1.267926514153873825e+02,1.267926514153876099e+02,2.756623775005012362e+02
3.000000000000000000e+00,6.454684477796424069e-01,2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,1.233688017447142187e+02,1.233688017447144603e+02,2.682185191231732233e+02
3.000000000000000000e+00,6.509412142196346895e-01,2.874999999999999778e-01,2.874999999999999778e-01,2.874999999999999778e-01,1.197547263236999129e+02,1.197547263237000550e+02,2.603610872302233474e+02
3.000000000000000000e+00,6.564139806596269722e-01,2.750000000000000222e-01,2.750000000000000222e-01,2.750000000000000222e-01,1.159559977946901626e+02,1.159559977946903047e+02,2.521021974121125595e+02
3.000000000000000000e+00,6.618867470996192548e-01,2.624999999999999556e-01,2.624999999999999556e-01,2.624999999999999556e-01,1.119784735217393035e+02,1.119784735217394456e+02,2.434545842783239493e+02
3.000000000000000000e+00,6.673595135396115374e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,1.078282865589796415e+02,1.078282865589797694e+02,2.344315818215185629e+02
