sweep,energy_per_spin,M2,cos_x,cos_y,current_x,current_y,current_x2,current_y2,vortex_abs_density
5.000000000000000000e+00,-1.390462447650393063e+00,5.684558448336038960e-01,4.135712965142704434e+01,4.763246699819810459e+01,9.587923952108412529e-01,-5.922866988469502658e+00,9.192828571141420380e-01,3.508035336310179275e+01,6.250000000000000000e-02
1.000000000000000000e+01,-1.265636124651663419e+00,4.750795839714123669e-01,3.906850713674244702e+01,4.193220484096400469e+01,-5.199079163086858912e+00,-4.137729303391862956e+00,2.703042414404395188e+01,1.712080378814771109e+01,3.125000000000000000e-02
1.500000000000000000e+01,-1.538126592179023699e+00,6.910260102035832297e-01,4.849587368789490682e+01,4.994422821156261705e+01,-1.907801508810271329e+00,6.800805333262247565e-01,3.639706597018747658e+00,4.625095318092822816e-01,0.000000000000000000e+00
2.000000000000000000e+01,-1.337799347062059052e+00,5.634108156921233679e-01,4.186468319668325933e+01,4.375447501528852712e+01,-9.457562899956988289e-01,-4.538546136095400474e-01,8.944549600664283284e-01,2.059840102946648988e-01,0.000000000000000000e+00
2.500000000000000000e+01,-1.408181816995098146e+00,4.391533234986491618e-01,4.438312455880587493e+01,4.574051172888040639e+01,-9.628126853383386363e-01,-2.721673326677606752e+00,9.270082670484226517e-01,7.407505697148351054e+00,0.000000000000000000e+00
3.000000000000000000e+01,-1.325502840151655981e+00,4.470351458762375496e-01,4.099405248806007052e+01,4.383812928164591938e+01,-6.653530623069727756e-01,4.982610472832491588e-01,4.426946975212663893e-01,2.482640712398002658e-01,0.000000000000000000e+00
3.500000000000000000e+01,-1.467793433183123941e+00,4.646567657240647797e-01,4.577142281655122957e+01,4.816735690716870977e+01,-4.209911922566200726e-01,-2.447140067421313958e-01,1.772335839576504313e-01,5.988494509578792813e-02,0.000000000000000000e+00
4.000000000000000000e+01,-1.310839683010474488e+00,5.017702736087735760e-01,4.196187750625446711e+01,4.193186220641590012e+01,-1.558292003089348787e-01,-4.098449668142452040e+00,2.428273966892215141e-02,1.679728968229697372e+01,0.000000000000000000e+00
4.500000000000000000e+01,-1.426167609295193817e+00,5.794054228748671820e-01,4.383737419248319611e+01,4.743735280240920815e+01,-6.310967150226638456e-01,-5.170181810022298485e-01,3.982830637123973561e-01,2.673077994868545137e-01,0.000000000000000000e+00
5.000000000000000000e+01,-1.316428713963633257e+00,4.977603076608188570e-01,4.311417746660696082e+01,4.113726022706557472e+01,-6.917527592061776254e-01,2.912860410335516015e+00,4.785218798693599562e-01,8.484755770099990713e+00,3.125000000000000000e-02
5.500000000000000000e+01,-1.353137111186194286e+00,5.745262706109485196e-01,4.448222231012688610e+01,4.211855280578954819e+01,-2.604525750496359038e+00,-1.290401838375257348e+00,6.783554384998621956e+00,1.665136904482243718e+00,0.000000000000000000e+00
