    0.000000000    0.315984199    0.315983384
    0.136946090    0.315982759    0.315983563
    0.273892180    0.315984167    0.315983388
    0.410838271    0.315982820    0.315983555
    0.547784361    0.315984074    0.315983397
    0.684730451    0.315982936    0.315983537
    0.821676541    0.315983927    0.315983412
    0.958622631    0.315983098    0.315983513
    1.095568722    0.315983739    0.315983431
    1.232514812    0.315983292    0.315983484
    1.369460902    0.315983526    0.315983452
    1.506406992    0.315983500    0.315983452
    1.643353082    0.315983305    0.315983473
    1.780299173    0.315983705    0.315983419
    1.917245263    0.315983095    0.315983491
    2.054191353    0.315983887    0.315983387
    2.191137443    0.315982913    0.315983504
    2.328083533    0.315984031    0.315983359
    2.465029624    0.315982774    0.315983510
    2.601975714    0.315984123    0.315983336
    2.738921804    0.315982691    0.315983508
    2.875867894    0.315984153    0.315983320
    3.012813985    0.315982668    0.315983498
    3.149760075    0.315984119    0.315983310
    3.286706165    0.315982709    0.315983478
    3.423652255    0.315984020    0.315983307
    3.560598345    0.315982809    0.315983449
    3.697544436    0.315983864    0.315983310
    3.834490526    0.315982959    0.315983413
    3.971436616    0.315983662    0.315983317
    4.108382706    0.315983144    0.315983370
    4.245328796    0.315983429    0.315983326
    4.382274887    0.315983349    0.315983324
    4.519220977    0.315983184    0.315983335
    4.656167067    0.315983554    0.315983277
    4.793113157    0.315982946    0.315983342
    4.930059247    0.315983739    0.315983230
    5.067005338    0.315982734    0.315983344
    5.203951428    0.315983887    0.315983186
    5.340897518    0.315982565    0.315983338
    5.477843608    0.315983981    0.315983147
    5.614789698    0.315982451    0.315983324
    5.751735789    0.315984011    0.315983114
    5.888681879    0.315982401    0.315983299
    6.025627969    0.315983970    0.315983087
    6.162574059    0.315982419    0.315983262
    6.299520149    0.315983856    0.315983066
    6.436466240    0.315982501    0.315983214
    6.573412330    0.315983676    0.315983049
    6.710358420    0.315982637    0.315983155
    6.847304510    0.315983439    0.315983034
    6.984250600    0.315982813    0.315983084
