sweep,energy_per_spin,M2,cos_x,cos_y,current_x,current_y,current_x2,current_y2,vortex_abs_density
5.000000000000000000e+01,-1.301275988915423953e+00,3.529723544602244578e-01,1.706659299529489715e+02,1.624607232093995606e+02,1.766184424799313923e+00,2.042339459145106062e-01,3.119407422403683405e+00,4.171150466381124550e-02,2.343750000000000000e-02
1.000000000000000000e+02,-1.404930919841016923e+00,5.450860823358000262e-01,1.761773026771311095e+02,1.834850128021691944e+02,-3.463498369077318007e+00,1.120458283354922369e+00,1.199582095260124248e+01,1.255426764738659440e+00,7.812500000000000000e-03
1.500000000000000000e+02,-1.394816359278629125e+00,4.986653925037061175e-01,1.784717658986267850e+02,1.786012220767022995e+02,-1.332035853903930533e+00,9.124777877582048724e-01,1.774319516085573367e+00,8.326157131521075838e-01,7.812500000000000000e-03
2.000000000000000000e+02,-1.305548583184925615e+00,5.104737204412957974e-01,1.676110954671762272e+02,1.666093418281647018e+02,1.145072578726642476e-01,-3.275408977256235588e-01,1.311191210551682779e-02,1.072830396829073940e-01,7.812500000000000000e-03
2.500000000000000000e+02,-1.440385463795732068e+00,4.883076744406404379e-01,1.814481411694941357e+02,1.872905375622132738e+02,5.032313011173705775e+00,-1.981750810936473206e+00,2.532417424242817106e+01,3.927336276647368951e+00,7.812500000000000000e-03
3.000000000000000000e+02,-1.489987413475406530e+00,5.826621642330450657e-01,1.873616929007778822e+02,1.940750849489261896e+02,1.063947436551512249e+00,2.296330473728867005e-01,1.131984147744534264e+00,5.273133644575842688e-02,0.000000000000000000e+00
3.500000000000000000e+02,-1.474692878261706142e+00,5.807268712188038418e-01,1.854996568160081551e+02,1.920217200189885887e+02,-1.660841766052669755e+00,-3.205272269900626192e+00,2.758395371864950985e+00,1.027377032419391334e+01,7.812500000000000000e-03
4.000000000000000000e+02,-1.557044092535039281e+00,5.908569382015925742e-01,2.012190219051125268e+02,1.973842657838575292e+02,-9.800309698951812365e-01,-2.357134509089407803e+00,9.604607019536895995e-01,5.556083093940163309e+00,0.000000000000000000e+00
4.500000000000000000e+02,-1.445706715410178367e+00,5.763163663475161513e-01,1.833627548885482952e+02,1.867381642564573667e+02,7.356895307178579202e-01,-3.440948403919944276e+00,5.412390856078620471e-01,1.184012591843921136e+01,0.000000000000000000e+00
5.000000000000000000e+02,-1.397063930823139177e+00,5.088261355986479773e-01,1.752069420135612745e+02,1.824414242771623549e+02,-5.723437862685321953e+00,-2.810853808373351637e+00,3.275774096801992386e+01,7.900899132046975026e+00,7.812500000000000000e-03
5.500000000000000000e+02,-1.423226969052926894e+00,5.202051479536378142e-01,1.798413225657075998e+02,1.845047815118416565e+02,6.535707955988375062e+00,-1.091215196924227193e+00,4.271547848596974006e+01,1.190750605998379896e+00,2.343750000000000000e-02
6.000000000000000000e+02,-1.462857102932694442e+00,5.435349663612165649e-01,1.935261588999910600e+02,1.809652594507786887e+02,1.724818756646756768e+00,1.940267637475776796e+00,2.974999743280463793e+00,3.764638505035832416e+00,7.812500000000000000e-03
6.500000000000000000e+02,-1.384673604729576901e+00,5.479592877579235743e-01,1.737929622914709284e+02,1.806834805193007583e+02,-5.829689310010421011e+00,-1.581198758056281406e+00,3.398527745124977884e+01,2.500189512478726783e+00,0.000000000000000000e+00
7.000000000000000000e+02,-1.557891722206296903e+00,5.185449889950489721e-01,2.024520419018190864e+02,1.963682389829929207e+02,-2.298369214292432794e+00,4.335195642691327400e+00,5.282501045207214752e+00,1.879392126040987065e+01,0.000000000000000000e+00
7.500000000000000000e+02,-1.556155786942844621e+00,5.796578863265547943e-01,2.022371884330014495e+02,1.961386930243667734e+02,5.667553931697359992e-01,-3.834662572576229334e+00,3.212116756869820566e-01,1.470463704551694484e+01,0.000000000000000000e+00
8.000000000000000000e+02,-1.322627045578399940e+00,4.315038485631909060e-01,1.679240784280104606e+02,1.706684452400599525e+02,1.645871430258662116e+00,1.074822871124780121e+01,2.708892764941694065e+00,1.155244204292915668e+02,3.125000000000000000e-02
8.500000000000000000e+02,-1.384865608734687781e+00,4.316426275233855026e-01,1.777280282498398378e+02,1.767975675862402340e+02,8.363438472831017378e-01,2.291681934544474331e+00,6.994710308883002048e-01,5.251806089117504683e+00,1.562500000000000000e-02
9.000000000000000000e+02,-1.432614933158056436e+00,5.051992363182747914e-01,1.825915807284190464e+02,1.841578421600434012e+02,-5.440371053654269318e-01,-4.029986769674422931e-01,2.959763720143926413e-01,1.624079336375089111e-01,1.562500000000000000e-02
9.500000000000000000e+02,-1.422042644838164893e+00,5.180653219245850982e-01,1.838207857262049174e+02,1.802221313523652952e+02,5.011514639563037221e+00,2.468754027664696871e-01,2.511527898255463853e+01,6.094746449110662739e-02,7.812500000000000000e-03
1.000000000000000000e+03,-1.439871414588727472e+00,5.537935040241385165e-01,1.854677435285147169e+02,1.831393386061994875e+02,-5.450938385662346342e+00,2.498873816309989948e-01,2.971272928428722793e+01,6.244370349839653556e-02,1.562500000000000000e-02
1.050000000000000000e+03,-1.437609977910901282e+00,5.983692898642802849e-01,1.780083816596861084e+02,1.900197726855045914e+02,-3.423520053451385436e-01,-5.450864142335899665e+00,1.172048955638377715e-01,2.971191989820328416e+01,7.812500000000000000e-03
1.100000000000000000e+03,-1.494645644508929783e+00,5.136628411050891962e-01,1.916008250511393385e+02,1.910284599431466859e+02,-3.421994132951955869e+00,-4.508040586063323474e+00,1.171004384595760861e+01,2.032242992559415384e+01,7.812500000000000000e-03
1.150000000000000000e+03,-1.492387049442759572e+00,5.736627904851909765e-01,1.907011542341303709e+02,1.913499304232160512e+02,-3.889957533098860054e-01,-2.733168808230416857e+00,1.513176960931256754e-01,7.470211734283677352e+00,0.000000000000000000e+00
1.200000000000000000e+03,-1.451553199855713183e+00,5.074091893636037964e-01,1.860230267738967882e+02,1.855745923891657867e+02,-9.558769419811494750e-01,3.564483154269056708e+00,9.137007282112338258e-01,1.270554015706788320e+01,0.000000000000000000e+00
1.250000000000000000e+03,-1.400013961014758834e+00,5.119362120873800492e-01,1.811222705944212521e+02,1.772813034253570095e+02,8.569447778602093280e+00,-4.686301039294481718e+00,7.343543523018834662e+01,2.196141743089253850e+01,2.343750000000000000e-02
1.300000000000000000e+03,-1.333997551939713144e+00,4.812674145443281981e-01,1.643791635253564607e+02,1.771242097712100758e+02,-3.318849014253034468e+00,-9.137020851696173729e-01,1.101475877940833925e+01,8.348515004433066933e-01,2.343750000000000000e-02
1.350000000000000000e+03,-1.377922428791622078e+00,3.461229088842767143e-01,1.756196590373364472e+02,1.771284827333187764e+02,-1.065625171211240207e+01,5.506417194967811568e+00,1.135557005518984965e+02,3.032063032503718247e+01,2.343750000000000000e-02
1.400000000000000000e+03,-1.339613711391590689e+00,4.222725994051780840e-01,1.730567444727279280e+02,1.698843656435192884e+02,-1.077299613375693355e+00,-3.237482331028083138e-01,1.160574456979418301e+00,1.048129184371903028e-01,2.343750000000000000e-02
1.450000000000000000e+03,-1.481849267386189384e+00,5.209051221485569982e-01,1.900305700425970485e+02,1.893228424082674337e+02,5.096841362429872291e+00,-3.102220097773686458e+00,2.597779187377599541e+01,9.623769535030980649e+00,7.812500000000000000e-03
1.500000000000000000e+03,-1.361475440760356648e+00,3.122097134753691883e-01,1.713732543367703443e+02,1.771644584978809576e+02,-3.028204756335494352e+00,-1.870542581125498538e+00,9.170024046292910569e+00,3.498929547803642404e+00,7.812500000000000000e-03
1.550000000000000000e+03,-1.385685470119667917e+00,3.962387336042735297e-01,1.756440295390159463e+02,1.790914508116190405e+02,5.256876507447895364e+00,-8.379620885320635537e-01,2.763475061455758208e+01,7.021804618170178758e-01,0.000000000000000000e+00
1.600000000000000000e+03,-1.496515888099274605e+00,5.453448948839072496e-01,1.834015178457804609e+02,1.997065495076338379e+02,-2.153715099718958026e+00,1.643167582814250460e+00,4.638488730757440948e+00,2.699999705211626466e+00,0.000000000000000000e+00
1.650000000000000000e+03,-1.354590131363779371e+00,4.126076370419314299e-01,1.711989495612150165e+02,1.755761240679125024e+02,-1.050773873300045125e+00,1.475490904689720217e-01,1.104125732809979388e+00,2.177073409822088967e-02,7.812500000000000000e-03
