k_index,kx_crystal,ky_crystal,kz_crystal,distance_inv_angstrom,band_rank,QE_eV,Wannier_eV,QE_minus_EF_eV,Wannier_minus_EF_eV,error_eV
146,0.196429,0.196429,0.392857,5.7632722,3,13.270405964884278,13.276975,4.858205964884277,4.864775,0.006569035115722599
146,0.196429,0.196429,0.392857,5.7632722,4,19.964554369017783,20.335478,11.552354369017783,11.923277999999998,0.37092363098221526
147,0.205357,0.205357,0.410714,5.8033813,1,0.010076529612062275,0.00018670445,-8.402123470387938,-8.41201329555,-0.009889825162062275
147,0.205357,0.205357,0.410714,5.8033813,2,11.25437340805673,11.253647,2.8421734080567305,2.8414470000000005,-0.0007264080567299658
147,0.205357,0.205357,0.410714,5.8033813,3,12.918438608176988,12.920328,4.506238608176988,4.508127999999999,0.0018893918230116213
147,0.205357,0.205357,0.410714,5.8033813,4,19.6295874070964,19.962419,11.217387407096398,11.550219,0.3328315929036023
148,0.214286,0.214286,0.428571,5.8434904,1,0.28733463264492437,0.29653809,-8.124865367355076,-8.11566191,0.009203457355075606
148,0.214286,0.214286,0.428571,5.8434904,2,10.901612677769354,10.904525,2.4894126777693533,2.4923249999999992,0.0029123222306459695
148,0.214286,0.214286,0.428571,5.8434904,3,12.574019061578523,12.571886,4.161819061578523,4.159685999999999,-0.00213306157852422
148,0.214286,0.214286,0.428571,5.8434904,4,19.303659572036487,19.596069,10.891459572036487,11.183869,0.29240942796351277
149,0.223214,0.223214,0.446429,5.8835996,1,0.5755925972365151,0.60058492,-7.8366074027634856,-7.81161508,0.024992322763484842
149,0.223214,0.223214,0.446429,5.8835996,2,10.559926885906876,10.565455,2.1477268859068754,2.1532549999999997,0.005528114093124259
149,0.223214,0.223214,0.446429,5.8835996,3,12.237526001782328,12.232858,3.8253260017823276,3.820658,-0.004668001782327735
149,0.223214,0.223214,0.446429,5.8835996,4,18.987144396361245,19.236014,10.574944396361245,10.823814,0.24886960363875588
150,0.232143,0.232143,0.464286,5.9237087,1,0.8746516628499796,0.90462805,-7.537548337150021,-7.50757195,0.029976387150020378
150,0.232143,0.232143,0.464286,5.9237087,2,10.229357076301106,10.235337,1.8171570763011058,1.8231369999999991,0.00597992369889333
150,0.232143,0.232143,0.464286,5.9237087,3,11.909154796827833,11.904058,3.4969547968278327,3.491857999999999,-0.005096796827833927
150,0.232143,0.232143,0.464286,5.9237087,4,18.680346856413028,18.881916,10.268146856413027,10.469716,0.20156914358697264
151,0.241071,0.241071,0.482143,5.9638178,1,1.1844488675443512,1.2051378,-7.22775113245565,-7.2070622,0.020688932455648734
151,0.241071,0.241071,0.482143,5.9638178,2,9.909881026155233,9.9137728,1.4976810261552327,1.5015728,0.0038917738447672434
151,0.241071,0.241071,0.482143,5.9638178,3,11.589251261093935,11.585853,3.1770512610939345,3.173653,-0.003398261093934707
151,0.241071,0.241071,0.482143,5.9638178,4,18.383438247715947,18.534723,9.971238247715947,10.122523,0.15128475228405236
