k_index,kx_crystal,ky_crystal,kz_crystal,distance_inv_angstrom,band_rank,QE_eV,Wannier_eV,QE_minus_EF_eV,Wannier_minus_EF_eV,error_eV
9,0.1,0.0,0.1,0.31764801,4,19.36337334260477,22.169873,10.95117334260477,13.757672999999999,2.8064996573952286
10,0.1125,0.0,0.1125,0.35735401,1,-2.6830210133844923,-3.0110859,-11.095221013384492,-11.4232859,-0.3280648866155076
10,0.1125,0.0,0.1125,0.35735401,2,18.820613474659773,19.320937,10.408413474659772,10.908737,0.5003235253402281
10,0.1125,0.0,0.1125,0.35735401,3,18.820613474659798,20.131806,10.408413474659797,11.719606,1.3111925253402035
10,0.1125,0.0,0.1125,0.35735401,4,19.033552061305297,22.07144,10.621352061305297,13.659239999999999,3.037887938694702
11,0.125,0.0,0.125,0.39706001,1,-2.5700263060339092,-2.9381921,-10.98222630603391,-11.3503921,-0.36816579396609095
11,0.125,0.0,0.125,0.39706001,2,18.52717026702517,18.983855,10.11497026702517,10.571654999999998,0.4566847329748285
11,0.125,0.0,0.125,0.39706001,3,18.527170267025216,19.751937,10.114970267025216,11.339737000000001,1.2247667329747856
11,0.125,0.0,0.125,0.39706001,4,18.70731341626228,21.921764,10.29511341626228,13.509564,3.214450583737719
12,0.1375,0.0,0.1375,0.43676601,1,-2.4452265117370358,-2.8436797,-10.857426511737035,-11.255879700000001,-0.3984531882629643
12,0.1375,0.0,0.1375,0.43676601,2,18.24253646227607,18.648819,9.83033646227607,10.236619,0.4062825377239285
12,0.1375,0.0,0.1375,0.43676601,3,18.242536462276128,19.35939,9.830336462276128,10.94719,1.1168535377238733
12,0.1375,0.0,0.1375,0.43676601,4,18.386638109132036,21.715718,9.974438109132036,13.303517999999999,3.3290798908679626
13,0.15,0.0,0.15,0.47647201,1,-2.3087237646566248,-2.7251272,-10.720923764656625,-11.137327200000001,-0.4164034353433754
13,0.15,0.0,0.15,0.47647201,2,17.966997088223188,18.319177,9.554797088223188,9.906977,0.35217991177681185
13,0.15,0.0,0.15,0.47647201,3,17.96699708822324,18.960167,9.554797088223241,10.547966999999998,0.9931699117767572
13,0.15,0.0,0.15,0.47647201,4,18.072914108678177,21.449386,9.660714108678176,13.037186,3.376471891321824
14,0.1625,0.0,0.1625,0.51617802,1,-2.160567726103402,-2.5805794,-10.572767726103402,-10.9927794,-0.42001167389659777
14,0.1625,0.0,0.1625,0.51617802,2,17.700774270826273,17.997824,9.288574270826272,9.585624000000001,0.29704972917372885
14,0.1625,0.0,0.1625,0.51617802,3,17.7007742708263,18.559995,9.2885742708263,10.147795,0.8592207291736997
14,0.1625,0.0,0.1625,0.51617802,4,17.767169619976674,21.120213,9.354969619976673,12.708013,3.353043380023326
15,0.175,0.0,0.175,0.55588402,1,-2.0008122394885133,-2.4086317,-10.413012239488513,-10.8208317,-0.40781946051148665
15,0.175,0.0,0.175,0.55588402,2,17.444024596174867,17.687185,9.031824596174866,9.274985,0.24316040382513293
15,0.175,0.0,0.175,0.55588402,3,17.444024596174877,18.164222,9.031824596174877,9.752021999999998,0.7201974038251215
15,0.175,0.0,0.175,0.55588402,4,17.470172688720588,20.727141,9.057972688720588,12.314941,3.2569683112794117
16,0.1875,0.0,0.1875,0.59559002,1,-1.8294956908497475,-2.2084905,-10.241695690849747,-10.6206905,-0.3789948091502524
16,0.1875,0.0,0.1875,0.59559002,2,17.182506913413317,17.389186,8.770306913413316,8.976985999999998,0.2066790865866821
16,0.1875,0.0,0.1875,0.59559002,3,17.19685914650396,17.777719,8.78465914650396,9.365519,0.5808598534960403
16,0.1875,0.0,0.1875,0.59559002,4,17.19685914650408,20.270723,8.784659146504081,11.858523,3.0738638534959186
17,0.2,0.0,0.2,0.63529602,1,-1.6467038414645725,-1.9800086,-10.058903841464574,-10.3922086,-0.3333047585354274
17,0.2,0.0,0.2,0.63529602,2,16.904622686147388,17.10525,8.492422686147387,8.693050000000001,0.200627313852614
17,0.2,0.0,0.2,0.63529602,3,16.95935643573204,17.404802,8.54715643573204,8.992602,0.4454455642679598
17,0.2,0.0,0.2,0.63529602,4,16.95935643573209,19.753185,8.54715643573209,11.340984999999998,2.7938285642679084
18,0.2125,0.0,0.2125,0.67500202,1,-1.452518155309864,-1.723696,-9.864718155309864,-10.135896,-0.27117784469013584
18,0.2125,0.0,0.2125,0.67500202,2,16.636872488494117,16.836286,8.224672488494116,8.424086,0.1994135115058846
18,0.2125,0.0,0.2125,0.67500202,3,16.731571119266846,17.049165,8.319371119266846,8.636964999999998,0.31759388073315264
18,0.2125,0.0,0.2125,0.67500202,4,16.731571119266913,19.178431,8.319371119266913,10.766231,2.4468598807330864
19,0.225,0.0,0.225,0.71470802,1,-1.2470751397754718,-1.4407067,-9.659275139775472,-9.8529067,-0.1936315602245282
19,0.225,0.0,0.225,0.71470802,2,16.379520143081923,16.582636,7.967320143081922,8.170436,0.2031158569180782
19,0.225,0.0,0.225,0.71470802,3,16.513502368976386,16.713863,8.101302368976386,8.301663,0.20036063102361368
19,0.225,0.0,0.225,0.71470802,4,16.51350236897643,18.552018,8.101302368976429,10.139818,2.0385156310235715
20,0.2375,0.0,0.2375,0.75441402,1,-1.0302899179068155,-1.1328047,-9.442489917906816,-9.5450047,-0.10251478209318465
20,0.2375,0.0,0.2375,0.75441402,2,16.132820907608245,16.343642,7.720620907608245,7.931441999999999,0.21082109239175395
20,0.2375,0.0,0.2375,0.75441402,3,16.30524886956784,16.401597,7.89304886956784,7.9893969999999985,0.09634813043215829
20,0.2375,0.0,0.2375,0.75441402,4,16.305248869567905,17.881181,7.893048869567904,9.468981000000001,1.575932130432097
21,0.25,0.0,0.25,0.79412002,1,-0.802311950017187,-0.80231195,-9.214511950017187,-9.21451195,1.718702957731466e-11
21,0.25,0.0,0.25,0.79412002,2,15.896940645507224,16.104663,7.484740645507223,7.692462999999998,0.2077223544927751
21,0.25,0.0,0.25,0.79412002,3,16.106785797639382,16.12706,7.694585797639382,7.71486,0.02027420236061772
21,0.25,0.0,0.25,0.79412002,4,16.10678579763955,17.175318,7.694585797639549,8.763118,1.0685322023604513
22,0.2625,0.0,0.2625,0.83382602,1,-0.563234024748816,-0.45204022,-8.975434024748816,-8.864240220000001,0.11119380474881602
22,0.2625,0.0,0.2625,0.83382602,2,15.672027765074459,15.840938,7.2598277650744585,7.428737999999999,0.1689102349255407
22,0.2625,0.0,0.2625,0.83382602,3,15.918118036982808,15.908512,7.505918036982807,7.496312,-0.009606036982807709
22,0.2625,0.0,0.2625,0.83382602,4,15.918118036982873,16.450381,7.505918036982873,8.038181,0.5322629630171267
23,0.275,0.0,0.275,0.87353203,1,-0.31309971038238943,-0.085211852,-8.725299710382389,-8.497411852,0.22788785838238942
23,0.275,0.0,0.275,0.87353203,2,15.45820509206303,15.538889,7.04600509206303,7.126688999999999,0.08068390793696878
23,0.275,0.0,0.275,0.87353203,3,15.590017281631757,15.655567,7.177817281631757,7.243366999999999,0.06554971836824208
23,0.275,0.0,0.275,0.87353203,4,15.739245417604334,15.819598,7.327045417604333,7.407397999999999,0.08035258239566545
24,0.2875,0.0,0.2875,0.91323803,1,-0.05210746018064427,0.29462859,-8.464307460180645,-8.11757141,0.3467360501806443
24,0.2875,0.0,0.2875,0.91323803,2,14.987406692992357,14.86898,6.5752066929923565,6.45678,-0.11842669299235631
24,0.2875,0.0,0.2875,0.91323803,3,15.255573337827965,15.41362,6.843373337827964,7.0014199999999995,0.1580466621720351
24,0.2875,0.0,0.2875,0.91323803,4,15.57015958147284,15.575984,7.15795958147284,7.163784,0.005824418527160091
25,0.3,0.0,0.3,0.95294403,1,0.21968792222694705,0.68370823,-8.192512077773053,-7.728491770000001,0.464020307773053
25,0.3,0.0,0.3,0.95294403,2,14.393634705154152,14.114278,5.981434705154152,5.702078,-0.2793567051541519
25,0.3,0.0,0.3,0.95294403,3,15.06421796501218,15.223203,6.652017965012179,6.8110029999999995,0.15898503498782013
25,0.3,0.0,0.3,0.95294403,4,15.41085189576612,15.404232,6.99865189576612,6.992032,-0.0066198957661196545
26,0.3125,0.0,0.3125,0.99265003,1,0.5021697938667149,1.0781229,-7.9100302061332854,-7.3340771,0.5759531061332852
26,0.3125,0.0,0.3125,0.99265003,2,13.808833324280187,13.361647,5.396633324280186,4.949446999999999,-0.447186324280187
26,0.3125,0.0,0.3125,0.99265003,3,14.884210438005983,15.05932,6.472010438005983,6.647119999999999,0.17510956199401662
26,0.3125,0.0,0.3125,0.99265003,4,15.26130990405612,15.250002,6.849109904056119,6.837802,-0.011307904056119256
27,0.325,0.0,0.325,1.032356,1,0.7952088007731425,1.4739353,-7.616991199226858,-6.9382647,0.6787264992268575
27,0.325,0.0,0.325,1.032356,2,13.23313305611724,12.625769,4.820933056117239,4.213569,-0.6073640561172393
27,0.325,0.0,0.325,1.032356,3,14.715611141624132,14.918506,6.303411141624132,6.506306,0.20289485837586874
27,0.325,0.0,0.325,1.032356,4,15.121519236886547,15.10866,6.709319236886547,6.69646,-0.012859236886546555
28,0.3375,0.0,0.3375,1.072062,1,1.0986588079696515,1.8672718,-7.313541192030349,-6.5449282,0.7686129920303484
28,0.3375,0.0,0.3375,1.072062,2,12.666670592593599,11.915929,4.254470592593599,3.503729,-0.7507415925935987
28,0.3375,0.0,0.3375,1.072062,3,14.558471300947703,14.798556,6.146271300947703,6.386355999999999,0.24008469905229646
28,0.3375,0.0,0.3375,1.072062,4,14.991464179704087,14.978634,6.5792641797040865,6.566433999999999,-0.012830179704087286
29,0.35,0.0,0.35,1.111768,1,1.412350731695619,2.2544179,-6.999849268304382,-6.1577821,0.842067168304381
29,0.35,0.0,0.35,1.111768,2,12.109597879885381,11.239468,3.697397879885381,2.827268,-0.8701298798853809
29,0.35,0.0,0.35,1.111768,3,14.412834501877876,14.697336,6.000634501877876,6.285136,0.28450149812212366
29,0.35,0.0,0.35,1.111768,4,14.871128303702116,14.859032,6.458928303702116,6.446831999999999,-0.01209630370211734
30,0.3625,0.0,0.3625,1.151474,1,1.7360829769368487,2.631909,-6.676117023063152,-5.780291,0.8958260230631512
30,0.3625,0.0,0.3625,1.151474,2,11.56209404218275,10.6022,3.1498940421827495,2.1899999999999995,-0.95989404218275
30,0.3625,0.0,0.3625,1.151474,3,14.278737903747215,14.612665,5.866537903747215,6.2004649999999994,0.3339270962527845
30,0.3625,0.0,0.3625,1.151474,4,14.760494838200561,14.749286,6.348294838200561,6.337085999999999,-0.011208838200561289
31,0.375,0.0,0.375,1.19118,1,2.069580046982911,2.9966149,-6.342619953017089,-5.4155851,0.9270348530170889
31,0.375,0.0,0.375,1.19118,2,11.024381298665684,10.008466,2.612181298665684,1.596266,-1.0159152986656839
31,0.375,0.0,0.375,1.19118,3,14.156213212055622,14.542322,5.744013212055622,6.130122,0.3861087879443783
31,0.375,0.0,0.375,1.19118,4,14.659546409775189,14.649059,6.247346409775188,6.236858999999999,-0.01048740977518925
32,0.3875,0.0,0.3875,1.230886,1,2.412570818375797,3.3458134,-5.999629181624203,-5.0663866,0.9332425816242029
32,0.3875,0.0,0.3875,1.230886,2,10.496757346733613,9.4611415,2.0845573467336127,1.0489414999999997,-1.035615846733613
32,0.3875,0.0,0.3875,1.230886,3,14.04528746252012,14.484092,5.63308746252012,6.071892,0.43880453747988035
32,0.3875,0.0,0.3875,1.230886,4,14.568268281441624,14.558222,6.156068281441623,6.146022,-0.010046281441622895
33,0.4,0.0,0.4,1.270592,1,2.7645664015116744,3.6772415,-5.647633598488326,-4.7349585,0.9126750984883256
33,0.4,0.0,0.4,1.270592,2,9.979630204206646,8.961704,1.5674302042066461,0.5495039999999989,-1.0179262042066473
33,0.4,0.0,0.4,1.270592,3,13.945982200877609,14.43578,5.533782200877608,6.023579999999999,0.48979779912239074
33,0.4,0.0,0.4,1.270592,4,14.486640873273599,14.476867,6.074440873273598,6.064667,-0.009773873273598355
34,0.4125,0.0,0.4125,1.310298,1,3.1249824141374156,3.989106,-5.287217585862585,-4.423094000000001,0.8641235858625844
34,0.4125,0.0,0.4125,1.310298,2,9.473606926097336,8.510373,1.0614069260973356,0.09817299999999918,-0.9632339260973364
34,0.4125,0.0,0.4125,1.310298,3,13.858319795405666,14.394537,5.446119795405666,5.982336999999999,0.5362172045943332
34,0.4125,0.0,0.4125,1.310298,4,14.414656461845686,14.405996,6.002456461845686,5.993796,-0.00866046184568603
35,0.425,0.0,0.425,1.350004,1,3.4928135451978672,4.2800129,-4.919386454802133,-4.1321871,0.7871993548021328
35,0.425,0.0,0.425,1.350004,2,8.979641896487852,8.1063763,0.5674418964878516,-0.3058236999999995,-0.8732655964878511
35,0.425,0.0,0.425,1.350004,3,13.782315182829203,14.341511,5.370115182829203,5.929311,0.5591958171707976
35,0.425,0.0,0.425,1.350004,4,14.352298410473,14.362876,5.940098410473,5.950676,0.010577589526999276
36,0.4375,0.0,0.4375,1.38971,1,3.86641560269645,4.5487382,-4.54578439730355,-3.8634618000000005,0.6823225973035498
36,0.4375,0.0,0.4375,1.38971,2,8.499355285995078,7.748403,0.08715528599507749,-0.6637970000000006,-0.7509522859950781
36,0.4375,0.0,0.4375,1.38971,3,13.717981966812388,14.289544,5.305781966812388,5.877343999999999,0.571562033187611
36,0.4375,0.0,0.4375,1.38971,4,14.29955486207341,14.333337,5.88735486207341,5.921137,0.033782137926589684
37,0.45,0.0,0.45,1.429416,1,4.242756767992318,4.7936789,-4.169443232007683,-3.6185211000000006,0.550922132007682
37,0.45,0.0,0.45,1.429416,2,8.035757672370544,7.435393,-0.37644232762945684,-0.976807,-0.6003646723705431
37,0.45,0.0,0.45,1.429416,3,13.665331251504021,14.247304,5.253131251504021,5.835103999999999,0.5819727484959785
37,0.45,0.0,0.45,1.429416,4,14.256415526570603,14.307622,5.844215526570602,5.895422,0.05120647342939755
38,0.4625,0.0,0.4625,1.469122,1,4.615551866111625,5.0116616,-3.7966481338883753,-3.4005384000000003,0.396109733888375
38,0.4625,0.0,0.4625,1.469122,2,7.59511624535606,7.1679672,-0.8170837546439405,-1.2442328000000007,-0.42714904535606024
38,0.4625,0.0,0.4625,1.469122,3,13.624371855038499,14.214851,5.212171855038498,5.802650999999999,0.5904791449615008
38,0.4625,0.0,0.4625,1.469122,4,14.222871810705346,14.284802,5.810671810705346,5.8726020000000005,0.06193018929465488
39,0.475,0.0,0.475,1.508828,1,4.969762688705813,5.1955501,-3.4424373112941877,-3.2166499,0.22578741129418756
39,0.475,0.0,0.475,1.508828,2,7.19245485708025,6.9510385,-1.2197451429197503,-1.4611615000000002,-0.2414163570802499
39,0.475,0.0,0.475,1.508828,3,13.595110474776577,14.191569,5.182910474776577,5.779368999999999,0.5964585252234222
39,0.475,0.0,0.475,1.508828,4,14.198916927633546,14.26483,5.786716927633545,5.8526299999999996,0.06591307236645427
40,0.4875,0.0,0.4875,1.548534,1,5.263933041367965,5.3304802,-3.1482669586320355,-3.0817198,0.06654715863203542
40,0.4875,0.0,0.4875,1.548534,2,6.869268814357799,6.7977596,-1.5429311856422014,-1.6144404000000003,-0.07150921435779889
40,0.4875,0.0,0.4875,1.548534,3,13.577555480706414,14.175914,5.165355480706413,5.763714,0.598358519293587
40,0.4875,0.0,0.4875,1.548534,4,14.184550132450957,14.248785,5.772350132450956,5.8365849999999995,0.06423486754904317
41,0.5,0.0,0.5,1.58824,1,5.39296746042993,5.3929675,-3.01923253957007,-3.0192325,3.957006988741796e-08
41,0.5,0.0,0.5,1.58824,2,6.730545926563563,6.7305459,-1.6816540734364374,-1.6816541000000003,-2.656356290486883e-08
41,0.5,0.0,0.5,1.58824,3,13.571702266859406,14.164895,5.1595022668594055,5.752694999999999,0.5931927331405937
41,0.5,0.0,0.5,1.58824,4,14.179760153968836,14.239401,5.7675601539688355,5.8272010000000005,0.05964084603116504
42,0.5,0.0125,0.5125,1.627946,1,5.398182308330326,5.3959687,-3.0140176916696744,-3.0162313000000003,-0.0022136083303259113
42,0.5,0.0125,0.5125,1.627946,2,6.736226507332508,6.7485016,-1.6759734926674925,-1.6636984000000004,0.01227509266749216
42,0.5,0.0125,0.5125,1.627946,3,13.35554223178421,14.113956,4.943342231784209,5.701756,0.7584137682157905
42,0.5,0.0125,0.5125,1.627946,4,14.136721129383897,14.229582,5.724521129383897,5.817382,0.0928608706161036
43,0.5,0.025,0.525,1.667652,1,5.413825570079955,5.3970467,-2.9983744299200454,-3.0151533000000006,-0.016778870079955155
43,0.5,0.025,0.525,1.667652,2,6.75322928529212,6.7620493,-1.6589707147078805,-1.6501507000000002,0.008820014707880297
43,0.5,0.025,0.525,1.667652,3,12.98777582736684,14.022478,4.5755758273668405,5.610277999999999,1.0347021726331587
43,0.5,0.025,0.525,1.667652,4,14.014240608244672,14.174917,5.602040608244671,5.762717,0.1606763917553291
44,0.5,0.0375,0.5375,1.707358,1,5.439903468323263,5.3971433,-2.9722965316767374,-3.0150567000000006,-0.04276016832326324
44,0.5,0.0375,0.5375,1.707358,2,6.781574533738007,6.7717817,-1.6306254662619937,-1.6404183000000003,-0.009792833738006657
44,0.5,0.0375,0.5375,1.707358,3,12.603379164583021,13.887902,4.191179164583021,5.475702,1.284522835416979
44,0.5,0.0375,0.5375,1.707358,4,13.828326416006016,14.079854,5.416126416006016,5.667653999999999,0.25152758399398323
45,0.5,0.05,0.55,1.7470641,1,5.476412413560069,5.3977952,-2.9357875864399317,-3.0144048000000003,-0.07861721356006868
45,0.5,0.05,0.55,1.7470641,2,6.821139361843482,6.7791612,-1.5910606381565184,-1.6330388000000005,-0.04197816184348202
45,0.5,0.05,0.55,1.7470641,3,12.22186638345807,13.708036,3.809666383458069,5.2958359999999995,1.4861696165419307
45,0.5,0.05,0.55,1.7470641,4,13.597010457213207,13.949294,5.1848104572132065,5.537094,0.3522835427867932
46,0.5,0.0625,0.5625,1.7867701,1,5.523367884816739,5.4010671,-2.888832115183261,-3.0111329000000007,-0.12230078481673967
46,0.5,0.0625,0.5625,1.7867701,2,6.871911687919322,6.7864186,-1.540288312080678,-1.6257814000000002,-0.08549308791932209
46,0.5,0.0625,0.5625,1.7867701,3,11.847977093385321,13.482241,3.4357770933853207,5.070041,1.6342639066146791
46,0.5,0.0625,0.5625,1.7867701,4,13.33566229617984,13.787417,4.92346229617984,5.375216999999999,0.4517547038201588
47,0.5,0.075,0.575,1.8264761,1,5.580771146565098,5.409461,-2.831428853434902,-3.002739,-0.1713101465650979
47,0.5,0.075,0.575,1.8264761,2,6.933737628220332,6.796412,-1.4784623717796688,-1.6157880000000002,-0.13732562822033145
47,0.5,0.075,0.575,1.8264761,3,11.483366370663328,13.211932,3.0711663706633274,4.799731999999999,1.7285656293366713
47,0.5,0.075,0.575,1.8264761,4,13.055751454301092,13.59718,4.643551454301091,5.1849799999999995,0.5414285456989081
48,0.5,0.0875,0.5875,1.8661821,1,5.64863006035112,5.4258045,-2.76356993964888,-2.9863955000000004,-0.22282556035112044
48,0.5,0.0875,0.5875,1.8661821,2,7.006460794724115,6.8124579,-1.4057392052758857,-1.5997421000000003,-0.19400289472411458
48,0.5,0.0875,0.5875,1.8661821,3,11.128754836949991,12.90023,2.7165548369499906,4.48803,1.7714751630500096
48,0.5,0.0875,0.5875,1.8661821,4,12.765419985673073,13.380676,4.353219985673073,4.968475999999999,0.6152560143269259
49,0.5,0.1,0.6,1.9058881,1,5.726954397504688,5.4531223,-2.6852456024953124,-2.9590777,-0.2738320975046875
49,0.5,0.1,0.6,1.9058881,2,7.089903240952019,6.8381507,-1.3222967590479815,-1.5740493000000004,-0.25175254095201893
49,0.5,0.1,0.6,1.9058881,3,10.784498752196015,12.551399,2.3722987521960146,4.139199,1.766900247803985
49,0.5,0.1,0.6,1.9058881,4,12.470450352324507,13.139684,4.058250352324507,4.7274840000000005,0.6692336476754939
50,0.5,0.1125,0.6125,1.9455941,1,5.815753449944543,5.4944979,-2.5964465500554574,-2.9177021000000005,-0.3212555499445431
50,0.5,0.1125,0.6125,1.9455941,2,7.183737207921447,6.8771771,-1.2284627920785534,-1.5350229000000004,-0.30656010792144706
50,0.5,0.1125,0.6125,1.9455941,3,10.450788865414534,12.170434,2.0385888654145337,3.758234,1.7196451345854662
50,0.5,0.1125,0.6125,1.9455941,4,12.174848105309792,12.87606,3.7626481053097915,4.46386,0.7012118946902088
51,0.5,0.125,0.625,1.9853001,1,5.915039533775608,5.5529345,-2.4971604662243925,-2.8592655000000002,-0.36210503377560777
51,0.5,0.125,0.625,1.9853001,2,7.2876138892722775,6.9331316,-1.1245861107277229,-1.4790684,-0.3544822892722772
51,0.5,0.125,0.625,1.9853001,3,10.127724712994986,11.76282,1.715524712994986,3.3506199999999993,1.6350952870050133
51,0.5,0.125,0.625,1.9853001,4,11.881723433426924,12.591938,3.4695234334269234,4.179738,0.710214566573077
52,0.5,0.1375,0.6375,2.0250061,1,6.0248261394648,5.6312239,-2.3873738605352006,-2.7809761,-0.39360223946479955
52,0.5,0.1375,0.6375,2.0250061,2,7.401112780683156,7.009329,-1.0110872193168445,-1.4028710000000002,-0.39178378068315567
52,0.5,0.1375,0.6375,2.0250061,3,9.815380760407573,11.334372,1.4031807604075723,2.9221719999999998,1.5189912395924274
52,0.5,0.1375,0.6375,2.0250061,4,11.593554964921221,12.289839,3.181354964921221,3.8776390000000003,0.6962840350787793
53,0.5,0.15,0.65,2.0647121,1,6.145126273003396,5.7318353,-2.267073726996604,-2.6803647,-0.413290973003396
53,0.5,0.15,0.65,2.0647121,2,7.523508317292761,7.1086036,-0.8886916827072397,-1.3035964,-0.41490471729276024
53,0.5,0.15,0.65,2.0647121,3,9.51378235677193,10.8911,1.1015823567719298,2.4788999999999994,1.3773176432280696
53,0.5,0.15,0.65,2.0647121,4,11.31238485713938,11.972746,2.9001848571393793,3.5605460000000004,0.6603611428606211
54,0.5,0.1625,0.6625,2.1044181,1,6.275955206435548,5.85683,-2.136244793564452,-2.55537,-0.41912520643554796
54,0.5,0.1625,0.6625,2.1044181,2,7.653809211402673,7.233071,-0.7583907885973273,-1.1791290000000005,-0.4207382114026732
54,0.5,0.1625,0.6625,2.1044181,3,9.22294477344489,10.439088,0.81074477344489,2.0268879999999996,1.2161432265551095
54,0.5,0.1625,0.6625,2.1044181,4,11.040162260865547,11.644202,2.627962260865546,3.2320019999999996,0.6040397391344534
55,0.5,0.175,0.675,2.1441241,1,6.4173290931432945,6.0078088,-1.9948709068567059,-2.4043912,-0.4095202931432942
55,0.5,0.175,0.675,2.1441241,2,7.790592230112898,7.3838021,-0.6216077698871025,-1.0283979000000008,-0.4067901301128982
55,0.5,0.175,0.675,2.1441241,3,8.942872134911953,9.9843767,0.5306721349119528,1.5721767,1.0415045650880472
55,0.5,0.175,0.675,2.1441241,4,10.779171920698703,11.308473,2.3669719206987025,2.896272999999999,0.5293010793012964
56,0.5,0.1875,0.6875,2.1838301,1,6.569264773787542,6.1858886,-1.8429352262124583,-2.2263114,-0.38337617378754185
56,0.5,0.1875,0.6875,2.1838301,2,7.931597019390569,7.5602964,-0.4806029806094312,-0.8519036,-0.3713006193905688
56,0.5,0.1875,0.6875,2.1838301,3,8.6735610062362,9.5328751,0.26136100623619996,1.1206750999999997,0.8593140937637997
56,0.5,0.1875,0.6875,2.1838301,4,10.53226051864379,10.970888,2.1200605186437897,2.558688,0.4386274813562103
57,0.5,0.2,0.7,2.2235361,1,6.731779458794253,6.3917036,-1.6804205412057476,-2.0204964000000007,-0.34007585879425317
