k_index,kx_crystal,ky_crystal,kz_crystal,distance_inv_angstrom,band_rank,QE_eV,Wannier_eV,QE_minus_EF_eV,Wannier_minus_EF_eV,error_eV
9,0.1,0.0,0.1,0.31764801,4,19.36337334260477,20.250211,10.95117334260477,11.838011,0.8868376573952297
10,0.1125,0.0,0.1125,0.35735401,1,-2.6830210133844923,-2.7015241,-11.095221013384492,-11.1137241,-0.01850308661550759
10,0.1125,0.0,0.1125,0.35735401,2,18.820613474659773,18.850571,10.408413474659772,10.438370999999998,0.029957525340226
10,0.1125,0.0,0.1125,0.35735401,3,18.820613474659798,18.880301,10.408413474659797,10.468100999999999,0.05968752534020183
10,0.1125,0.0,0.1125,0.35735401,4,19.033552061305297,20.055949,10.621352061305297,11.643748999999998,1.0223969386947012
11,0.125,0.0,0.125,0.39706001,1,-2.5700263060339092,-2.5700263,-10.98222630603391,-10.9822263,6.033909372149537e-09
11,0.125,0.0,0.125,0.39706001,2,18.52717026702517,18.527181,10.11497026702517,10.114980999999998,1.0732974828897568e-05
11,0.125,0.0,0.125,0.39706001,3,18.527170267025216,18.535772,10.114970267025216,10.123572000000001,0.008601732974785392
11,0.125,0.0,0.125,0.39706001,4,18.70731341626228,19.857209,10.29511341626228,11.445009,1.1498955837377203
12,0.1375,0.0,0.1375,0.43676601,1,-2.4452265117370358,-2.4240227,-10.857426511737035,-10.8362227,0.02120381173703567
12,0.1375,0.0,0.1375,0.43676601,2,18.24253646227607,18.210987,9.83033646227607,9.798786999999999,-0.031549462276071694
12,0.1375,0.0,0.1375,0.43676601,3,18.242536462276128,18.234513,9.830336462276128,9.822313,-0.008023462276128157
12,0.1375,0.0,0.1375,0.43676601,4,18.386638109132036,19.646183,9.974438109132036,11.233983,1.2595448908679643
13,0.15,0.0,0.15,0.47647201,1,-2.3087237646566248,-2.2660704,-10.720923764656625,-10.6782704,0.04265336465662495
13,0.15,0.0,0.15,0.47647201,2,17.966997088223188,17.914998,9.554797088223188,9.502798,-0.05199908822318733
13,0.15,0.0,0.15,0.47647201,3,17.96699708822324,17.960668,9.554797088223241,9.548467999999998,-0.006329088223242962
13,0.15,0.0,0.15,0.47647201,4,18.072914108678177,19.415574,9.660714108678176,11.003373999999999,1.3426598913218228
14,0.1625,0.0,0.1625,0.51617802,1,-2.160567726103402,-2.0989502,-10.572767726103402,-10.5111502,0.06161752610340221
14,0.1625,0.0,0.1625,0.51617802,2,17.700774270826273,17.641424,9.288574270826272,9.229224,-0.05935027082627187
14,0.1625,0.0,0.1625,0.51617802,3,17.7007742708263,17.704613,9.2885742708263,9.292412999999998,0.0038387291736974305
14,0.1625,0.0,0.1625,0.51617802,4,17.767169619976674,19.160087,9.354969619976673,10.747887,1.3929173800233272
15,0.175,0.0,0.175,0.55588402,1,-2.0008122394885133,-1.9253056,-10.413012239488513,-10.3375056,0.07550663948851333
15,0.175,0.0,0.175,0.55588402,2,17.444024596174867,17.386769,9.031824596174866,8.974569,-0.05725559617486553
15,0.175,0.0,0.175,0.55588402,3,17.444024596174877,17.460669,9.031824596174877,9.048468999999999,0.01664440382512211
15,0.175,0.0,0.175,0.55588402,4,17.470172688720588,18.877178,9.057972688720588,10.464978,1.4070053112794128
16,0.1875,0.0,0.1875,0.59559002,1,-1.8294956908497475,-1.7472829,-10.241695690849747,-10.1594829,0.08221279084974742
16,0.1875,0.0,0.1875,0.59559002,2,17.182506913413317,17.147307,8.770306913413316,8.735107000000001,-0.03519991341331519
16,0.1875,0.0,0.1875,0.59559002,3,17.19685914650396,17.224047,8.78465914650396,8.811846999999998,0.027187853496037917
16,0.1875,0.0,0.1875,0.59559002,4,17.19685914650408,18.56695,8.784659146504081,10.154749999999998,1.3700908534959169
17,0.2,0.0,0.2,0.63529602,1,-1.6467038414645725,-1.5662209,-10.058903841464574,-9.9784209,0.08048294146457247
17,0.2,0.0,0.2,0.63529602,2,16.904622686147388,16.919983,8.492422686147387,8.507782999999998,0.01536031385261083
17,0.2,0.0,0.2,0.63529602,3,16.95935643573204,16.991618,8.54715643573204,8.579417999999999,0.032261564267958676
17,0.2,0.0,0.2,0.63529602,4,16.95935643573209,18.231333,8.54715643573209,9.819132999999999,1.2719765642679093
18,0.2125,0.0,0.2125,0.67500202,1,-1.452518155309864,-1.3824404,-9.864718155309864,-9.7946404,0.07007775530986415
18,0.2125,0.0,0.2125,0.67500202,2,16.636872488494117,16.702804,8.224672488494116,8.290604,0.06593151150588383
18,0.2125,0.0,0.2125,0.67500202,3,16.731571119266846,16.762275,8.319371119266846,8.350074999999999,0.030703880733153
18,0.2125,0.0,0.2125,0.67500202,4,16.731571119266913,17.872854,8.319371119266913,9.460654,1.1412828807330868
19,0.225,0.0,0.225,0.71470802,1,-1.2470751397754718,-1.1951729,-9.659275139775472,-9.6073729,0.051902239775471815
19,0.225,0.0,0.225,0.71470802,2,16.379520143081923,16.49484,7.967320143081922,8.08264,0.11531985691807733
19,0.225,0.0,0.225,0.71470802,3,16.513502368976386,16.536821,8.101302368976386,8.124621,0.023318631023613534
19,0.225,0.0,0.225,0.71470802,4,16.51350236897643,17.493416,8.101302368976429,9.081216,0.979913631023571
20,0.2375,0.0,0.2375,0.75441402,1,-1.0302899179068155,-1.0026449,-9.442489917906816,-9.4148449,0.027645017906815506
20,0.2375,0.0,0.2375,0.75441402,2,16.132820907608245,16.295926,7.720620907608245,7.883726000000001,0.1631050923917563
20,0.2375,0.0,0.2375,0.75441402,3,16.30524886956784,16.317458,7.89304886956784,7.905257999999998,0.012209130432157878
20,0.2375,0.0,0.2375,0.75441402,4,16.305248869567905,17.093428,7.893048869567904,8.681227999999999,0.7881791304320949
21,0.25,0.0,0.25,0.79412002,1,-0.802311950017187,-0.80231195,-9.214511950017187,-9.21451195,1.718702957731466e-11
21,0.25,0.0,0.25,0.79412002,2,15.896940645507224,16.105995,7.484740645507223,7.693795,0.20905435449277654
21,0.25,0.0,0.25,0.79412002,3,16.106785797639382,16.107212,7.694585797639382,7.695012,0.0004262023606180776
21,0.25,0.0,0.25,0.79412002,4,16.10678579763955,16.67161,7.694585797639549,8.25941,0.5648242023604517
22,0.2625,0.0,0.2625,0.83382602,1,-0.563234024748816,-0.5912043,-8.975434024748816,-9.0034043,-0.027970275251184007
22,0.2625,0.0,0.2625,0.83382602,2,15.672027765074459,15.908133,7.2598277650744585,7.495932999999999,0.23610523492554059
22,0.2625,0.0,0.2625,0.83382602,3,15.918118036982808,15.92494,7.505918036982807,7.512739999999999,0.0068219630171917345
22,0.2625,0.0,0.2625,0.83382602,4,15.918118036982873,16.226082,7.505918036982873,7.813882000000001,0.30796396301712825
23,0.275,0.0,0.275,0.87353203,1,-0.31309971038238943,-0.36633224,-8.725299710382389,-8.77853224,-0.05323252961761055
23,0.275,0.0,0.275,0.87353203,2,15.45820509206303,15.709102,7.04600509206303,7.296901999999999,0.25089690793696917
23,0.275,0.0,0.275,0.87353203,3,15.590017281631757,15.730036,7.177817281631757,7.317836,0.14001871836824265
23,0.275,0.0,0.275,0.87353203,4,15.739245417604334,15.789052,7.327045417604333,7.3768519999999995,0.049806582395666155
24,0.2875,0.0,0.2875,0.91323803,1,-0.05210746018064427,-0.12508321,-8.464307460180645,-8.53728321,-0.07297574981935573
24,0.2875,0.0,0.2875,0.91323803,2,14.987406692992357,15.232774,6.5752066929923565,6.820573999999999,0.2453673070076423
24,0.2875,0.0,0.2875,0.91323803,3,15.255573337827965,15.554138,6.843373337827964,7.141938,0.29856466217203526
24,0.2875,0.0,0.2875,0.91323803,4,15.57015958147284,15.602309,7.15795958147284,7.190109,0.03214941852716002
25,0.3,0.0,0.3,0.95294403,1,0.21968792222694705,0.13445139,-8.192512077773053,-8.27774861,-0.08523653222694705
25,0.3,0.0,0.3,0.95294403,2,14.393634705154152,14.693587,5.981434705154152,6.2813870000000005,0.2999522948458484
25,0.3,0.0,0.3,0.95294403,3,15.06421796501218,15.397696,6.652017965012179,6.9854959999999995,0.33347803498782014
25,0.3,0.0,0.3,0.95294403,4,15.41085189576612,15.448318,6.99865189576612,7.036118,0.037466104233880415
26,0.3125,0.0,0.3125,0.99265003,1,0.5021697938667149,0.41326871,-7.9100302061332854,-7.998931290000001,-0.08890108386671491
26,0.3125,0.0,0.3125,0.99265003,2,13.808833324280187,14.121561,5.396633324280186,5.7093609999999995,0.3127276757198132
26,0.3125,0.0,0.3125,0.99265003,3,14.884210438005983,15.254,6.472010438005983,6.841799999999999,0.3697895619940166
26,0.3125,0.0,0.3125,0.99265003,4,15.26130990405612,15.302487,6.849109904056119,6.890286999999999,0.04117709594387975
27,0.325,0.0,0.325,1.032356,1,0.7952088007731425,0.71139003,-7.616991199226858,-7.70080997,-0.08381877077314248
27,0.325,0.0,0.325,1.032356,2,13.23313305611724,13.522165,4.820933056117239,5.109964999999999,0.28903194388276
27,0.325,0.0,0.325,1.032356,3,14.715611141624132,15.120809,6.303411141624132,6.708608999999999,0.4051978583758675
27,0.325,0.0,0.325,1.032356,4,15.121519236886547,15.162793,6.709319236886547,6.750593,0.041273763113453654
28,0.3375,0.0,0.3375,1.072062,1,1.0986588079696515,1.0279326,-7.313541192030349,-7.384267400000001,-0.07072620796965157
28,0.3375,0.0,0.3375,1.072062,2,12.666670592593599,12.902908,4.254470592593599,4.490708,0.2362374074064011
28,0.3375,0.0,0.3375,1.072062,3,14.558471300947703,14.995958,6.146271300947703,6.5837579999999996,0.43748669905229676
28,0.3375,0.0,0.3375,1.072062,4,14.991464179704087,15.028303,6.5792641797040865,6.616102999999999,0.036838820295912456
29,0.35,0.0,0.35,1.111768,1,1.412350731695619,1.3612819,-6.999849268304382,-7.0509181000000005,-0.05106883169561893
29,0.35,0.0,0.35,1.111768,2,12.109597879885381,12.273256,3.697397879885381,3.8610559999999996,0.16365812011461855
29,0.35,0.0,0.35,1.111768,3,14.412834501877876,14.877823,6.000634501877876,6.465622999999999,0.46498849812212306
29,0.35,0.0,0.35,1.111768,4,14.871128303702116,14.898908,6.458928303702116,6.486708,0.027779696297884016
30,0.3625,0.0,0.3625,1.151474,1,1.7360829769368487,1.7093097,-6.676117023063152,-6.7028903,-0.026773276936848722
30,0.3625,0.0,0.3625,1.151474,2,11.56209404218275,11.643657,3.1498940421827495,3.231456999999999,0.08156295781724943
30,0.3625,0.0,0.3625,1.151474,3,14.278737903747215,14.765694,5.866537903747215,6.3534939999999995,0.4869560962527846
30,0.3625,0.0,0.3625,1.151474,4,14.760494838200561,14.775384,6.348294838200561,6.363184,0.014889161799439776
31,0.375,0.0,0.375,1.19118,1,2.069580046982911,2.06958,-6.342619953017089,-6.34262,-4.698291089511031e-08
31,0.375,0.0,0.375,1.19118,2,11.024381298665684,11.024381,2.612181298665684,2.6121809999999996,-2.9866568418412953e-07
31,0.375,0.0,0.375,1.19118,3,14.156213212055622,14.659181,5.744013212055622,6.246981,0.5029677879443781
31,0.375,0.0,0.375,1.19118,4,14.659546409775189,14.660065,6.247346409775188,6.247864999999999,0.0005185902248108221
32,0.3875,0.0,0.3875,1.230886,1,2.412570818375797,2.4394986,-5.999629181624203,-5.9727014,0.02692778162420284
32,0.3875,0.0,0.3875,1.230886,2,10.496757346733613,10.424464,2.0845573467336127,2.012264,-0.07229334673361265
32,0.3875,0.0,0.3875,1.230886,3,14.04528746252012,14.552873,5.63308746252012,6.140673,0.5075855374798799
32,0.3875,0.0,0.3875,1.230886,4,14.568268281441624,14.561801,6.156068281441623,6.1496010000000005,-0.006467281441622674
33,0.4,0.0,0.4,1.270592,1,2.7645664015116744,2.8163826,-5.647633598488326,-5.5958174000000005,0.051816198488325416
33,0.4,0.0,0.4,1.270592,2,9.979630204206646,9.8509296,1.5674302042066461,1.4387296000000003,-0.12870060420664586
33,0.4,0.0,0.4,1.270592,3,13.945982200877609,14.458405,5.533782200877608,6.0462050000000005,0.5124227991223922
33,0.4,0.0,0.4,1.270592,4,14.486640873273599,14.473097,6.074440873273598,6.060896999999999,-0.013543873273599516
34,0.4125,0.0,0.4125,1.310298,1,3.1249824141374156,3.1974442,-5.287217585862585,-5.214755800000001,0.07246178586258445
34,0.4125,0.0,0.4125,1.310298,2,9.473606926097336,9.3084263,1.0614069260973356,0.8962263000000004,-0.1651806260973352
34,0.4125,0.0,0.4125,1.310298,3,13.858319795405666,14.377865,5.446119795405666,5.9656649999999996,0.5195452045943334
34,0.4125,0.0,0.4125,1.310298,4,14.414656461845686,14.395707,6.002456461845686,5.9835069999999995,-0.018949461845686244
35,0.425,0.0,0.425,1.350004,1,3.4928135451978672,3.5796806,-4.919386454802133,-4.832519400000001,0.08686705480213286
35,0.425,0.0,0.425,1.350004,2,8.979641896487852,8.7993267,0.5674418964878516,0.3871266999999996,-0.180315196487852
35,0.425,0.0,0.425,1.350004,3,13.782315182829203,14.312435,5.370115182829203,5.900235,0.5301198171707977
35,0.425,0.0,0.425,1.350004,4,14.352298410473,14.33102,5.940098410473,5.91882,-0.021278410473000164
36,0.4375,0.0,0.4375,1.38971,1,3.86641560269645,3.9596103,-4.54578439730355,-4.452589700000001,0.09319469730355001
36,0.4375,0.0,0.4375,1.38971,2,8.499355285995078,8.3243238,0.08715528599507749,-0.08787620000000018,-0.17503148599507767
36,0.4375,0.0,0.4375,1.38971,3,13.717981966812388,14.262199,5.305781966812388,5.849999,0.5442170331876124
36,0.4375,0.0,0.4375,1.38971,4,14.29955486207341,14.279562,5.88735486207341,5.867362,-0.019992862073410222
37,0.45,0.0,0.45,1.429416,1,4.242756767992318,4.3326408,-4.169443232007683,-4.0795592,0.08988403200768236
37,0.45,0.0,0.45,1.429416,2,8.035757672370544,7.8836727,-0.37644232762945684,-0.5285273000000004,-0.15208497237054353
37,0.45,0.0,0.45,1.429416,3,13.665331251504021,14.226094,5.253131251504021,5.8138939999999995,0.5607627484959785
37,0.45,0.0,0.45,1.429416,4,14.256415526570603,14.240827,5.844215526570602,5.828626999999999,-0.015588526570603278
38,0.4625,0.0,0.4625,1.469122,1,4.615551866111625,4.6913699,-3.7966481338883753,-3.7208301000000006,0.07581803388837471
38,0.4625,0.0,0.4625,1.469122,2,7.59511624535606,7.4796657,-0.8170837546439405,-0.9325343000000004,-0.11545054535605992
38,0.4625,0.0,0.4625,1.469122,3,13.624371855038499,14.202132,5.212171855038498,5.789932,0.577760144961502
38,0.4625,0.0,0.4625,1.469122,4,14.222871810705346,14.213407,5.810671810705346,5.801207,-0.009464810705345883
39,0.475,0.0,0.475,1.508828,1,4.969762688705813,5.0205949,-3.4424373112941877,-3.3916051000000005,0.050832211294187246
39,0.475,0.0,0.475,1.508828,2,7.19245485708025,7.1224541,-1.2197451429197503,-1.2897459000000007,-0.07000075708025033
39,0.475,0.0,0.475,1.508828,3,13.595110474776577,14.187857,5.182910474776577,5.775656999999999,0.5927465252234221
39,0.475,0.0,0.475,1.508828,4,14.198916927633546,14.195353,5.786716927633545,5.783153,-0.00356392763354485
40,0.4875,0.0,0.4875,1.548534,1,5.263933041367965,5.2826127,-3.1482669586320355,-3.1295873000000007,0.0186796586320348
40,0.4875,0.0,0.4875,1.548534,2,6.869268814357799,6.8455194,-1.5429311856422014,-1.5666806000000006,-0.023749414357799203
40,0.4875,0.0,0.4875,1.548534,3,13.577555480706414,14.180924,5.165355480706413,5.768723999999999,0.6033685192935856
40,0.4875,0.0,0.4875,1.548534,4,14.184550132450957,14.184705,5.772350132450956,5.772504999999999,0.00015486754904259215
41,0.5,0.0,0.5,1.58824,1,5.39296746042993,5.3929675,-3.01923253957007,-3.0192325,3.957006988741796e-08
41,0.5,0.0,0.5,1.58824,2,6.730545926563563,6.7305459,-1.6816540734364374,-1.6816541000000003,-2.656356290486883e-08
41,0.5,0.0,0.5,1.58824,3,13.571702266859406,14.17955,5.1595022668594055,5.76735,0.6078477331405949
41,0.5,0.0,0.5,1.58824,4,14.179760153968836,14.180133,5.7675601539688355,5.767932999999999,0.0003728460311638315
42,0.5,0.0125,0.5125,1.627946,1,5.398182308330326,5.3968141,-3.0140176916696744,-3.0153859,-0.0013682083303256931
42,0.5,0.0125,0.5125,1.627946,2,6.736226507332508,6.7363824,-1.6759734926674925,-1.6758176000000002,0.00015589266749227448
42,0.5,0.0125,0.5125,1.627946,3,13.35554223178421,14.103302,4.943342231784209,5.691101999999999,0.7477597682157899
42,0.5,0.0125,0.5125,1.627946,4,14.136721129383897,14.155676,5.724521129383897,5.743475999999999,0.01895487061610268
43,0.5,0.025,0.525,1.667652,1,5.413825570079955,5.4083864,-2.9983744299200454,-3.0038136,-0.005439170079954536
43,0.5,0.025,0.525,1.667652,2,6.75322928529212,6.7531941,-1.6589707147078805,-1.6590059000000004,-3.5185292119876976e-05
43,0.5,0.025,0.525,1.667652,3,12.98777582736684,13.90502,4.5755758273668405,5.49282,0.9172441726331595
43,0.5,0.025,0.525,1.667652,4,14.014240608244672,14.060553,5.602040608244671,5.648353,0.046312391755328974
44,0.5,0.0375,0.5375,1.707358,1,5.439903468323263,5.4281692,-2.9722965316767374,-2.9840308,-0.011734268323262853
44,0.5,0.0375,0.5375,1.707358,2,6.781574533738007,6.7806425,-1.6306254662619937,-1.6315575000000004,-0.0009320337380067656
44,0.5,0.0375,0.5375,1.707358,3,12.603379164583021,13.591591,4.191179164583021,5.179390999999999,0.988211835416978
44,0.5,0.0375,0.5375,1.707358,4,13.828326416006016,13.90638,5.416126416006016,5.49418,0.07805358399398443
45,0.5,0.05,0.55,1.7470641,1,5.476412413560069,5.4570756,-2.9357875864399317,-2.9551244000000008,-0.01933681356006911
45,0.5,0.05,0.55,1.7470641,2,6.821139361843482,6.8184456,-1.5910606381565184,-1.5937544,-0.002693761843481468
45,0.5,0.05,0.55,1.7470641,3,12.22186638345807,13.183173,3.809666383458069,4.770973,0.9613066165419308
45,0.5,0.05,0.55,1.7470641,4,13.597010457213207,13.70097,5.1848104572132065,5.2887699999999995,0.10395954278679298
46,0.5,0.0625,0.5625,1.7867701,1,5.523367884816739,5.4964922,-2.888832115183261,-2.9157078000000007,-0.026875684816739742
46,0.5,0.0625,0.5625,1.7867701,2,6.871911687919322,6.8665876,-1.540288312080678,-1.5456124000000004,-0.005324087919322373
46,0.5,0.0625,0.5625,1.7867701,3,11.847977093385321,12.705206,3.4357770933853207,4.293006,0.8572289066146794
46,0.5,0.0625,0.5625,1.7867701,4,13.33566229617984,13.452831,4.92346229617984,5.040630999999999,0.11716870382015898
47,0.5,0.075,0.575,1.8264761,1,5.580771146565098,5.548234,-2.831428853434902,-2.8639660000000005,-0.03253714656509832
47,0.5,0.075,0.575,1.8264761,2,6.933737628220332,6.9254736,-1.4784623717796688,-1.4867264000000002,-0.008264028220331454
47,0.5,0.075,0.575,1.8264761,3,11.483366370663328,12.184654,3.0711663706633274,3.7724539999999998,0.7012876293366723
47,0.5,0.075,0.575,1.8264761,4,13.055751454301092,13.171068,4.643551454301091,4.758868,0.11531654569890826
48,0.5,0.0875,0.5875,1.8661821,1,5.64863006035112,5.6143542,-2.76356993964888,-2.7978458,-0.03427586035112018
48,0.5,0.0875,0.5875,1.8661821,2,7.006460794724115,6.9959523,-1.4057392052758857,-1.4162477000000004,-0.010508494724114747
48,0.5,0.0875,0.5875,1.8661821,3,11.128754836949991,11.647079,2.7165548369499906,3.2348789999999994,0.5183241630500088
48,0.5,0.0875,0.5875,1.8661821,4,12.765419985673073,12.864788,4.353219985673073,4.452588,0.09936801432692732
49,0.5,0.1,0.6,1.9058881,1,5.726954397504688,5.6967932,-2.6852456024953124,-2.7154068000000002,-0.03016119750468782
49,0.5,0.1,0.6,1.9058881,2,7.089903240952019,7.0791589,-1.3222967590479815,-1.3330411,-0.010744340952018483
49,0.5,0.1,0.6,1.9058881,3,10.784498752196015,11.114466,2.3722987521960146,2.702266,0.32996724780398523
49,0.5,0.1,0.6,1.9058881,4,12.470450352324507,12.542636,4.058250352324507,4.1304359999999996,0.07218564767549296
50,0.5,0.1125,0.6125,1.9455941,1,5.815753449944543,5.7969156,-2.5964465500554574,-2.6152844,-0.01883784994454274
50,0.5,0.1125,0.6125,1.9455941,2,7.183737207921447,7.1761823,-1.2284627920785534,-1.2360177000000006,-0.007554907921447196
50,0.5,0.1125,0.6125,1.9455941,3,10.450788865414534,10.603993,2.0385888654145337,2.1917929999999988,0.1532041345854651
50,0.5,0.1125,0.6125,1.9455941,4,12.174848105309792,12.212549,3.7626481053097915,3.800348999999999,0.03770089469020732
51,0.5,0.125,0.625,1.9853001,1,5.915039533775608,5.9150395,-2.4971604662243925,-2.4971605000000006,-3.3775608088149056e-08
51,0.5,0.125,0.625,1.9853001,2,7.2876138892722775,7.2876139,-1.1245861107277229,-1.1245861000000001,1.072772271015765e-08
51,0.5,0.125,0.625,1.9853001,3,10.127724712994986,10.127725,1.715524712994986,1.7155249999999995,2.8700501353284835e-07
51,0.5,0.125,0.625,1.9853001,4,11.881723433426924,11.881723,3.4695234334269234,3.469522999999999,-4.334269245731548e-07
52,0.5,0.1375,0.6375,2.0250061,1,6.0248261394648,6.0501017,-2.3873738605352006,-2.3620983000000004,0.025275560535200192
52,0.5,0.1375,0.6375,2.0250061,2,7.401112780683156,7.4130771,-1.0110872193168445,-0.9991229000000006,0.011964319316843941
52,0.5,0.1375,0.6375,2.0250061,3,9.815380760407573,9.6930159,1.4031807604075723,1.2808159000000003,-0.122364860407572
52,0.5,0.1375,0.6375,2.0250061,4,11.593554964921221,11.556698,3.181354964921221,3.1444980000000005,-0.03685696492122048
53,0.5,0.15,0.65,2.0647121,1,6.145126273003396,6.1995785,-2.267073726996604,-2.2126215,0.054452226996604125
53,0.5,0.15,0.65,2.0647121,2,7.523508317292761,7.5508503,-0.8886916827072397,-0.8613497000000008,0.027341982707238977
53,0.5,0.15,0.65,2.0647121,3,9.51378235677193,9.3033255,1.1015823567719298,0.8911254999999993,-0.2104568567719305
53,0.5,0.15,0.65,2.0647121,4,11.31238485713938,11.243459,2.9001848571393793,2.8312589999999993,-0.06892585713938004
54,0.5,0.1625,0.6625,2.1044181,1,6.275955206435548,6.3597232,-2.136244793564452,-2.0524768,0.08376799356445197
54,0.5,0.1625,0.6625,2.1044181,2,7.653809211402673,7.6976735,-0.7583907885973273,-0.7145265000000007,0.043864288597326606
54,0.5,0.1625,0.6625,2.1044181,3,9.22294477344489,8.9591113,0.81074477344489,0.5469112999999997,-0.2638334734448904
54,0.5,0.1625,0.6625,2.1044181,4,11.040162260865547,10.947512,2.627962260865546,2.5353119999999993,-0.09265026086554684
55,0.5,0.175,0.675,2.1441241,1,6.4173290931432945,6.5260898,-1.9948709068567059,-1.8861102,0.1087607068567058
55,0.5,0.175,0.675,2.1441241,2,7.790592230112898,7.8487626,-0.6216077698871025,-0.5634374000000006,0.05817036988710189
55,0.5,0.175,0.675,2.1441241,3,8.942872134911953,8.658602,0.5306721349119528,0.2464019999999998,-0.28427013491195297
55,0.5,0.175,0.675,2.1441241,4,10.779171920698703,10.673908,2.3669719206987025,2.2617080000000005,-0.10526392069870205
56,0.5,0.1875,0.6875,2.1838301,1,6.569264773787542,6.6942425,-1.8429352262124583,-1.7179575000000007,0.12497772621245762
56,0.5,0.1875,0.6875,2.1838301,2,7.931597019390569,7.9979011,-0.4806029806094312,-0.41429890000000036,0.06630408060943083
56,0.5,0.1875,0.6875,2.1838301,3,8.6735610062362,8.3984361,0.26136100623619996,-0.013763900000000717,-0.2751249062362007
