-1.367721428958836860e+00,-1.797026551994766796e+00,-6.796894426440820425e-01,-1.992875074093562127e+00,-1.872427509307979410e+00,-1.172192913804460668e+00,-3.013265082083815827e-01,-2.049238779432105417e-02,2.680954354609110801e-01,-3.058031039596518674e+00,-1.574937430799407068e+00,-1.745109488405159670e+00,-2.014758945713949867e+00,-1.339618589261441617e+00,-1.753180492744110808e-02,-1.039805439294794631e+00,-9.381159275596759883e-01,6.952555152101163038e-01,3.467471360440943506e-01,-8.621844403968763615e-01,-2.010863848427420386e+00,-2.350189943401253423e+00,-2.600621936771258191e+00,-2.243397284462007590e+00
-1.051461775900591089e+00,-1.479879561616999517e+00,-1.859583078162124314e+00,-2.575264277023692649e+00,-1.912258857779943533e+00,9.571785346402572614e-02,-6.448765993187453027e-01,3.092204279045902560e-01,1.377088903759244864e+00,-1.815322864099682798e+00,-5.453375902064019343e-01,-1.422709141910974751e+00,-9.365570547812871460e-01,-2.159937079049898401e+00,-1.390457074417336347e+00,1.753201428009544927e+00,-7.066172052627028854e-01,-7.733104298900741469e-01,-5.112603149660230883e-01,-1.398933570888317490e+00,-2.194862348103990612e+00,-1.830074076694663487e+00,-6.846146106166992595e-01,-1.578186871648114220e+00
-1.629199469440702375e+00,-1.770312049542378752e+00,-8.307231908008740895e-01,2.948827016625669373e+00,-3.927849763421371598e-01,-9.240379514593786148e-01,-9.674935595120306431e-01,6.956868841428702765e-01,3.075254807094082388e+00,-2.107022636359687340e+00,-2.406639255699191793e+00,-1.506841974768775572e+00,-7.371071537600575319e-01,-2.091185377978892479e+00,-2.609610503357393085e+00,-2.816961393216443899e+00,-2.137442925374484659e+00,-9.515238920130526523e-01,-1.625531857450872586e-01,3.272570462561374960e-01,-1.464538738754137537e+00,-1.531162074500360681e+00,-7.929974423921084536e-01,-1.531209448566525744e+00
-1.190711922171236559e+00,-2.631932179272611361e+00,-4.575637478131899805e-01,-2.358215799069945717e+00,-1.470288561302461661e+00,-1.852984811584489133e+00,-5.265979071606743389e-01,-9.439931604307059132e-01,3.116180098410000987e+00,-2.959891259470136760e+00,-2.161011913982730182e+00,-2.880962986106016643e+00,2.724950675760963392e+00,3.078642095663303380e+00,-2.590135921554724163e+00,-2.139712743259726047e+00,-1.401309914634092602e+00,-7.819319786613325718e-01,5.040849799947677568e-02,-1.196638506154743986e+00,-1.265348505283666158e+00,-2.082633939203810236e+00,-1.720278253225098863e+00,-1.552216765762004069e+00
-1.022540031440025921e+00,-2.339003254115040065e+00,-1.479308223085902041e+00,-1.995720170215740996e+00,-1.161984317385265086e-01,-7.998782285816181670e-01,-1.922848964333963018e-01,-1.817868603817112572e+00,-2.704597134488778476e+00,-2.597399483150369726e+00,-1.970119813805805586e+00,-2.113336124144411077e+00,-2.604911658582755862e+00,2.688801453397241303e+00,-2.145191967403180744e+00,-1.804491347155776193e+00,-1.309699783159697484e+00,-2.630012461001882684e-01,5.351386323031159797e-01,1.822228102334976896e+00,8.636470714385779957e-01,6.978418891719755379e-01,-2.264583873436172290e-01,-4.651670107079204364e-01
-4.078020308829355400e-01,-1.252073461358662154e+00,-2.782932961474342548e-01,1.546364825002715548e+00,-9.676287384836212979e-01,-6.587179405816967481e-01,-1.140050380859182866e+00,-1.954327410110332952e+00,-1.809355715959791500e+00,-1.966292057773602053e+00,-1.563520324982297982e+00,-2.209546669851873091e+00,-1.885600075035239076e+00,2.607085674782648965e+00,-1.410015950263135753e+00,-4.376526983127764225e-01,-1.351444757251352602e+00,-1.099999634449170038e+00,-8.092666360424738414e-01,9.120164544764541859e-01,3.533520902208735492e-01,-2.382191603841685712e-01,-4.038111241284796371e-01,-3.199357643458089484e-02
-1.228133943499328140e+00,-2.310340889502442430e+00,-2.572446619557868353e+00,-2.118889534655817641e+00,-2.539569000590051751e+00,-1.018965477434947253e+00,-1.657810082660955864e+00,-1.859787466129455780e+00,-2.167903656673070945e+00,-2.373971715894045875e+00,-1.691615600843348055e+00,-2.324551589620132752e+00,3.011743731963601789e+00,3.060452009055275369e+00,-1.372673523058182798e+00,-1.442535197082563947e+00,4.092932008751186679e-01,-1.612161299808744452e+00,-1.349424839002986154e+00,-1.008963783933087832e+00,-1.217078843299028712e+00,-4.569627498835013846e-01,-1.442483790575100233e+00,-4.440878608707392594e-01
-8.491868178455730387e-01,-8.607343663437649894e-01,-7.514814799145272950e-01,-1.701556596247262299e+00,-1.223390434822962947e+00,-3.628480600614460982e-01,-4.302470930953790074e-01,-2.924241153216649458e+00,-2.718103926310559082e+00,-2.308936193204829124e+00,-2.121514095182655879e+00,-1.766893290843595477e+00,-2.499304220913570962e+00,-7.778404554156703732e-01,-7.242848211816976800e-01,-1.227900106065554997e+00,-1.179416153055046435e+00,-1.549907121472708704e+00,-2.387421711373161060e-02,-2.700287384291395476e-01,-1.387956801347264069e+00,-3.310900901606013136e-01,-1.748529662341708812e+00,-9.239191269102411397e-01
4.807960825629318258e-01,-4.311843586618744339e-01,1.340894477084502157e-01,-3.763048645966486916e-01,-5.047823456479907378e-01,-5.568501969950570007e-01,-1.324807927614697789e+00,-1.747348542502733082e+00,-2.561969450040752605e+00,-2.431855890596515302e+00,-7.760573044498912942e-01,-2.916719568434987586e+00,-1.601305662426887322e+00,-9.227265141656020297e-01,-1.730659020807142401e+00,1.539527450147293308e-01,-5.486353701758281964e-01,-7.280260495306043467e-01,-2.200944393396027543e+00,-1.257350247222561945e+00,-2.317016445015830595e+00,-6.923116920994756285e-01,-1.688292247914085165e+00,-1.029266652708032748e+00
5.151890404972387927e-01,1.572379225287493298e+00,-6.344445225055515003e-01,-3.401814099093014576e-01,-9.057034051336216862e-01,-1.770997914673707596e+00,-1.569073934040233098e+00,-1.924406518089839979e+00,4.726578793697999714e-02,-1.520184577955725702e+00,-1.820834033206517155e+00,-2.945777210591530526e+00,-2.689591403821032678e+00,-1.964241109205830060e+00,-2.375179013521328653e+00,-1.769139708509731124e+00,-2.579061378184663411e+00,-1.828731415392892412e+00,-3.039282471121507179e+00,-2.553557834426475992e+00,-1.582821129648068315e+00,-1.599716074960704226e+00,-5.301879908382791662e-01,-1.567965590250084418e-01
