2.962358141961558111e+00,3.027355926048644008e+00,-2.427444777582385527e+00,2.632218736110861101e+00,2.487177346684429580e+00,3.002873519407748049e+00,3.103911451171984304e+00,2.676650408694380090e+00,2.353101550247649776e+00,-2.872074301693286813e+00,-2.670209836212153576e+00,-2.235003477814367479e+00,-1.704385676130133032e+00,-1.708237560382155795e+00,-2.255468384495575851e+00,-2.448298817282909212e+00
-2.311087582869951973e+00,-1.645385050251210846e+00,-5.849922950567818525e-01,1.552606964404574796e-01,-2.065963181798673443e+00,-3.052132053900304065e+00,-2.389632945935676656e+00,-2.021529183153250031e+00,-1.308558811813919975e+00,-2.271608283743788093e+00,-2.595172798060098707e+00,-2.734528269075473972e+00,-2.721856973906681354e+00,-2.445396464527226144e+00,-1.606248140055992035e+00,-2.145649656916916559e+00
-1.539335808941001860e+00,-6.821406288092490833e-01,-8.773831367806552706e-01,8.498272604565393351e-02,2.847215992569467780e+00,-2.305132447007034457e+00,-2.289207869342186896e+00,-2.922363004240580153e+00,-1.917629874137261492e+00,-2.498183167686828021e+00,3.017500883491818442e+00,1.845425114472582173e+00,-2.487445278713800167e+00,-2.603543733194985776e+00,-2.789034647970640712e+00,-2.178789794444620398e+00
-3.900212710723862664e-01,-1.308152972443297646e+00,-2.245354015407121651e-01,-1.345340014744463186e+00,-2.788008455479169090e+00,-1.916826289606381462e+00,-1.267206899601931447e+00,-2.107735440208831967e+00,-2.691890485477276052e+00,-2.611278601732220928e+00,3.093570692802464883e+00,2.974512070913523765e+00,-2.506582978874956957e+00,-2.981672452211610924e+00,-2.141725792999714884e+00,-2.696969780565197539e+00
-7.708829964473333796e-01,-1.538035061874789111e+00,-2.400852055436548227e+00,-2.857103389005407834e+00,-1.587682966012807562e+00,-2.455152172525074672e+00,-2.504769591746190738e+00,-2.456985508298199949e+00,-2.607542947673057832e+00,3.097493811006416742e+00,-1.885670419597324843e+00,-2.686058561165905800e+00,-2.120496203679829605e+00,-2.988115885932716154e+00,-2.100577358049661392e+00,-1.262117074195706845e+00
-8.421370459780090911e-01,-1.144879920534414675e+00,-1.753489376004321310e+00,-2.360768636911052987e+00,-1.889491254150128974e+00,-1.348579296657705484e+00,-2.505280435212027257e+00,-1.321471494684345327e+00,-2.678304680915310154e+00,2.840359620640140470e+00,-2.105718569617415881e+00,2.874528094028687697e+00,-2.737741323584090836e+00,-2.548529092846086197e+00,-1.609991570384655901e+00,2.813388399744878754e+00
-2.228166669082310758e+00,-1.823262847722061153e+00,1.049008962258088928e-01,-1.483216096558154895e+00,-1.972071562023965274e+00,-2.380982037790822403e+00,-2.000906022633111014e+00,3.024200556385979510e+00,-2.935102967193319756e+00,-1.194841456893019682e+00,-3.002844165677661437e+00,2.947031886777956800e+00,3.055177899561329014e+00,-3.076219911224265857e+00,-2.219627729565142538e+00,6.918069070563865886e-01
-2.217495324172416904e+00,-2.221031060270912239e+00,-1.486050898984101476e+00,-1.677783636166814141e+00,-2.260868337983132026e+00,-2.261430367839750488e+00,-1.358909995413865701e+00,-2.499738748412107192e+00,2.744160919119153164e+00,-2.003962145099563052e+00,-1.486944169238268554e+00,2.670939675323388940e+00,-2.407040578102005668e+00,-2.075604924739915536e+00,-2.578852537801337608e+00,-2.290559644645545845e+00
2.684870613381984406e+00,-2.411959256157200304e+00,-2.103375433318026122e+00,-8.999759074326432184e-01,-1.914770330740956927e+00,-2.241158330439915414e+00,-1.888738125813112179e+00,-2.939281833826496104e+00,-2.788887344922288847e+00,-2.890889904059120497e+00,-1.906998228602913681e+00,-2.139312703158280371e+00,-2.902047233798755954e+00,-2.028264700287019995e+00,-2.404349523612875572e+00,-3.088921764165054817e+00
-2.671475952748127547e+00,-2.318558763085461827e+00,-2.756934251135531255e+00,-9.348135509323185488e-01,2.943987733275850616e+00,-2.178695207486982532e+00,-2.099347610599784808e+00,2.765569851556525904e+00,-2.330750963208269688e+00,-2.495916259527061420e+00,-2.158280857052035095e+00,-1.817272311144078500e+00,-3.086848708586278800e+00,2.892316787247420251e+00,-1.767110953676403584e+00,-1.439236812750949168e+00
