cell,ik,band,energy_eV,native_weight,even_weight,odd_weight,norm,native_minus_even
primitive,10,6,7.69375968106254,1.0,1.000000000000001,0.0,1.000000000000001,-1.1102230246251565e-15
primitive,10,7,14.298986821855642,1.0,0.9999999999999981,0.0,0.9999999999999981,1.887379141862766e-15
primitive,10,8,14.29898682186496,1.0,1.0000000000000002,0.0,1.0000000000000002,-2.220446049250313e-16
primitive,11,1,-2.839651215644604,1.0,0.9999999999999992,0.0,0.9999999999999992,7.771561172376096e-16
primitive,11,2,-0.233842806625508,1.0,0.9999999999999998,0.0,0.9999999999999998,2.220446049250313e-16
primitive,11,3,3.4383511092283086,1.0,0.9999999999999994,0.0,0.9999999999999994,5.551115123125783e-16
primitive,11,4,3.4383511092254646,1.0,0.9999999999999991,0.0,0.9999999999999991,8.881784197001252e-16
primitive,11,5,6.725853132188529,1.0,0.9999999999999981,0.0,0.9999999999999981,1.887379141862766e-15
primitive,11,6,7.326277614108961,1.0,1.0000000000000007,0.0,1.0000000000000007,-6.661338147750939e-16
primitive,11,7,15.084542943162269,1.0,0.9999999999999958,0.0,0.9999999999999958,4.218847493575595e-15
primitive,11,8,15.08454294296157,1.0,0.9999999999999934,0.0,0.9999999999999934,6.5503158452884236e-15
primitive,12,1,-2.2453154025822557,1.0,1.0000000000000004,0.0,1.0000000000000004,-4.440892098500626e-16
primitive,12,2,-0.9367128918824685,1.0,1.0000000000000002,0.0,1.0000000000000002,-2.220446049250313e-16
primitive,12,3,3.354801999211354,1.0,0.9999999999999992,0.0,0.9999999999999992,7.771561172376096e-16
primitive,12,4,3.3548019989783726,1.0,0.9999999999999993,0.0,0.9999999999999993,6.661338147750939e-16
primitive,12,5,6.752930334341847,1.0,1.0000000000000038,0.0,1.0000000000000038,-3.774758283725532e-15
primitive,12,6,7.049104325003096,1.0,0.9999999999999983,0.0,0.9999999999999983,1.6653345369377348e-15
primitive,12,7,15.85968953860801,1.0,0.999999999999995,0.0,0.999999999999995,4.9960036108132044e-15
primitive,12,8,15.859689538724064,1.0,0.9999999999999966,0.0,0.9999999999999966,3.4416913763379853e-15
primitive,13,1,-1.6092434159136892,1.0,1.0000000000000002,0.0,1.0000000000000002,-2.220446049250313e-16
primitive,13,2,-1.6092433956379057,1.0,1.0000000000000007,0.0,1.0000000000000007,-6.661338147750939e-16
primitive,13,3,3.326878585508265,1.0,1.0000000000000016,0.0,1.0000000000000016,-1.5543122344752192e-15
primitive,13,4,3.326878585425624,1.0,1.0000000000000002,0.0,1.0000000000000002,-2.220446049250313e-16
primitive,13,5,6.85922733180481,1.0,0.9999999999999999,0.0,0.9999999999999999,1.1102230246251565e-16
primitive,13,6,6.859227457879556,1.0,1.0000000000000009,0.0,1.0000000000000009,-8.881784197001252e-16
primitive,13,7,16.384354685712434,1.0,0.9999999999999952,0.0,0.9999999999999952,4.773959005888173e-15
