  0.00000000E+00 -0.31665642E+01
  0.39706001E-01 -0.31638687E+01
  0.79412002E-01 -0.31616001E+01
  0.11911800E+00 -0.31587992E+01
  0.15882400E+00 -0.31538960E+01
  0.19853001E+00 -0.31447803E+01
  0.23823601E+00 -0.31288990E+01
  0.27794201E+00 -0.31033750E+01
  0.31764801E+00 -0.30651416E+01
  0.35735401E+00 -0.30110859E+01
  0.39706001E+00 -0.29381921E+01
  0.43676601E+00 -0.28436797E+01
  0.47647201E+00 -0.27251272E+01
  0.51617802E+00 -0.25805794E+01
  0.55588402E+00 -0.24086317E+01
  0.59559002E+00 -0.22084905E+01
  0.63529602E+00 -0.19800086E+01
  0.67500202E+00 -0.17236960E+01
  0.71470802E+00 -0.14407067E+01
  0.75441402E+00 -0.11328047E+01
  0.79412002E+00 -0.80231195E+00
  0.83382602E+00 -0.45204022E+00
  0.87353203E+00 -0.85211852E-01
  0.91323803E+00  0.29462859E+00
  0.95294403E+00  0.68370823E+00
  0.99265003E+00  0.10781229E+01
  0.10323560E+01  0.14739353E+01
  0.10720620E+01  0.18672718E+01
  0.11117680E+01  0.22544179E+01
  0.11514740E+01  0.26319090E+01
  0.11911800E+01  0.29966149E+01
  0.12308860E+01  0.33458134E+01
  0.12705920E+01  0.36772415E+01
  0.13102980E+01  0.39891060E+01
  0.13500040E+01  0.42800129E+01
  0.13897100E+01  0.45487382E+01
  0.14294160E+01  0.47936789E+01
  0.14691220E+01  0.50116616E+01
  0.15088280E+01  0.51955501E+01
  0.15485340E+01  0.53304802E+01
  0.15882400E+01  0.53929675E+01
  0.16279460E+01  0.53959687E+01
  0.16676520E+01  0.53970467E+01
  0.17073580E+01  0.53971433E+01
  0.17470641E+01  0.53977952E+01
  0.17867701E+01  0.54010671E+01
  0.18264761E+01  0.54094610E+01
  0.18661821E+01  0.54258045E+01
  0.19058881E+01  0.54531223E+01
  0.19455941E+01  0.54944979E+01
  0.19853001E+01  0.55529345E+01
  0.20250061E+01  0.56312239E+01
  0.20647121E+01  0.57318353E+01
  0.21044181E+01  0.58568300E+01
  0.21441241E+01  0.60078088E+01
  0.21838301E+01  0.61858886E+01
  0.22235361E+01  0.63917036E+01
  0.22632421E+01  0.66254165E+01
  0.23029481E+01  0.68867198E+01
  0.23426541E+01  0.71747866E+01
  0.23823601E+01  0.74880098E+01
  0.24224692E+01  0.73323065E+01
  0.24625783E+01  0.70235384E+01
  0.25026874E+01  0.66845157E+01
  0.25427965E+01  0.63500513E+01
  0.25829057E+01  0.60305695E+01
  0.26230148E+01  0.57298708E+01
  0.26631239E+01  0.54494275E+01
  0.27032330E+01  0.51896849E+01
  0.27433421E+01  0.49505521E+01
  0.27834513E+01  0.47316426E+01
  0.28235604E+01  0.45324455E+01
  0.28636695E+01  0.43524947E+01
  0.29037786E+01  0.41915426E+01
  0.29438877E+01  0.40496821E+01
  0.29839968E+01  0.39273265E+01
  0.30241060E+01  0.38249929E+01
  0.30642151E+01  0.37429499E+01
  0.31043242E+01  0.36808724E+01
  0.31444333E+01  0.36376225E+01
  0.31845424E+01  0.36111933E+01
  0.32246515E+01  0.35987952E+01
  0.32647607E+01  0.35970633E+01
  0.33048698E+01  0.36023855E+01
  0.33449789E+01  0.36113586E+01
  0.33850880E+01  0.36212858E+01
  0.34251971E+01  0.36304973E+01
  0.34653063E+01  0.36383089E+01
  0.35054154E+01  0.36447083E+01
  0.35447141E+01  0.35235648E+01
  0.35840129E+01  0.33328709E+01
  0.36233116E+01  0.31239102E+01
  0.36626104E+01  0.29001307E+01
  0.37019091E+01  0.26602391E+01
  0.37412079E+01  0.24028643E+01
  0.37805066E+01  0.21273557E+01
  0.38198054E+01  0.18339287E+01
  0.38591041E+01  0.15236404E+01
  0.38984029E+01  0.11983144E+01
  0.39377016E+01  0.86045374E+00
  0.39770004E+01  0.51315268E+00
  0.40162991E+01  0.16000767E+00
  0.40555979E+01 -0.19497593E+00
  0.40948966E+01 -0.54748736E+00
  0.41341954E+01 -0.89302826E+00
  0.41734941E+01 -0.12270471E+01
  0.42127929E+01 -0.15450892E+01
  0.42520916E+01 -0.18429588E+01
  0.42913904E+01 -0.21168860E+01
  0.43306891E+01 -0.23636902E+01
  0.43699879E+01 -0.25809290E+01
  0.44092866E+01 -0.27670222E+01
  0.44485854E+01 -0.29213405E+01
  0.44878841E+01 -0.30442487E+01
  0.45271829E+01 -0.31370989E+01
  0.45664816E+01 -0.32021669E+01
  0.46057804E+01 -0.32425341E+01
  0.46450791E+01 -0.32619166E+01
  0.46843779E+01 -0.32644504E+01
  0.47236766E+01 -0.32544439E+01
  0.47629754E+01 -0.32361137E+01
  0.48022741E+01 -0.32133196E+01
  0.48415729E+01 -0.31893202E+01
  0.48808716E+01 -0.31665642E+01
  0.49209807E+01 -0.32000206E+01
  0.49610898E+01 -0.32336921E+01
  0.50011990E+01 -0.32653784E+01
  0.50413081E+01 -0.32921928E+01
  0.50814172E+01 -0.33107371E+01
  0.51215263E+01 -0.33173103E+01
  0.51616354E+01 -0.33081383E+01
  0.52017445E+01 -0.32796066E+01
  0.52418537E+01 -0.32284802E+01
  0.52819628E+01 -0.31520963E+01
  0.53220719E+01 -0.30485162E+01
  0.53621810E+01 -0.29166283E+01
  0.54022901E+01 -0.27561968E+01
  0.54423993E+01 -0.25678577E+01
  0.54825084E+01 -0.23530641E+01
  0.55226175E+01 -0.21139898E+01
  0.55627266E+01 -0.18534005E+01
  0.56028357E+01 -0.15745033E+01
  0.56429448E+01 -0.12807867E+01
  0.56830540E+01 -0.97585975E+00
  0.57231631E+01 -0.66329786E+00
  0.57632722E+01 -0.34650085E+00
  0.58033813E+01 -0.28563999E-01
  0.58434904E+01  0.28783760E+00
  0.58835996E+01  0.60055331E+00
  0.59237087E+01  0.90805114E+00
  0.59638178E+01  0.12095022E+01
  0.60039269E+01  0.15048530E+01
  0.60440360E+01  0.17948796E+01
  0.60841451E+01  0.20812147E+01
  0.61242543E+01  0.23663326E+01
  0.61643634E+01  0.26534741E+01
  0.62044725E+01  0.29464855E+01
  0.62445816E+01  0.32495416E+01
  0.62846907E+01  0.35667093E+01
  0.63247999E+01  0.39012903E+01
  0.63649090E+01  0.42548284E+01
  0.64050181E+01  0.46255390E+01
  0.64451272E+01  0.50055171E+01
  0.64852363E+01  0.53738297E+01
  0.65253454E+01  0.56502739E+01
  0.65654546E+01  0.56492035E+01
  
  0.00000000E+00  0.21326270E+02
  0.39706001E-01  0.21373629E+02
  0.79412002E-01  0.21303158E+02
  0.11911800E+00  0.21125479E+02
  0.15882400E+00  0.20884568E+02
  0.19853001E+00  0.20606573E+02
  0.23823601E+00  0.20304366E+02
  0.27794201E+00  0.19985697E+02
  0.31764801E+00  0.19656292E+02
  0.35735401E+00  0.19320937E+02
  0.39706001E+00  0.18983855E+02
  0.43676601E+00  0.18648819E+02
  0.47647201E+00  0.18319177E+02
  0.51617802E+00  0.17997824E+02
  0.55588402E+00  0.17687185E+02
  0.59559002E+00  0.17389186E+02
  0.63529602E+00  0.17105250E+02
  0.67500202E+00  0.16836286E+02
  0.71470802E+00  0.16582636E+02
  0.75441402E+00  0.16343642E+02
  0.79412002E+00  0.16104663E+02
  0.83382602E+00  0.15840938E+02
  0.87353203E+00  0.15538889E+02
  0.91323803E+00  0.14868980E+02
  0.95294403E+00  0.14114278E+02
  0.99265003E+00  0.13361647E+02
  0.10323560E+01  0.12625769E+02
  0.10720620E+01  0.11915929E+02
  0.11117680E+01  0.11239468E+02
  0.11514740E+01  0.10602200E+02
  0.11911800E+01  0.10008466E+02
  0.12308860E+01  0.94611415E+01
  0.12705920E+01  0.89617040E+01
  0.13102980E+01  0.85103730E+01
  0.13500040E+01  0.81063763E+01
  0.13897100E+01  0.77484030E+01
  0.14294160E+01  0.74353930E+01
  0.14691220E+01  0.71679672E+01
  0.15088280E+01  0.69510385E+01
  0.15485340E+01  0.67977596E+01
  0.15882400E+01  0.67305459E+01
  0.16279460E+01  0.67485016E+01
  0.16676520E+01  0.67620493E+01
  0.17073580E+01  0.67717817E+01
  0.17470641E+01  0.67791612E+01
  0.17867701E+01  0.67864186E+01
  0.18264761E+01  0.67964120E+01
  0.18661821E+01  0.68124579E+01
  0.19058881E+01  0.68381507E+01
  0.19455941E+01  0.68771771E+01
  0.19853001E+01  0.69331316E+01
  0.20250061E+01  0.70093290E+01
  0.20647121E+01  0.71086036E+01
  0.21044181E+01  0.72330710E+01
  0.21441241E+01  0.73838021E+01
  0.21838301E+01  0.75602964E+01
  0.22235361E+01  0.77594252E+01
  0.22632421E+01  0.79725317E+01
  0.23029481E+01  0.81508660E+01
  0.23426541E+01  0.78484445E+01
  0.23823601E+01  0.74880098E+01
  0.24224692E+01  0.74406212E+01
  0.24625783E+01  0.73166716E+01
  0.25026874E+01  0.71339908E+01
  0.25427965E+01  0.69105384E+01
  0.25829057E+01  0.66607524E+01
  0.26230148E+01  0.63955143E+01
  0.26631239E+01  0.61232902E+01
  0.27032330E+01  0.58510818E+01
  0.27433421E+01  0.55849693E+01
  0.27834513E+01  0.53303306E+01
  0.28235604E+01  0.50918385E+01
  0.28636695E+01  0.48733138E+01
  0.29037786E+01  0.46775060E+01
  0.29438877E+01  0.45059031E+01
  0.29839968E+01  0.43586908E+01
  0.30241060E+01  0.42349337E+01
  0.30642151E+01  0.41329290E+01
  0.31043242E+01  0.40505974E+01
  0.31444333E+01  0.39857936E+01
  0.31845424E+01  0.39364985E+01
  0.32246515E+01  0.39009100E+01
  0.32647607E+01  0.38774451E+01
  0.33048698E+01  0.38646427E+01
  0.33449789E+01  0.38609520E+01
  0.33850880E+01  0.38644745E+01
  0.34251971E+01  0.38728694E+01
  0.34653063E+01  0.38835928E+01
  0.35054154E+01  0.38943702E+01
  0.35447141E+01  0.39716283E+01
  0.35840129E+01  0.41192689E+01
  0.36233116E+01  0.42897783E+01
  0.36626104E+01  0.44847542E+01
  0.37019091E+01  0.47114854E+01
  0.37412079E+01  0.49779113E+01
  0.37805066E+01  0.52914251E+01
  0.38198054E+01  0.56583417E+01
  0.38591041E+01  0.60835686E+01
  0.38984029E+01  0.65703790E+01
  0.39377016E+01  0.71202591E+01
  0.39770004E+01  0.77328210E+01
  0.40162991E+01  0.84057780E+01
  0.40555979E+01  0.91349835E+01
  0.40948966E+01  0.99145284E+01
  0.41341954E+01  0.10736895E+02
  0.41734941E+01  0.11593163E+02
  0.42127929E+01  0.12473251E+02
  0.42520916E+01  0.13366201E+02
  0.42913904E+01  0.14260475E+02
  0.43306891E+01  0.15144260E+02
  0.43699879E+01  0.16005761E+02
  0.44092866E+01  0.16833444E+02
  0.44485854E+01  0.17616188E+02
  0.44878841E+01  0.18343227E+02
  0.45271829E+01  0.19003626E+02
  0.45664816E+01  0.19584791E+02
  0.46057804E+01  0.20070495E+02
  0.46450791E+01  0.20449064E+02
  0.46843779E+01  0.20741381E+02
  0.47236766E+01  0.20986559E+02
  0.47629754E+01  0.21200576E+02
  0.48022741E+01  0.21367374E+02
  0.48415729E+01  0.21428511E+02
  0.48808716E+01  0.21326270E+02
  0.49209807E+01  0.21433533E+02
  0.49610898E+01  0.21339806E+02
  0.50011990E+01  0.21119140E+02
  0.50413081E+01  0.20843176E+02
  0.50814172E+01  0.20533037E+02
  0.51215263E+01  0.20195336E+02
  0.51616354E+01  0.19832603E+02
  0.52017445E+01  0.19446115E+02
  0.52418537E+01  0.19036891E+02
  0.52819628E+01  0.18606085E+02
  0.53220719E+01  0.18155137E+02
  0.53621810E+01  0.17685800E+02
  0.54022901E+01  0.17200114E+02
  0.54423993E+01  0.16700357E+02
  0.54825084E+01  0.16188983E+02
  0.55226175E+01  0.15668564E+02
  0.55627266E+01  0.15141732E+02
  0.56028357E+01  0.14611114E+02
  0.56429448E+01  0.14079285E+02
  0.56830540E+01  0.13548719E+02
  0.57231631E+01  0.13021762E+02
  0.57632722E+01  0.12500611E+02
  0.58033813E+01  0.11987318E+02
  0.58434904E+01  0.11483793E+02
  0.58835996E+01  0.10991821E+02
  0.59237087E+01  0.10513075E+02
  0.59638178E+01  0.10049132E+02
  0.60039269E+01  0.96014914E+01
  0.60440360E+01  0.91715955E+01
  0.60841451E+01  0.87608461E+01
  0.61242543E+01  0.83706222E+01
  0.61643634E+01  0.80022838E+01
  0.62044725E+01  0.76571524E+01
  0.62445816E+01  0.73364646E+01
  0.62846907E+01  0.70413046E+01
  0.63247999E+01  0.67725418E+01
  0.63649090E+01  0.65308213E+01
  0.64050181E+01  0.63167115E+01
  0.64451272E+01  0.61314042E+01
  0.64852363E+01  0.59807035E+01
  0.65253454E+01  0.59187059E+01
  0.65654546E+01  0.60974967E+01
  
  0.00000000E+00  0.21934007E+02
  0.39706001E-01  0.21873375E+02
  0.79412002E-01  0.21824312E+02
  0.11911800E+00  0.21753789E+02
