-1.720475099599084512e+00,-2.041621247829732866e+00,-1.502160672820511911e+00,-1.141207011750354106e+00,-9.569349715334869444e-01,-6.494648545900920666e-01,-2.112410791190663772e+00,-1.592436886783000105e+00
-3.069957128889574172e+00,-2.545534108851522426e+00,-1.774558000138565905e+00,-1.741285655442026847e+00,-1.740247230211006357e+00,-1.656233190490337570e+00,-1.659115156289289850e+00,-2.450800716022010661e+00
-1.649870768555521394e+00,-1.597835561185464881e+00,-9.096318835983026041e-01,-2.001578661112992208e+00,-1.768304804953588105e+00,-3.423032244950801051e-01,-1.711038386548137114e+00,-8.737137392590024199e-01
-1.855636630679965204e+00,-1.380186448522275455e+00,-2.239414444669928006e+00,-1.215049973185436283e+00,-1.139861725656429403e+00,-1.307719675577386331e+00,-2.327983386412659339e+00,-1.816154496281131125e+00
-2.140970480909005325e+00,-1.770730136727193926e+00,-2.762484397580062812e+00,-1.638461787659624136e-01,-4.439969751660268749e-01,-7.454617605015121384e-01,-1.094715401849224889e+00,-1.010961397331790135e+00
-1.553262205295891984e+00,-1.909847627249374735e+00,-2.215235238457776479e+00,-9.749202371356040508e-01,-1.475359289853162892e+00,-1.326413053683255683e+00,-2.180528227764487070e+00,-1.947895438838782578e+00
-1.815287608983103151e+00,-2.049486178224704247e+00,-1.045528711079561468e+00,-1.244257334413538141e+00,-1.339079126791921981e+00,-2.765113824503996121e+00,-1.970411319015999752e+00,-2.067458395150903350e+00
-1.892718384740226689e+00,-2.010241139193703397e+00,-1.467624412859601435e+00,-9.445205429569050182e-01,-6.749385108490884022e-01,-1.403375877446823905e+00,-1.573254915592372072e+00,-2.761113121997393449e+00
