kx_tpiba,ky_tpiba,kz_tpiba,vbm_band4_eV,cbm_band5_eV
0.0,0.6666666666666666,0.0,3.935474351967473,7.098695893667253
-0.08333333333333337,0.75,-0.08333333333333337,3.7908714502960876,7.261437881697398
0.8333333333333333,-0.1666666666666667,0.8333333333333333,3.797543975755677,7.433296356845462
0.75,-0.08333333333333331,0.75,3.9542151153424507,7.613296782026553
0.6666666666666667,-5.551115123125783e-17,0.6666666666666667,4.248070736924525,7.947940862541552
0.0,0.8333333333333334,0.0,3.605612476101689,6.937158518806176
0.9166666666666667,-0.08333333333333331,0.9166666666666667,3.5715813425106706,7.1378969629956055
0.8333333333333333,5.551115123125783e-17,0.8333333333333333,3.6907637240806275,7.29964115966962
0.0,-1.0,0.0,3.4944768519816307,7.0723633864213005
-0.1666666666666667,0.3333333333333333,0.0,5.682485499942039,8.739735390502327
-0.25,0.4166666666666666,-0.08333333333333331,5.401765536341939,9.030805656741393
-0.3333333333333334,0.5,-0.1666666666666667,5.067131990278446,9.08793530673147
0.5833333333333334,-0.4166666666666667,0.75,4.814561838061695,9.04442661133502
0.4999999999999999,-0.3333333333333333,0.6666666666666666,4.720367165349571,9.029684391938838
-0.1666666666666666,0.5,0.0,4.742660320439625,8.182604159054328
-0.25,0.5833333333333334,-0.08333333333333337,4.446689748554786,8.518643929649633
0.6666666666666667,-0.3333333333333333,0.8333333333333333,4.23022371598535,8.63955312802017
0.5833333333333333,-0.2499999999999999,0.75,4.211625340257262,8.770866170190835
0.5,-0.1666666666666667,0.6666666666666667,4.38848224311042,9.02829246877241
0.4166666666666667,-0.08333333333333331,0.5833333333333333,4.712740357968381,9.400510465451923
0.3333333333333333,5.551115123125783e-17,0.4999999999999999,5.103464367829772,9.626783994180846
-0.1666666666666667,0.6666666666666667,-5.551115123125783e-17,3.9396894449733733,7.776575009172637
0.75,-0.25,0.9166666666666666,3.717382086979452,8.111408225412145
0.6666666666666666,-0.1666666666666666,0.8333333333333333,3.7259548127554365,8.266136309450443
0.5833333333333334,-0.08333333333333337,0.75,3.92890146494105,8.5283671569173
0.5,0.0,0.6666666666666666,4.28132098852698,8.929918001646836
0.8333333333333334,-0.1666666666666666,1.0,3.414078587254117,7.599692744614707
0.75,-0.08333333333333326,0.9166666666666666,3.369808636867548,7.892332605151394
0.6666666666666667,0.0,0.8333333333333334,3.5708631772370945,8.134120431833129
-0.1666666666666667,-1.0,-5.551115123125783e-17,3.178603982250694,7.698502648623977
0.6666666666666666,-0.3333333333333334,1.0,4.057507186761612,9.259773768539873
0.5833333333333333,-0.25,0.9166666666666666,3.7120996285757917,9.631173508065158
0.5,-0.1666666666666667,0.8333333333333334,3.5794357424517314,9.746991391603276
0.6666666666666666,-0.1666666666666666,1.0,3.1828462116546143,9.083098924081662
0.5833333333333334,-0.08333333333333337,0.9166666666666667,3.0257187029212025,9.42444486226328
0.5,0.0,0.8333333333333334,3.255783064701037,9.728686981515315
-0.3333333333333333,-1.0,0.0,2.6786290889846365,9.14597970914618
-0.5,-1.0,0.0,2.4647543865419723,10.669321666533339
