ik,band,distance_inv_A,energy_eV,native_weight,pw_weight
9,23,0.776045713781,19.24172204686778,1.0,0.9999999999224324
9,24,0.776045713781,19.686161737921516,0.999998,0.9999999996776584
10,1,0.873051428003,-3.6007176954394766,0.0,4.493344254027546e-13
10,2,0.873051428003,-3.3877483003966797,1.0,0.9999999999995681
10,3,0.873051428003,-0.20971603492960078,0.0,4.2707308388294717e-13
10,4,0.873051428003,0.49259183289478553,1.0,0.9999999999996136
10,5,0.873051428003,3.576857128955119,1.0,0.9999999999831963
10,6,0.873051428003,3.576857128495932,1.0,0.9999999999715449
10,7,0.873051428003,3.732699750506898,0.0,5.966621953908453e-11
10,8,0.873051428003,4.94713843517687,0.0,2.923027525548888e-11
10,9,0.873051428003,6.773378285969899,1.0,0.9999999999292162
10,10,0.873051428003,7.693759638429493,1.0,0.9999999999573427
10,11,0.873051428003,8.596562372922829,0.0,1.7051315144082676e-11
10,12,0.873051428003,9.833495739053172,0.0,3.442264404384879e-11
10,13,0.873051428003,10.099570068325773,0.0,2.50086788369013e-11
10,14,0.873051428003,14.107484885522426,0.0,1.8724880820669737e-10
10,15,0.873051428003,14.298986685502896,0.999999,0.9999998642810689
10,16,0.873051428003,14.2989867192546,0.999998,0.9999990655639767
10,17,0.873051428003,14.341620100658485,2e-06,1.0695699816715205e-06
10,18,0.873051428003,15.389487782027404,1e-06,4.5084721339647254e-10
10,19,0.873051428003,16.724726420755,0.999999,0.999999998305531
10,20,0.873051428003,16.92894855322236,0.999997,0.9999999923962923
10,21,0.873051428003,17.406843840416755,1e-06,9.253496990590135e-09
10,22,0.873051428003,18.65928882144925,1e-06,4.224347209071609e-09
10,23,0.873051428003,19.225377611194343,0.999998,0.9999999985858894
10,24,0.873051428003,19.225377611503863,0.999998,0.9999999967447819
11,1,0.970057142226,-3.5207203805937692,0.0,7.854078992343282e-13
11,2,0.970057142226,-2.8396513616738006,1.0,0.9999999999998576
11,3,0.970057142226,-0.5348242963502228,0.0,6.9518265956740444e-12
11,4,0.970057142226,-0.2338429692457589,1.0,0.9999999999901839
11,5,0.970057142226,3.4383509719709715,1.0,0.9999999998192153
11,6,0.970057142226,3.4383509725435744,1.0,0.9999999999729804
11,7,0.970057142226,4.3290718641836445,0.0,2.2669796780518508e-10
11,8,0.970057142226,4.981170069516222,0.0,2.0644327307866682e-10
11,9,0.970057142226,6.725853078899911,1.0,0.9999999997068316
11,10,0.970057142226,7.326277570900783,1.0,0.9999999999089804
11,11,0.970057142226,8.323773608572848,1e-06,5.832310724784949e-11
11,12,0.970057142226,9.592686378048489,0.0,6.966896475594492e-11
11,13,0.970057142226,9.808651281885865,0.0,3.695709506088577e-11
11,14,0.970057142226,14.165558820265248,0.0,3.4864424972805994e-10
11,15,0.970057142226,15.084542800002577,0.999999,0.9999999999875003
11,16,0.970057142226,15.084542800658596,0.999999,0.9999999993343891
11,17,0.970057142226,15.204751936469313,1e-06,1.7422720384838096e-10
11,18,0.970057142226,15.684568223469261,1e-06,1.7051867821116708e-10
11,19,0.970057142226,17.35942257741993,0.999999,0.9999993439933949
11,20,0.970057142226,17.410803792977426,2e-06,6.582280735478489e-07
11,21,0.970057142226,17.759029926596742,0.999997,0.9999999977054149
11,22,0.970057142226,18.25086069431503,1e-06,1.0733219952109148e-09
11,23,0.970057142226,18.498513894014227,0.999998,0.9999999984247359
11,24,0.970057142226,18.4985138948492,0.999998,0.99999999835941
12,1,1.067062856448,-3.4557822594424112,0.0,7.187389009921648e-12
12,2,1.067062856448,-2.2453155511414784,1.0,0.9999999998441255
12,3,1.067062856448,-0.9367130510755656,1.0,0.9999999999878746
12,4,1.067062856448,-0.752167844288535,0.0,1.647198662920386e-10
12,5,1.067062856448,3.354801863077259,1.0,0.9999999996804294
12,6,1.067062856448,3.354801862794149,1.0,0.99999999994431
12,7,1.067062856448,4.81431454825098,0.0,2.5468423554583306e-10
12,8,1.067062856448,5.006952045886021,0.0,2.136611338540017e-10
12,9,1.067062856448,6.752930284522982,1.0,0.9999999996721287
12,10,1.067062856448,7.049104280512719,1.0,0.999999999827861
12,11,1.067062856448,7.961573963297108,1e-06,3.0646818401398557e-10
12,12,1.067062856448,9.554922510212764,0.0,6.056933778537257e-11
