sweep,energy_per_spin,M2,cos_x,cos_y,current_x,current_y,current_x2,current_y2,vortex_abs_density
5.000000000000000000e+00,-1.475522617026648886e+00,5.620978648943741884e-01,4.220583661343854374e+02,4.278426612729642784e+02,4.257182572648452457e+00,-3.210851645651505493e+00,1.812360345686169794e+01,1.030956829038298039e+01,3.472222222222222029e-03
1.000000000000000000e+01,-1.436702118690029284e+00,5.758034530717307531e-01,4.072246054532178619e+02,4.203158149122389204e+02,-4.134191859997330631e+00,1.105356509434747281e+01,1.709154233526818700e+01,1.221813012949768620e+02,1.041666666666666609e-02
1.500000000000000000e+01,-1.438635899226676562e+00,5.178452456851980745e-01,4.205581070492042386e+02,4.080961709053615323e+02,-1.039818017819825080e+01,5.072070007916462231e+00,1.081221510182750052e+02,2.572589416520570182e+01,1.388888888888888812e-02
2.000000000000000000e+01,-1.447661353742668799e+00,5.460388570642553674e-01,4.225869223773927388e+02,4.112660173783844471e+02,-6.212868983419977731e+00,4.509145889892481662e+00,3.859974100514198625e+01,2.033239665633426085e+01,1.388888888888888812e-02
2.500000000000000000e+01,-1.439644468713897840e+00,5.258572923615598693e-01,4.114290480786483499e+02,4.178061659005568345e+02,-6.470187473553402846e+00,-1.717544663231883373e+00,4.186332594292736786e+01,2.949959670196323547e+00,3.472222222222222029e-03
3.000000000000000000e+01,-1.428634409537735017e+00,5.017059714426100880e-01,4.049089636974157429e+02,4.179844561963195702e+02,5.460702017566778643e+00,-3.305876112954597712e+00,2.981926652465788763e+01,1.092881687420380032e+01,1.041666666666666609e-02
3.500000000000000000e+01,-1.461943890672678936e+00,5.433513863182122261e-01,4.193995431725050480e+02,4.226801378549580477e+02,-8.391587302449497798e+00,-6.966562781059017162e+00,7.041873745463163914e+01,4.853299698243674953e+01,1.736111111111111188e-02
4.000000000000000000e+01,-1.421950000094228006e+00,4.960573714846595594e-01,4.064245466065315213e+02,4.126186534477437817e+02,9.870510609514100864e+00,-2.973983893456721983e+00,9.742697969253042345e+01,8.844580198540002769e+00,6.944444444444444059e-03
4.500000000000000000e+01,-1.442244595319894573e+00,5.518449583330412578e-01,4.094996868592534156e+02,4.212332000450059013e+02,4.646628914092659102e+00,8.248292074109400573e+00,2.159116026528192478e+01,6.803432213981595567e+01,6.944444444444444059e-03
5.000000000000000000e+01,-1.468220910119805600e+00,5.893024941669247063e-01,4.252464859145071614e+02,4.204487583145008784e+02,9.298012767522605415e-01,-1.011757717539891299e+00,8.645304142501337719e-01,1.023653679001530481e+00,3.472222222222222029e-03
5.500000000000000000e+01,-1.457634939265783469e+00,5.697736373371931062e-01,4.254236689638481721e+02,4.141740560532431346e+02,9.643255523903655480e-01,2.102527673252439389e+00,9.299237709929836226e-01,4.420622616792316606e+00,1.041666666666666609e-02
6.000000000000000000e+01,-1.483837114059148643e+00,5.877938484582615475e-01,4.332053607614947168e+02,4.214848169365749868e+02,-5.853156200597869230e+00,3.479522793759937116e+00,3.425943750859728709e+01,1.210707887229495761e+01,6.944444444444444059e-03
6.500000000000000000e+01,-1.470797615510057721e+00,5.499065270031064934e-01,4.210886961543706661e+02,4.260907303794225527e+02,-2.998407784671560883e+00,5.774544414664270597e+00,8.990449243179018168e+00,3.334536319693032169e+01,1.041666666666666609e-02
7.000000000000000000e+01,-1.424612854298713538e+00,4.943374378346314657e-01,4.091253274238917470e+02,4.114516766521671798e+02,-9.759318746584991544e+00,-1.550362461687491589e+00,9.524430239744525295e+01,2.403623762609699011e+00,6.944444444444444059e-03
7.500000000000000000e+01,-1.432581617790014583e+00,4.708693491476409476e-01,4.053932462085430757e+02,4.197737656385052105e+02,-2.393385543180868602e+00,1.182959873688452568e+00,5.728294358307181255e+00,1.399394062756999624e+00,1.041666666666666609e-02
8.000000000000000000e+01,-1.426511909193178163e+00,5.176757650459843374e-01,4.207879586440922139e+02,4.008829010511784645e+02,-8.289131134150073521e+00,-1.241237018197685060e+00,6.870969495913608682e+01,1.540669335344280411e+00,6.944444444444444059e-03
8.500000000000000000e+01,-1.465442376381569822e+00,5.423531280377553720e-01,4.121899095741267729e+02,4.319048992216575016e+02,-1.793254661324085575e+01,-3.089266576502679662e+00,3.215762280360560794e+02,9.543567980696586517e+00,1.041666666666666609e-02
9.000000000000000000e+01,-1.428123652632674379e+00,5.519141608721652714e-01,4.097124910791707180e+02,4.128867328372496672e+02,-3.727777507806807833e+00,-2.702112408097837815e+00,1.389632514771033556e+01,7.301411465996295647e+00,3.472222222222222029e-03
9.500000000000000000e+01,-1.471999947930747954e+00,5.597488225187075006e-01,4.161215098101609442e+02,4.317504601979497920e+02,-2.271477414113558524e-01,-2.642618423597073996e-01,5.159609642828018317e-02,6.983432132734684883e-02,0.000000000000000000e+00
1.000000000000000000e+02,-1.484946280286785658e+00,5.633479957117120129e-01,4.177495075848833039e+02,4.375795498603052920e+02,1.024997576200436455e+01,-1.286964628061240123e+00,1.050620031216769519e+02,1.656277953880806120e+00,0.000000000000000000e+00
1.050000000000000000e+02,-1.470005451445167699e+00,5.486825890135125228e-01,4.179659830600343184e+02,4.287571569723822904e+02,-6.382615379941139366e+00,1.625260849977863353e+00,4.073777908826117766e+01,2.641472830470766642e+00,1.041666666666666609e-02
1.100000000000000000e+02,-1.452892701634044270e+00,4.879018284277111261e-01,4.218945543191516094e+02,4.149716418220577907e+02,-1.939495519317672390e+00,3.070255163347558547e+00,3.761642869453327709e+00,9.426466768062343959e+00,1.041666666666666609e-02
1.150000000000000000e+02,-1.391459253805673368e+00,4.676219341416366082e-01,3.975305662138685534e+02,4.039499639781993210e+02,1.123245115467927491e+00,4.042606166469902007e+00,1.261679589422557868e+00,1.634266461718047836e+01,6.944444444444444059e-03
1.200000000000000000e+02,-1.408160142876491827e+00,4.804572368435954255e-01,4.088109515525143820e+02,4.022892907443449531e+02,-1.160279476600462978e+01,-6.174944458839406458e+00,1.346248463820244297e+02,3.812993906975149372e+01,1.041666666666666609e-02
1.250000000000000000e+02,-1.338890584573432907e+00,4.412679719974806347e-01,3.825458001400639887e+02,3.886551765742333373e+02,2.437270392476334813e+00,5.435589465947481713e+00,5.940286966041747441e+00,2.954563284231922893e+01,2.083333333333333218e-02
1.300000000000000000e+02,-1.456334989926339585e+00,4.526482536182550032e-01,4.254261870365479012e+02,4.134227671610237280e+02,9.132844966016753219e+00,6.689476479756220506e+00,8.340885717329754812e+01,4.474909557321167597e+01,1.388888888888888812e-02
1.350000000000000000e+02,-1.451249997372383582e+00,4.727268920188773538e-01,4.145607017228095401e+02,4.213592967636833464e+02,4.180402249896946643e+00,-4.526728628545261479e+00,1.747576297094345321e+01,2.049127207649126348e+01,6.944444444444444059e-03
1.400000000000000000e+02,-1.448791871330567638e+00,4.929202780438726172e-01,4.194285083578615740e+02,4.150756095285453284e+02,6.893341799256756275e+00,-3.646508338458115617e+00,4.751816116138037671e+01,1.329702306244456622e+01,0.000000000000000000e+00
1.450000000000000000e+02,-1.454057639847710526e+00,4.987776269753866898e-01,4.201847668950643993e+02,4.173524336572168068e+02,3.169068942218548735e+00,-5.024052570362318448e-01,1.004299796053419058e+01,2.524110422976421630e-01,1.041666666666666609e-02
