-1.057546467916283817e+00,-1.577224054345014448e+00,-4.757277366038916711e-01,-1.474265409424260431e+00,-1.528597362930784742e+00,-1.707543480871638764e+00,-1.080561196491253817e+00,-8.300874491396745825e-01,-1.636131083390958141e+00,-1.899363925650208174e+00,-1.523105150733008895e+00,-8.295499790194433842e-01,-1.330847605284076307e+00,-1.112846198603012038e+00,-1.677951649510196486e+00,-1.040113295108877178e+00
-5.348915432619607557e-01,-1.132882578479772917e+00,-1.121303428086090292e+00,-6.789321893739250768e-01,2.113084515288463194e+00,-1.157072003073493782e-01,-1.148000753315797207e+00,-7.539126272172351761e-01,-1.207747390307362334e+00,-1.827456513172242447e+00,-2.048806959364454894e+00,-1.683671254538172679e+00,-1.287147145408548798e+00,-2.449871113006270917e+00,-2.285906989223284391e+00,-1.316471998851693304e+00
-5.542464662831165789e-01,-1.342767057694546295e+00,-1.275377673200760675e+00,-1.260604036796028282e+00,-1.411800697102632673e+00,-1.075366092077634228e-01,-1.196938750574820576e+00,-4.300780236963968051e-01,-1.624809201780961221e+00,-1.816713412925870186e+00,-1.603218526163677771e+00,-1.710719457954496869e+00,-1.288226244861411907e+00,3.049572959627875335e+00,-2.436645542168498935e+00,-1.628309966464329461e+00
-5.084567663652412861e-01,-8.904107316659399807e-01,-1.311426058067042266e+00,-2.283638865898762305e+00,-1.521653488896948625e+00,-1.724439189815048845e+00,-1.490619392459655579e-01,-1.059211885938176056e+00,-1.479216410039703833e+00,2.650676826446080270e+00,-1.140308738671013344e+00,-1.478523555271005652e+00,-2.030045971370560309e+00,-2.427226641393885664e+00,-1.103376403312291032e+00,-2.938777192759474133e-01
-2.649649548104890950e+00,-1.431375152421794361e+00,-1.906951382691393526e+00,-1.584727629378190006e+00,-2.124926009036981256e+00,-2.120301530051182937e+00,-1.089835867960423865e+00,-1.948095943228939753e+00,-2.746316525562251698e+00,2.856028507775747016e+00,-2.404079412841989338e+00,-2.974814528048812967e+00,-2.860341926010141034e+00,-1.406000403216002725e+00,-2.455484353755482907e+00,-1.849947062541217324e+00
-2.072477153505293934e+00,-2.531527199927325888e+00,-2.001377932265106185e+00,-2.560888176300244901e+00,-2.721230341756502913e+00,-1.731613675462730040e+00,-1.896811650754266276e+00,-2.361967086942255989e+00,-1.675998810897716407e+00,-3.408112263744320636e-01,-2.270233816840259600e+00,-2.272052937236800574e+00,3.057111709387722698e+00,-2.701051588621601773e+00,-2.729711285533660714e+00,-2.442014197172353462e+00
-1.434245968893254064e+00,-2.661365413136843827e+00,-1.744512085379081867e+00,-1.357186435380631551e+00,-2.413132684265068661e+00,-1.581200801929161015e+00,-2.264860194736487031e+00,-2.779217922845013344e+00,-2.925229286697236919e+00,-2.599825156163227291e+00,2.782592756850995386e+00,-2.758043543090229477e+00,-2.895674629213511153e+00,-2.822407123375242577e+00,-2.539815520149785844e+00,-1.378020724097836158e+00
-1.525891788985433539e+00,-1.577117445032553800e+00,-2.194162518933805650e+00,-2.581187163302895549e+00,-2.360766869224162345e+00,-1.127481878048409047e+00,-2.225181156531227167e+00,-2.301480452834972823e+00,-1.631654666908736839e+00,-2.253005538656341677e+00,-1.607805579225016102e+00,-2.021898572836937635e+00,-2.816400048818454849e+00,-2.218791084195887109e+00,-2.599021513125228111e+00,-2.409217639252386078e+00
-1.476734240343673843e+00,-2.225598020702303614e+00,-1.834668205411682074e+00,-2.007425621012676853e+00,2.591820976168416557e+00,-2.431217825590953119e+00,-2.701606648010739242e+00,-2.204552298976099500e+00,-2.599945419217434051e+00,-2.074265573124536743e+00,-2.772848643483806885e+00,-1.830829251546731040e+00,-1.753919597841210098e+00,-2.084693418855737779e+00,-2.261428028449669725e+00,-2.819287153967506399e+00
-2.363342367941128064e+00,-3.050528142205354509e+00,-2.554565930129036211e+00,-2.222881876906741105e+00,2.340210929667180473e+00,-2.347034863040256436e+00,-1.804965986454875715e+00,-2.601732036040326879e+00,-2.475968593940027329e+00,-2.110736243287270497e+00,-2.438899755995475704e+00,-2.002083286831675579e+00,-2.689026821639307840e+00,-2.413018863970633809e+00,-2.790584776094284791e+00,2.651065606120152296e+00
2.000467115560299547e+00,-3.106376171244487949e+00,-3.055257735227952409e+00,-2.283989343831506424e+00,-3.042765823359762756e+00,2.074207357755993186e+00,-2.515054834747549428e+00,-2.402443054846992609e+00,-1.905528777925232120e+00,-3.002358487955716804e+00,-1.595018402189581241e+00,-2.692620665421527892e+00,3.077306951249427769e+00,-2.252569196870776835e+00,-2.497672943415584434e+00,2.872895550123892860e+00
-2.017181927336096692e+00,-2.440981298934367771e+00,-2.645884357625297501e+00,-4.354128035570958843e-01,-9.476412408410723742e-01,-1.022313169730364901e+00,-2.573375405344255462e+00,-2.840528236813455010e+00,-3.104195060246253135e+00,-1.561142200657594792e+00,-1.862892006291504199e+00,-2.099875263794180213e+00,-1.778271812533029461e+00,-1.955107365152127352e+00,-1.864715263417473068e+00,-1.706662944911013113e+00
-2.853705341367420267e+00,-2.356661883415806180e+00,-1.834636140879269961e+00,-7.125007141625419038e-01,-1.708088522851269886e+00,-1.515016263306375510e+00,-2.313933477676365591e+00,-3.105842593294215526e+00,-2.936834234831647628e+00,-2.198389952259574898e+00,-1.569898794198978820e+00,-1.790579454264046744e+00,-1.668145787517661738e+00,-1.480110233416671139e+00,-8.610920028664699188e-01,-2.113034057607177996e+00
-1.888771300219091342e+00,-2.226219466577572526e+00,-8.464345596740745492e-01,-1.753262571774663270e+00,-2.221597751308287183e+00,-5.050006215608826565e-01,-1.902165212347856738e+00,-2.922303196629473021e+00,-1.465991014155933136e+00,-1.783022823485101549e+00,-8.673264052729345863e-01,-1.145444889960880452e+00,-2.304215129087319180e+00,-1.796387884901156973e+00,-2.627656254128915236e+00,-1.789124938122971908e+00
-1.541230802772954878e+00,-2.433762104816799887e+00,-1.716582437780634018e+00,-1.467157165706587163e+00,-2.153742143182476809e+00,-1.241645101302595311e+00,-2.291101671893361669e+00,-2.383963606797864454e+00,-1.145775396887291464e+00,-2.360220655383836963e+00,-1.834453755107303241e+00,-2.857422863713134475e+00,-2.899819505515862872e+00,-1.915159574102608397e+00,-2.197578908579350454e+00,-1.754595603430356254e+00
-1.704835595526553282e+00,-1.409117103183469943e+00,-1.043903845005880626e+00,-1.392783421165183499e+00,-1.251562026944191164e+00,-1.360270925196771952e+00,-1.641399780113971030e+00,-1.577273080844913800e+00,-1.047030568333765288e+00,-1.956849603612367927e+00,-2.184906397534227107e+00,-2.250828735494961208e+00,-2.572718284738764627e+00,-8.595526395363952687e-01,-1.700382561017939942e+00,-1.397454813429967579e+00
