kx_tpiba,ky_tpiba,kz_tpiba,kx_inv_A,ky_inv_A,kz_inv_A,band5_eV
0.81,0.02,-0.08,0.9428955422801292,0.023281371414324178,-0.09312548565729671,7.113906105852377
0.81,0.02,-0.06,0.9428955422801292,0.023281371414324178,-0.06984411424297253,7.044612533161974
0.81,0.02,-0.04,0.9428955422801292,0.023281371414324178,-0.046562742828648356,6.993963479721204
0.81,0.02,-0.02,0.9428955422801292,0.023281371414324178,-0.023281371414324178,6.963079241928444
0.81,0.02,0.0,0.9428955422801292,0.023281371414324178,0.0,6.952698427928238
0.81,0.02,0.02,0.9428955422801292,0.023281371414324178,0.023281371414324178,6.963079241928459
0.81,0.02,0.04,0.9428955422801292,0.023281371414324178,0.046562742828648356,6.993963479721238
0.81,0.02,0.06,0.9428955422801292,0.023281371414324178,0.06984411424297253,7.044612533161914
0.81,0.02,0.08,0.9428955422801292,0.023281371414324178,0.09312548565729671,7.113906105852322
0.81,0.04,-0.08,0.9428955422801292,0.046562742828648356,-0.09312548565729671,7.125742587123238
0.81,0.04,-0.06,0.9428955422801292,0.046562742828648356,-0.06984411424297253,7.06480929565338
0.81,0.04,-0.04,0.9428955422801292,0.046562742828648356,-0.046562742828648356,7.020684718190844
0.81,0.04,-0.02,0.9428955422801292,0.046562742828648356,-0.023281371414324178,6.993963479721171
0.81,0.04,0.0,0.9428955422801292,0.046562742828648356,0.0,6.985014709147495
0.81,0.04,0.02,0.9428955422801292,0.046562742828648356,0.023281371414324178,6.993963479721248
0.81,0.04,0.04,0.9428955422801292,0.046562742828648356,0.046562742828648356,7.020684718190773
0.81,0.04,0.06,0.9428955422801292,0.046562742828648356,0.06984411424297253,7.0648092956532915
0.81,0.04,0.08,0.9428955422801292,0.046562742828648356,0.09312548565729671,7.125742587123393
0.81,0.06,-0.08,0.9428955422801292,0.06984411424297253,-0.09312548565729671,7.147291140606076
0.81,0.06,-0.06,0.9428955422801292,0.06984411424297253,-0.06984411424297253,7.098897514025127
0.81,0.06,-0.04,0.9428955422801292,0.06984411424297253,-0.046562742828648356,7.064809295653241
0.81,0.06,-0.02,0.9428955422801292,0.06984411424297253,-0.023281371414324178,7.044612533161968
0.81,0.06,0.0,0.9428955422801292,0.06984411424297253,0.0,7.037930806824685
0.81,0.06,0.02,0.9428955422801292,0.06984411424297253,0.023281371414324178,7.044612533161981
0.81,0.06,0.04,0.9428955422801292,0.06984411424297253,0.046562742828648356,7.0648092956533315
0.81,0.06,0.06,0.9428955422801292,0.06984411424297253,0.06984411424297253,7.098897514025159
0.81,0.06,0.08,0.9428955422801292,0.06984411424297253,0.09312548565729671,7.147291140606002
0.81,0.08,-0.08,0.9428955422801292,0.09312548565729671,-0.09312548565729671,7.180461830839908
0.81,0.08,-0.06,0.9428955422801292,0.09312548565729671,-0.06984411424297253,7.147291140605951
0.81,0.08,-0.04,0.9428955422801292,0.09312548565729671,-0.046562742828648356,7.125742587123292
0.81,0.08,-0.02,0.9428955422801292,0.09312548565729671,-0.023281371414324178,7.113906105852282
0.81,0.08,0.0,0.9428955422801292,0.09312548565729671,0.0,7.110173730545592
0.81,0.08,0.02,0.9428955422801292,0.09312548565729671,0.023281371414324178,7.11390610585242
0.81,0.08,0.04,0.9428955422801292,0.09312548565729671,0.046562742828648356,7.125742587123333
0.81,0.08,0.06,0.9428955422801292,0.09312548565729671,0.06984411424297253,7.147291140606032
0.81,0.08,0.08,0.9428955422801292,0.09312548565729671,0.09312548565729671,7.1804618308397785
0.83,-0.08,-0.08,0.9661769136944532,-0.09312548565729671,-0.09312548565729671,7.165257011930891
0.83,-0.08,-0.06,0.9661769136944532,-0.09312548565729671,-0.06984411424297253,7.135210278926724
0.83,-0.08,-0.04,0.9661769136944532,-0.09312548565729671,-0.046562742828648356,7.116595188539942
0.83,-0.08,-0.02,0.9661769136944532,-0.09312548565729671,-0.023281371414324178,7.106925110467226
0.83,-0.08,0.0,0.9661769136944532,-0.09312548565729671,0.0,7.104001594527825
0.83,-0.08,0.02,0.9661769136944532,-0.09312548565729671,0.023281371414324178,7.1069251104672695
0.83,-0.08,0.04,0.9661769136944532,-0.09312548565729671,0.046562742828648356,7.116595188540024
0.83,-0.08,0.06,0.9661769136944532,-0.09312548565729671,0.06984411424297253,7.135210278926711
0.83,-0.08,0.08,0.9661769136944532,-0.09312548565729671,0.09312548565729671,7.16525701193082
0.83,-0.06,-0.08,0.9661769136944532,-0.06984411424297253,-0.09312548565729671,7.13521027892667
0.83,-0.06,-0.06,0.9661769136944532,-0.06984411424297253,-0.06984411424297253,7.089165448741647
0.83,-0.06,-0.04,0.9661769136944532,-0.06984411424297253,-0.046562742828648356,7.05711607336751
0.83,-0.06,-0.02,0.9661769136944532,-0.06984411424297253,-0.023281371414324178,7.03832677594437
0.83,-0.06,0.0,0.9661769136944532,-0.06984411424297253,0.0,7.03215016677644
0.83,-0.06,0.02,0.9661769136944532,-0.06984411424297253,0.023281371414324178,7.038326775944333
0.83,-0.06,0.04,0.9661769136944532,-0.06984411424297253,0.046562742828648356,7.057116073367361
0.83,-0.06,0.06,0.9661769136944532,-0.06984411424297253,0.06984411424297253,7.089165448741686
0.83,-0.06,0.08,0.9661769136944532,-0.06984411424297253,0.09312548565729671,7.135210278926618
0.83,-0.04,-0.08,0.9661769136944532,-0.046562742828648356,-0.09312548565729671,7.116595188539953
0.83,-0.04,-0.06,0.9661769136944532,-0.046562742828648356,-0.06984411424297253,7.0571160733674025
0.83,-0.04,-0.04,0.9661769136944532,-0.046562742828648356,-0.046562742828648356,7.01417131814905
0.83,-0.04,-0.02,0.9661769136944532,-0.046562742828648356,-0.023281371414324178,6.988223135792386
0.83,-0.04,0.0,0.9661769136944532,-0.046562742828648356,0.0,6.9795441207875575
0.83,-0.04,0.02,0.9661769136944532,-0.046562742828648356,0.023281371414324178,6.98822313579246
0.83,-0.04,0.04,0.9661769136944532,-0.046562742828648356,0.046562742828648356,7.014171318149081
0.83,-0.04,0.06,0.9661769136944532,-0.046562742828648356,0.06984411424297253,7.057116073367355
0.83,-0.04,0.08,0.9661769136944532,-0.046562742828648356,0.09312548565729671,7.116595188539986
0.83,-0.02,-0.08,0.9661769136944532,-0.023281371414324178,-0.09312548565729671,7.106925110467201
0.83,-0.02,-0.06,0.9661769136944532,-0.023281371414324178,-0.06984411424297253,7.03832677594437
0.83,-0.02,-0.04,0.9661769136944532,-0.023281371414324178,-0.046562742828648356,6.988223135792446
0.83,-0.02,-0.02,0.9661769136944532,-0.023281371414324178,-0.023281371414324178,6.957688236118023
0.83,-0.02,0.0,0.9661769136944532,-0.023281371414324178,0.0,6.947427656118928
0.83,-0.02,0.02,0.9661769136944532,-0.023281371414324178,0.023281371414324178,6.957688236118064
0.83,-0.02,0.04,0.9661769136944532,-0.023281371414324178,0.046562742828648356,6.98822313579245
0.83,-0.02,0.06,0.9661769136944532,-0.023281371414324178,0.06984411424297253,7.038326775944303
0.83,-0.02,0.08,0.9661769136944532,-0.023281371414324178,0.09312548565729671,7.10692511046716
0.83,0.0,-0.08,0.9661769136944532,0.0,-0.09312548565729671,7.1040015945278085
0.83,0.0,-0.06,0.9661769136944532,0.0,-0.06984411424297253,7.032150166776371
0.83,0.0,-0.04,0.9661769136944532,0.0,-0.046562742828648356,6.979544120787606
0.83,0.0,-0.02,0.9661769136944532,0.0,-0.023281371414324178,6.9474276561188715
0.83,0.0,0.0,0.9661769136944532,0.0,0.0,6.936625228990412
0.83,0.0,0.02,0.9661769136944532,0.0,0.023281371414324178,6.947427656118885
0.83,0.0,0.04,0.9661769136944532,0.0,0.046562742828648356,6.979544120787579
0.83,0.0,0.06,0.9661769136944532,0.0,0.06984411424297253,7.032150166776345
0.83,0.0,0.08,0.9661769136944532,0.0,0.09312548565729671,7.104001594527846
0.83,0.02,-0.08,0.9661769136944532,0.023281371414324178,-0.09312548565729671,7.106925110467215
0.83,0.02,-0.06,0.9661769136944532,0.023281371414324178,-0.06984411424297253,7.038326775944301
0.83,0.02,-0.04,0.9661769136944532,0.023281371414324178,-0.046562742828648356,6.988223135792446
0.83,0.02,-0.02,0.9661769136944532,0.023281371414324178,-0.023281371414324178,6.957688236118023
0.83,0.02,0.0,0.9661769136944532,0.023281371414324178,0.0,6.947427656118915
0.83,0.02,0.02,0.9661769136944532,0.023281371414324178,0.023281371414324178,6.957688236118012
0.83,0.02,0.04,0.9661769136944532,0.023281371414324178,0.046562742828648356,6.9882231357923965
0.83,0.02,0.06,0.9661769136944532,0.023281371414324178,0.06984411424297253,7.038326775944333
0.83,0.02,0.08,0.9661769136944532,0.023281371414324178,0.09312548565729671,7.106925110467257
0.83,0.04,-0.08,0.9661769136944532,0.046562742828648356,-0.09312548565729671,7.116595188539953
0.83,0.04,-0.06,0.9661769136944532,0.046562742828648356,-0.06984411424297253,7.057116073367338
0.83,0.04,-0.04,0.9661769136944532,0.046562742828648356,-0.046562742828648356,7.014171318149081
0.83,0.04,-0.02,0.9661769136944532,0.046562742828648356,-0.023281371414324178,6.988223135792505
0.83,0.04,0.0,0.9661769136944532,0.046562742828648356,0.0,6.97954412078763
0.83,0.04,0.02,0.9661769136944532,0.046562742828648356,0.023281371414324178,6.98822313579249
0.83,0.04,0.04,0.9661769136944532,0.046562742828648356,0.046562742828648356,7.014171318149138
0.83,0.04,0.06,0.9661769136944532,0.046562742828648356,0.06984411424297253,7.057116073367348
0.83,0.04,0.08,0.9661769136944532,0.046562742828648356,0.09312548565729671,7.116595188539918
0.83,0.06,-0.08,0.9661769136944532,0.06984411424297253,-0.09312548565729671,7.135210278926661
0.83,0.06,-0.06,0.9661769136944532,0.06984411424297253,-0.06984411424297253,7.0891654487417375
0.83,0.06,-0.04,0.9661769136944532,0.06984411424297253,-0.046562742828648356,7.057116073367327
0.83,0.06,-0.02,0.9661769136944532,0.06984411424297253,-0.023281371414324178,7.038326775944404
0.83,0.06,0.0,0.9661769136944532,0.06984411424297253,0.0,7.032150166776508
0.83,0.06,0.02,0.9661769136944532,0.06984411424297253,0.023281371414324178,7.03832677594435
0.83,0.06,0.04,0.9661769136944532,0.06984411424297253,0.046562742828648356,7.057116073367316
0.83,0.06,0.06,0.9661769136944532,0.06984411424297253,0.06984411424297253,7.089165448741701
0.83,0.06,0.08,0.9661769136944532,0.06984411424297253,0.09312548565729671,7.135210278926773
0.83,0.08,-0.08,0.9661769136944532,0.09312548565729671,-0.09312548565729671,7.165257011930836
0.83,0.08,-0.06,0.9661769136944532,0.09312548565729671,-0.06984411424297253,7.13521027892661
0.83,0.08,-0.04,0.9661769136944532,0.09312548565729671,-0.046562742828648356,7.116595188540112
0.83,0.08,-0.02,0.9661769136944532,0.09312548565729671,-0.023281371414324178,7.10692511046716
0.83,0.08,0.0,0.9661769136944532,0.09312548565729671,0.0,7.104001594527785
0.83,0.08,0.02,0.9661769136944532,0.09312548565729671,0.023281371414324178,7.106925110467209
0.83,0.08,0.04,0.9661769136944532,0.09312548565729671,0.046562742828648356,7.116595188539987
0.83,0.08,0.06,0.9661769136944532,0.09312548565729671,0.06984411424297253,7.135210278926681
0.83,0.08,0.08,0.9661769136944532,0.09312548565729671,0.09312548565729671,7.165257011930861
0.85,-0.08,-0.08,0.9894582851087775,-0.09312548565729671,-0.09312548565729671,7.152942223864462
0.85,-0.08,-0.06,0.9894582851087775,-0.09312548565729671,-0.06984411424297253,7.126301067759448
0.85,-0.08,-0.04,0.9894582851087775,-0.09312548565729671,-0.046562742828648356,7.111035380557686
0.85,-0.08,-0.02,0.9894582851087775,-0.09312548565729671,-0.023281371414324178,7.103948596840615
0.85,-0.08,0.0,0.9894582851087775,-0.09312548565729671,0.0,7.10201674835287
0.85,-0.08,0.02,0.9894582851087775,-0.09312548565729671,0.023281371414324178,7.103948596840583
0.85,-0.08,0.04,0.9894582851087775,-0.09312548565729671,0.046562742828648356,7.111035380557716
0.85,-0.08,0.06,0.9894582851087775,-0.09312548565729671,0.06984411424297253,7.126301067759366
0.85,-0.08,0.08,0.9894582851087775,-0.09312548565729671,0.09312548565729671,7.152942223864396
0.85,-0.06,-0.08,0.9894582851087775,-0.06984411424297253,-0.09312548565729671,7.12630106775944
0.85,-0.06,-0.06,0.9894582851087775,-0.06984411424297253,-0.06984411424297253,7.082915289580039
0.85,-0.06,-0.04,0.9894582851087775,-0.06984411424297253,-0.046562742828648356,7.053250399192623
0.85,-0.06,-0.02,0.9894582851087775,-0.06984411424297253,-0.023281371414324178,7.036152524337059
0.85,-0.06,0.0,0.9894582851087775,-0.06984411424297253,0.0,7.030592397142077
0.85,-0.06,0.02,0.9894582851087775,-0.06984411424297253,0.023281371414324178,7.036152524337048
0.85,-0.06,0.04,0.9894582851087775,-0.06984411424297253,0.046562742828648356,7.0532503991926205
0.85,-0.06,0.06,0.9894582851087775,-0.06984411424297253,0.06984411424297253,7.082915289580057
0.85,-0.06,0.08,0.9894582851087775,-0.06984411424297253,0.09312548565729671,7.126301067759358
0.85,-0.04,-0.08,0.9894582851087775,-0.046562742828648356,-0.09312548565729671,7.111035380557703
0.85,-0.04,-0.06,0.9894582851087775,-0.046562742828648356,-0.06984411424297253,7.053250399192602
0.85,-0.04,-0.04,0.9894582851087775,-0.046562742828648356,-0.046562742828648356,7.011700943340703
0.85,-0.04,-0.02,0.9894582851087775,-0.046562742828648356,-0.023281371414324178,6.986677847862706
0.85,-0.04,0.0,0.9894582851087775,-0.046562742828648356,0.0,6.978323250530056
0.85,-0.04,0.02,0.9894582851087775,-0.046562742828648356,0.023281371414324178,6.986677847862749
0.85,-0.04,0.04,0.9894582851087775,-0.046562742828648356,0.046562742828648356,7.011700943340651
0.85,-0.04,0.06,0.9894582851087775,-0.046562742828648356,0.06984411424297253,7.053250399192623
0.85,-0.04,0.08,0.9894582851087775,-0.046562742828648356,0.09312548565729671,7.1110353805577615
0.85,-0.02,-0.08,0.9894582851087775,-0.023281371414324178,-0.09312548565729671,7.103948596840607
0.85,-0.02,-0.06,0.9894582851087775,-0.023281371414324178,-0.06984411424297253,7.036152524337059
0.85,-0.02,-0.04,0.9894582851087775,-0.023281371414324178,-0.046562742828648356,6.986677847862719
0.85,-0.02,-0.02,0.9894582851087775,-0.023281371414324178,-0.023281371414324178,6.956545368204139
0.85,-0.02,0.0,0.9894582851087775,-0.023281371414324178,0.0,6.946423457233958
0.85,-0.02,0.02,0.9894582851087775,-0.023281371414324178,0.023281371414324178,6.956545368204115
0.85,-0.02,0.04,0.9894582851087775,-0.023281371414324178,0.046562742828648356,6.986677847862675
0.85,-0.02,0.06,0.9894582851087775,-0.023281371414324178,0.06984411424297253,7.036152524337044
0.85,-0.02,0.08,0.9894582851087775,-0.023281371414324178,0.09312548565729671,7.103948596840637
0.85,0.0,-0.08,0.9894582851087775,0.0,-0.09312548565729671,7.102016748352866
0.85,0.0,-0.06,0.9894582851087775,0.0,-0.06984411424297253,7.030592397142068
0.85,0.0,-0.04,0.9894582851087775,0.0,-0.046562742828648356,6.978323250530052
0.85,0.0,-0.02,0.9894582851087775,0.0,-0.023281371414324178,6.946423457233889
0.85,0.0,0.0,0.9894582851087775,0.0,0.0,6.935696398965786
0.85,0.0,0.02,0.9894582851087775,0.0,0.023281371414324178,6.946423457233876
0.85,0.0,0.04,0.9894582851087775,0.0,0.046562742828648356,6.978323250530039
0.85,0.0,0.06,0.9894582851087775,0.0,0.06984411424297253,7.030592397142094
0.85,0.0,0.08,0.9894582851087775,0.0,0.09312548565729671,7.102016748352952
0.85,0.02,-0.08,0.9894582851087775,0.023281371414324178,-0.09312548565729671,7.103948596840561
0.85,0.02,-0.06,0.9894582851087775,0.023281371414324178,-0.06984411424297253,7.0361525243371155
0.85,0.02,-0.04,0.9894582851087775,0.023281371414324178,-0.046562742828648356,6.986677847862665
0.85,0.02,-0.02,0.9894582851087775,0.023281371414324178,-0.023281371414324178,6.956545368204118
0.85,0.02,0.0,0.9894582851087775,0.023281371414324178,0.0,6.946423457233917
0.85,0.02,0.02,0.9894582851087775,0.023281371414324178,0.023281371414324178,6.956545368204131
0.85,0.02,0.04,0.9894582851087775,0.023281371414324178,0.046562742828648356,6.986677847862792
0.85,0.02,0.06,0.9894582851087775,0.023281371414324178,0.06984411424297253,7.036152524337039
0.85,0.02,0.08,0.9894582851087775,0.023281371414324178,0.09312548565729671,7.103948596840669
0.85,0.04,-0.08,0.9894582851087775,0.046562742828648356,-0.09312548565729671,7.111035380557718
0.85,0.04,-0.06,0.9894582851087775,0.046562742828648356,-0.06984411424297253,7.053250399192629
0.85,0.04,-0.04,0.9894582851087775,0.046562742828648356,-0.046562742828648356,7.011700943340642
0.85,0.04,-0.02,0.9894582851087775,0.046562742828648356,-0.023281371414324178,6.986677847862686
0.85,0.04,0.0,0.9894582851087775,0.046562742828648356,0.0,6.978323250530045
0.85,0.04,0.02,0.9894582851087775,0.046562742828648356,0.023281371414324178,6.986677847862689
0.85,0.04,0.04,0.9894582851087775,0.046562742828648356,0.046562742828648356,7.011700943340656
0.85,0.04,0.06,0.9894582851087775,0.046562742828648356,0.06984411424297253,7.053250399192619
0.85,0.04,0.08,0.9894582851087775,0.046562742828648356,0.09312548565729671,7.111035380557707
0.85,0.06,-0.08,0.9894582851087775,0.06984411424297253,-0.09312548565729671,7.126301067759403
0.85,0.06,-0.06,0.9894582851087775,0.06984411424297253,-0.06984411424297253,7.08291528958008
0.85,0.06,-0.04,0.9894582851087775,0.06984411424297253,-0.046562742828648356,7.0532503991926205
0.85,0.06,-0.02,0.9894582851087775,0.06984411424297253,-0.023281371414324178,7.0361525243371235
0.85,0.06,0.0,0.9894582851087775,0.06984411424297253,0.0,7.030592397142166
0.85,0.06,0.02,0.9894582851087775,0.06984411424297253,0.023281371414324178,7.036152524337049
0.85,0.06,0.04,0.9894582851087775,0.06984411424297253,0.046562742828648356,7.053250399192593
0.85,0.06,0.06,0.9894582851087775,0.06984411424297253,0.06984411424297253,7.082915289580096
0.85,0.06,0.08,0.9894582851087775,0.06984411424297253,0.09312548565729671,7.126301067759455
0.85,0.08,-0.08,0.9894582851087775,0.09312548565729671,-0.09312548565729671,7.152942223864437
0.85,0.08,-0.06,0.9894582851087775,0.09312548565729671,-0.06984411424297253,7.126301067759427
0.85,0.08,-0.04,0.9894582851087775,0.09312548565729671,-0.046562742828648356,7.111035380557744
0.85,0.08,-0.02,0.9894582851087775,0.09312548565729671,-0.023281371414324178,7.103948596840611
0.85,0.08,0.0,0.9894582851087775,0.09312548565729671,0.0,7.10201674835292
0.85,0.08,0.02,0.9894582851087775,0.09312548565729671,0.023281371414324178,7.103948596840602
0.85,0.08,0.04,0.9894582851087775,0.09312548565729671,0.046562742828648356,7.111035380557735
0.85,0.08,0.06,0.9894582851087775,0.09312548565729671,0.06984411424297253,7.126301067759467
0.85,0.08,0.08,0.9894582851087775,0.09312548565729671,0.09312548565729671,7.152942223864467
0.87,-0.08,-0.08,1.0127396565231017,-0.09312548565729671,-0.09312548565729671,7.1433186252705285
0.87,-0.08,-0.06,1.0127396565231017,-0.09312548565729671,-0.06984411424297253,7.120353475951103
0.87,-0.08,-0.04,1.0127396565231017,-0.09312548565729671,-0.046562742828648356,7.108919499487801
0.87,-0.08,-0.02,1.0127396565231017,-0.09312548565729671,-0.023281371414324178,7.104967259650672
0.87,-0.08,0.0,1.0127396565231017,-0.09312548565729671,0.0,7.104286906248962
0.87,-0.08,0.02,1.0127396565231017,-0.09312548565729671,0.023281371414324178,7.10496725965065
0.87,-0.08,0.04,1.0127396565231017,-0.09312548565729671,0.046562742828648356,7.108919499487784
0.87,-0.08,0.06,1.0127396565231017,-0.09312548565729671,0.06984411424297253,7.120353475951031
0.87,-0.08,0.08,1.0127396565231017,-0.09312548565729671,0.09312548565729671,7.143318625270528
0.87,-0.06,-0.08,1.0127396565231017,-0.06984411424297253,-0.09312548565729671,7.120353475951036
0.87,-0.06,-0.06,1.0127396565231017,-0.06984411424297253,-0.06984411424297253,7.079976224067057
0.87,-0.06,-0.04,1.0127396565231017,-0.06984411424297253,-0.046562742828648356,7.0531291454288665
0.87,-0.06,-0.02,1.0127396565231017,-0.06984411424297253,-0.023281371414324178,7.038109451889772
0.87,-0.06,0.0,1.0127396565231017,-0.06984411424297253,0.0,7.033325204684797
0.87,-0.06,0.02,1.0127396565231017,-0.06984411424297253,0.023281371414324178,7.038109451889765
0.87,-0.06,0.04,1.0127396565231017,-0.06984411424297253,0.046562742828648356,7.053129145428894
0.87,-0.06,0.06,1.0127396565231017,-0.06984411424297253,0.06984411424297253,7.079976224067066
0.87,-0.06,0.08,1.0127396565231017,-0.06984411424297253,0.09312548565729671,7.1203534759510765
0.87,-0.04,-0.08,1.0127396565231017,-0.046562742828648356,-0.09312548565729671,7.108919499487808
0.87,-0.04,-0.06,1.0127396565231017,-0.046562742828648356,-0.06984411424297253,7.053129145428849
0.87,-0.04,-0.04,1.0127396565231017,-0.046562742828648356,-0.046562742828648356,7.013260639689272
0.87,-0.04,-0.02,1.0127396565231017,-0.046562742828648356,-0.023281371414324178,6.989371866216962
0.87,-0.04,0.0,1.0127396565231017,-0.046562742828648356,0.0,6.981419359692265
0.87,-0.04,0.02,1.0127396565231017,-0.046562742828648356,0.023281371414324178,6.989371866216948
0.87,-0.04,0.04,1.0127396565231017,-0.046562742828648356,0.046562742828648356,7.013260639689256
0.87,-0.04,0.06,1.0127396565231017,-0.046562742828648356,0.06984411424297253,7.053129145428849
0.87,-0.04,0.08,1.0127396565231017,-0.046562742828648356,0.09312548565729671,7.108919499487773
0.87,-0.02,-0.08,1.0127396565231017,-0.023281371414324178,-0.09312548565729671,7.104967259650659
0.87,-0.02,-0.06,1.0127396565231017,-0.023281371414324178,-0.06984411424297253,7.03810945188978
0.87,-0.02,-0.04,1.0127396565231017,-0.023281371414324178,-0.046562742828648356,6.989371866216948
0.87,-0.02,-0.02,1.0127396565231017,-0.023281371414324178,-0.023281371414324178,6.9597116645596735
0.87,-0.02,0.0,1.0127396565231017,-0.023281371414324178,0.0,6.949752522972175
0.87,-0.02,0.02,1.0127396565231017,-0.023281371414324178,0.023281371414324178,6.959711664559657
0.87,-0.02,0.04,1.0127396565231017,-0.023281371414324178,0.046562742828648356,6.989371866216962
0.87,-0.02,0.06,1.0127396565231017,-0.023281371414324178,0.06984411424297253,7.038109451889805
0.87,-0.02,0.08,1.0127396565231017,-0.023281371414324178,0.09312548565729671,7.104967259650648
0.87,0.0,-0.08,1.0127396565231017,0.0,-0.09312548565729671,7.1042869062489515
0.87,0.0,-0.06,1.0127396565231017,0.0,-0.06984411424297253,7.033325204684799
0.87,0.0,-0.04,1.0127396565231017,0.0,-0.046562742828648356,6.981419359692266
0.87,0.0,-0.02,1.0127396565231017,0.0,-0.023281371414324178,6.949752522972121
0.87,0.0,0.0,1.0127396565231017,0.0,0.0,6.939105686981585
0.87,0.0,0.02,1.0127396565231017,0.0,0.023281371414324178,6.9497525229721475
0.87,0.0,0.04,1.0127396565231017,0.0,0.046562742828648356,6.981419359692286
0.87,0.0,0.06,1.0127396565231017,0.0,0.06984411424297253,7.03332520468481
0.87,0.0,0.08,1.0127396565231017,0.0,0.09312548565729671,7.1042869062489755
0.87,0.02,-0.08,1.0127396565231017,0.023281371414324178,-0.09312548565729671,7.104967259650661
0.87,0.02,-0.06,1.0127396565231017,0.023281371414324178,-0.06984411424297253,7.03810945188978
0.87,0.02,-0.04,1.0127396565231017,0.023281371414324178,-0.046562742828648356,6.989371866216952
0.87,0.02,-0.02,1.0127396565231017,0.023281371414324178,-0.023281371414324178,6.959711664559702
0.87,0.02,0.0,1.0127396565231017,0.023281371414324178,0.0,6.949752522972151
0.87,0.02,0.02,1.0127396565231017,0.023281371414324178,0.023281371414324178,6.95971166455966
0.87,0.02,0.04,1.0127396565231017,0.023281371414324178,0.046562742828648356,6.989371866216942
0.87,0.02,0.06,1.0127396565231017,0.023281371414324178,0.06984411424297253,7.03810945188978
0.87,0.02,0.08,1.0127396565231017,0.023281371414324178,0.09312548565729671,7.10496725965065
0.87,0.04,-0.08,1.0127396565231017,0.046562742828648356,-0.09312548565729671,7.108919499487805
0.87,0.04,-0.06,1.0127396565231017,0.046562742828648356,-0.06984411424297253,7.053129145428875
0.87,0.04,-0.04,1.0127396565231017,0.046562742828648356,-0.046562742828648356,7.013260639689366
0.87,0.04,-0.02,1.0127396565231017,0.046562742828648356,-0.023281371414324178,6.9893718662169455
0.87,0.04,0.0,1.0127396565231017,0.046562742828648356,0.0,6.981419359692276
0.87,0.04,0.02,1.0127396565231017,0.046562742828648356,0.023281371414324178,6.989371866216948
0.87,0.04,0.04,1.0127396565231017,0.046562742828648356,0.046562742828648356,7.013260639689265
0.87,0.04,0.06,1.0127396565231017,0.046562742828648356,0.06984411424297253,7.053129145428856
0.87,0.04,0.08,1.0127396565231017,0.046562742828648356,0.09312548565729671,7.108919499487805
0.87,0.06,-0.08,1.0127396565231017,0.06984411424297253,-0.09312548565729671,7.120353475951036
0.87,0.06,-0.06,1.0127396565231017,0.06984411424297253,-0.06984411424297253,7.079976224067005
0.87,0.06,-0.04,1.0127396565231017,0.06984411424297253,-0.046562742828648356,7.053129145428865
0.87,0.06,-0.02,1.0127396565231017,0.06984411424297253,-0.023281371414324178,7.038109451889848
0.87,0.06,0.0,1.0127396565231017,0.06984411424297253,0.0,7.033325204684806
0.87,0.06,0.02,1.0127396565231017,0.06984411424297253,0.023281371414324178,7.038109451889783
0.87,0.06,0.04,1.0127396565231017,0.06984411424297253,0.046562742828648356,7.0531291454288665
0.87,0.06,0.06,1.0127396565231017,0.06984411424297253,0.06984411424297253,7.079976224067046
0.87,0.06,0.08,1.0127396565231017,0.06984411424297253,0.09312548565729671,7.120353475951058
0.87,0.08,-0.08,1.0127396565231017,0.09312548565729671,-0.09312548565729671,7.143318625270515
0.87,0.08,-0.06,1.0127396565231017,0.09312548565729671,-0.06984411424297253,7.120353475951046
0.87,0.08,-0.04,1.0127396565231017,0.09312548565729671,-0.046562742828648356,7.108919499487803
0.87,0.08,-0.02,1.0127396565231017,0.09312548565729671,-0.023281371414324178,7.104967259650648
0.87,0.08,0.0,1.0127396565231017,0.09312548565729671,0.0,7.104286906248968
0.87,0.08,0.02,1.0127396565231017,0.09312548565729671,0.023281371414324178,7.104967259650648
0.87,0.08,0.04,1.0127396565231017,0.09312548565729671,0.046562742828648356,7.1089194994877944
0.87,0.08,0.06,1.0127396565231017,0.09312548565729671,0.06984411424297253,7.120353475951107
0.87,0.08,0.08,1.0127396565231017,0.09312548565729671,0.09312548565729671,7.143318625270511
0.89,-0.08,-0.08,1.036021027937426,-0.09312548565729671,-0.09312548565729671,7.1361304175218025
0.89,-0.08,-0.06,1.036021027937426,-0.09312548565729671,-0.06984411424297253,7.117062985346678
0.89,-0.08,-0.04,1.036021027937426,-0.09312548565729671,-0.046562742828648356,7.109997994123219
0.89,-0.08,-0.02,1.036021027937426,-0.09312548565729671,-0.023281371414324178,7.109919037708466
0.89,-0.08,0.0,1.036021027937426,-0.09312548565729671,0.0,7.110877360061487
0.89,-0.08,0.02,1.036021027937426,-0.09312548565729671,0.023281371414324178,7.109919037708493
0.89,-0.08,0.04,1.036021027937426,-0.09312548565729671,0.046562742828648356,7.10999799412318
0.89,-0.08,0.06,1.036021027937426,-0.09312548565729671,0.06984411424297253,7.117062985346742
0.89,-0.08,0.08,1.036021027937426,-0.09312548565729671,0.09312548565729671,7.136130417521792
0.89,-0.06,-0.08,1.036021027937426,-0.06984411424297253,-0.09312548565729671,7.117062985346708
0.89,-0.06,-0.06,1.036021027937426,-0.06984411424297253,-0.06984411424297253,7.080066830347358
0.89,-0.06,-0.04,1.036021027937426,-0.06984411424297253,-0.046562742828648356,7.05658072885101
