  0.00000000E+00 -0.56992219E+01
  0.14550857E-01 -0.56986664E+01
  0.29101714E-01 -0.56969982E+01
  0.43652572E-01 -0.56942123E+01
  0.58203429E-01 -0.56903005E+01
  0.72754286E-01 -0.56852514E+01
  0.87305143E-01 -0.56790506E+01
  0.10185600E+00 -0.56716807E+01
  0.11640686E+00 -0.56631215E+01
  0.13095771E+00 -0.56533505E+01
  0.14550857E+00 -0.56423427E+01
  0.16005943E+00 -0.56300710E+01
  0.17461029E+00 -0.56165067E+01
  0.18916114E+00 -0.56016194E+01
  0.20371200E+00 -0.55853776E+01
  0.21826286E+00 -0.55677489E+01
  0.23281372E+00 -0.55487002E+01
  0.24736457E+00 -0.55281985E+01
  0.26191543E+00 -0.55062104E+01
  0.27646629E+00 -0.54827032E+01
  0.29101714E+00 -0.54576450E+01
  0.30556800E+00 -0.54310049E+01
  0.32011886E+00 -0.54027533E+01
  0.33466972E+00 -0.53728624E+01
  0.34922057E+00 -0.53413064E+01
  0.36377143E+00 -0.53080616E+01
  0.37832229E+00 -0.52731072E+01
  0.39287314E+00 -0.52364247E+01
  0.40742400E+00 -0.51979991E+01
  0.42197486E+00 -0.51578184E+01
  0.43652572E+00 -0.51158740E+01
  0.45107657E+00 -0.50721610E+01
  0.46562743E+00 -0.50266783E+01
  0.48017829E+00 -0.49794285E+01
  0.49472914E+00 -0.49304184E+01
  0.50928000E+00 -0.48796588E+01
  0.52383086E+00 -0.48271644E+01
  0.53838172E+00 -0.47729545E+01
  0.55293257E+00 -0.47170521E+01
  0.56748343E+00 -0.46594846E+01
  0.58203429E+00 -0.46002835E+01
  0.59658515E+00 -0.45394841E+01
  0.61113600E+00 -0.44771258E+01
  0.62568686E+00 -0.44132516E+01
  0.64023772E+00 -0.43479083E+01
  0.65478857E+00 -0.42811459E+01
  0.66933943E+00 -0.42130177E+01
  0.68389029E+00 -0.41435798E+01
  0.69844115E+00 -0.40728912E+01
  0.71299200E+00 -0.40010131E+01
  0.72754286E+00 -0.39280086E+01
  0.74209372E+00 -0.38539426E+01
  0.75664457E+00 -0.37788812E+01
  0.77119543E+00 -0.37028913E+01
  0.78574629E+00 -0.36260403E+01
  0.80029715E+00 -0.35483953E+01
  0.81484800E+00 -0.34700232E+01
  0.82939886E+00 -0.33909897E+01
  0.84394972E+00 -0.33113589E+01
  0.85850057E+00 -0.32311930E+01
  0.87305143E+00 -0.31505517E+01
  0.88760229E+00 -0.30694917E+01
  0.90215315E+00 -0.29880660E+01
  0.91670400E+00 -0.29063237E+01
  0.93125486E+00 -0.28243095E+01
  0.94580572E+00 -0.27420632E+01
  0.96035658E+00 -0.26596191E+01
  0.97490743E+00 -0.25770061E+01
  0.98945829E+00 -0.24942468E+01
  0.10040091E+01 -0.24113577E+01
  0.10185600E+01 -0.23283485E+01
  0.10331109E+01 -0.22452226E+01
  0.10476617E+01 -0.21619760E+01
  0.10622126E+01 -0.20785981E+01
  0.10767634E+01 -0.19950712E+01
  0.10913143E+01 -0.19113710E+01
  0.11058651E+01 -0.18274660E+01
  0.11204160E+01 -0.17433186E+01
  0.11349669E+01 -0.16588847E+01
  0.11495177E+01 -0.15741142E+01
  0.11640686E+01 -0.14889516E+01
  0.11786194E+01 -0.14888017E+01
  0.11931703E+01 -0.14883510E+01
  0.12077211E+01 -0.14875973E+01
  0.12222720E+01 -0.14865367E+01
  0.12368229E+01 -0.14851645E+01
  0.12513737E+01 -0.14834744E+01
  0.12659246E+01 -0.14814598E+01
  0.12804754E+01 -0.14791135E+01
  0.12950263E+01 -0.14764281E+01
  0.13095771E+01 -0.14733969E+01
  0.13241280E+01 -0.14700137E+01
  0.13386789E+01 -0.14662739E+01
  0.13532297E+01 -0.14621748E+01
  0.13677806E+01 -0.14577158E+01
  0.13823314E+01 -0.14528995E+01
  0.13968823E+01 -0.14477321E+01
  0.14114331E+01 -0.14422234E+01
  0.14259840E+01 -0.14363880E+01
  0.14405349E+01 -0.14302454E+01
  0.14550857E+01 -0.14238203E+01
  0.14696366E+01 -0.14171431E+01
  0.14841874E+01 -0.14102501E+01
  0.14987383E+01 -0.14031835E+01
  0.15132891E+01 -0.13959913E+01
  0.15278400E+01 -0.13887274E+01
  0.15423909E+01 -0.13814511E+01
  0.15569417E+01 -0.13742266E+01
  0.15714926E+01 -0.13671222E+01
  0.15860434E+01 -0.13602100E+01
  0.16005943E+01 -0.13535638E+01
  0.16151451E+01 -0.13472590E+01
  0.16296960E+01 -0.13413704E+01
  0.16442469E+01 -0.13359710E+01
  0.16587977E+01 -0.13311305E+01
  0.16733486E+01 -0.13269135E+01
  0.16878994E+01 -0.13233779E+01
  0.17024503E+01 -0.13205734E+01
  0.17170011E+01 -0.13185403E+01
  0.17315520E+01 -0.13173083E+01
  0.17461029E+01 -0.13168955E+01
  0.17605436E+01 -0.13749135E+01
  0.17749843E+01 -0.14331644E+01
  0.17894250E+01 -0.14915527E+01
  0.18038657E+01 -0.15499929E+01
  0.18183064E+01 -0.16084071E+01
  0.18327472E+01 -0.16667237E+01
  0.18471879E+01 -0.17248752E+01
  0.18616286E+01 -0.17827971E+01
  0.18760693E+01 -0.18404264E+01
  0.18905100E+01 -0.18977013E+01
  0.19049507E+01 -0.19545596E+01
  0.19193914E+01 -0.20109392E+01
  0.19338322E+01 -0.20667768E+01
  0.19482729E+01 -0.21220083E+01
  0.19627136E+01 -0.21765687E+01
  0.19771543E+01 -0.22303924E+01
  0.19915950E+01 -0.22834128E+01
  0.20060357E+01 -0.23355635E+01
  0.20204765E+01 -0.23867779E+01
  0.20349172E+01 -0.24369903E+01
  0.20493579E+01 -0.24861362E+01
  0.20637986E+01 -0.25341526E+01
  0.20782393E+01 -0.25809789E+01
  0.20926800E+01 -0.26265575E+01
  0.21071208E+01 -0.26708338E+01
  0.21215615E+01 -0.27137574E+01
  0.21360022E+01 -0.27552820E+01
  0.21504429E+01 -0.27953663E+01
  0.21648836E+01 -0.28339740E+01
  0.21793243E+01 -0.28710741E+01
  0.21937650E+01 -0.29066414E+01
  0.22082058E+01 -0.29406565E+01
  0.22226465E+01 -0.29731057E+01
  0.22370872E+01 -0.30039811E+01
  0.22515279E+01 -0.30332807E+01
  0.22659686E+01 -0.30610077E+01
  0.22804093E+01 -0.30871709E+01
  0.22948501E+01 -0.31117840E+01
  0.23092908E+01 -0.31348650E+01
  0.23237315E+01 -0.31564364E+01
  0.23381722E+01 -0.31765239E+01
  0.23526129E+01 -0.31951566E+01
  0.23670536E+01 -0.32123659E+01
  0.23814943E+01 -0.32281850E+01
  0.23959351E+01 -0.32426484E+01
  0.24103758E+01 -0.32557913E+01
  0.24248165E+01 -0.32676489E+01
  0.24392572E+01 -0.32782554E+01
  0.24536979E+01 -0.32876442E+01
  0.24681386E+01 -0.32958467E+01
  0.24825794E+01 -0.33028920E+01
  0.24970201E+01 -0.33088062E+01
  0.25114608E+01 -0.33136123E+01
  0.25259015E+01 -0.33173298E+01
  0.25403422E+01 -0.33199740E+01
  0.25547829E+01 -0.33215559E+01
  0.25692236E+01 -0.33220825E+01
  0.25838340E+01 -0.33245531E+01
  0.25984443E+01 -0.33319347E+01
  0.26130546E+01 -0.33441415E+01
  0.26276650E+01 -0.33610353E+01
  0.26422753E+01 -0.33824323E+01
  0.26568856E+01 -0.34081118E+01
  0.26714960E+01 -0.34378244E+01
  0.26861063E+01 -0.34713013E+01
  0.27007166E+01 -0.35082621E+01
  0.27153270E+01 -0.35484216E+01
  0.27299373E+01 -0.35914950E+01
  0.27445476E+01 -0.36372023E+01
  0.27591580E+01 -0.36852710E+01
  0.27737683E+01 -0.37354379E+01
  0.27883786E+01 -0.37874501E+01
  0.28029890E+01 -0.38410656E+01
  0.28175993E+01 -0.38960529E+01
  0.28322096E+01 -0.39521911E+01
  0.28468200E+01 -0.40092696E+01
  0.28614303E+01 -0.40670869E+01
  0.28760406E+01 -0.41254510E+01
  0.28906510E+01 -0.41841784E+01
  0.29052613E+01 -0.42430939E+01
  0.29198716E+01 -0.43020305E+01
  0.29344820E+01 -0.43608287E+01
  0.29490923E+01 -0.44193368E+01
  0.29637026E+01 -0.44774106E+01
  0.29783130E+01 -0.45349136E+01
  0.29929233E+01 -0.45917167E+01
  0.30075336E+01 -0.46476983E+01
