distance_Ainv,E1_eV,E2_eV,E3_eV,E4_eV,E1_minus_VBM_eV,E2_minus_VBM_eV,E3_minus_VBM_eV,E4_minus_VBM_eV
1.760543600000000097e+00,-1.374913499999999900e+00,-1.259218399999999960e+00,2.400601599999999891e+00,2.517590699999999959e+00,-7.760952743384316399e+00,-7.645257643384316459e+00,-3.985437643384316608e+00,-3.868448543384316540e+00
1.774984300000000070e+00,-1.433164399999999894e+00,-1.202004000000000072e+00,2.345911300000000033e+00,2.579319799999999940e+00,-7.819203643384316393e+00,-7.588043243384316128e+00,-4.040127943384316467e+00,-3.806719443384316559e+00
1.789425000000000043e+00,-1.491552699999999954e+00,-1.145391599999999954e+00,2.294168500000000055e+00,2.642854799999999837e+00,-7.877591943384316231e+00,-7.531430843384316454e+00,-4.091870743384316000e+00,-3.743184443384316662e+00
1.803865700000000016e+00,-1.549992899999999896e+00,-1.089539400000000047e+00,2.245706999999999898e+00,2.707953400000000066e+00,-7.936032143384316839e+00,-7.475578643384316990e+00,-4.140332243384316158e+00,-3.678085843384316433e+00
1.818306399999999989e+00,-1.608407099999999978e+00,-1.034627100000000022e+00,2.200881100000000146e+00,2.774388300000000029e+00,-7.994446343384316478e+00,-7.420666343384316299e+00,-4.185158143384316354e+00,-3.611650943384316470e+00
1.832747200000000021e+00,-1.666723699999999919e+00,-9.808564400000000516e-01,2.160065299999999855e+00,2.841945799999999966e+00,-8.052762943384315975e+00,-7.366895683384316662e+00,-4.225973943384316200e+00,-3.544093443384316533e+00
1.847187899999999994e+00,-1.724875200000000053e+00,-9.284523700000000268e-01,2.123653000000000013e+00,2.910425299999999993e+00,-8.110914443384316996e+00,-7.314491613384316082e+00,-4.262386243384316487e+00,-3.475613943384316507e+00
1.861628599999999967e+00,-1.782797100000000023e+00,-8.776616999999999891e-01,2.092053799999999963e+00,2.979637900000000172e+00,-8.168836343384317189e+00,-7.263700943384316489e+00,-4.293985443384316980e+00,-3.406401343384316327e+00
1.876069299999999940e+00,-1.840426399999999907e+00,-8.287506599999999723e-01,2.065688900000000050e+00,3.049405699999999886e+00,-8.226465643384315740e+00,-7.214789903384316361e+00,-4.320350343384316005e+00,-3.336633543384316614e+00
1.890509999999999913e+00,-1.897701300000000035e+00,-7.820001800000000447e-01,2.044984599999999819e+00,3.119561200000000145e+00,-8.283740543384316979e+00,-7.168039423384316322e+00,-4.341054643384316236e+00,-3.266478043384316354e+00
1.904950700000000108e+00,-1.954559600000000064e+00,-7.376989099999999855e-01,2.030363400000000151e+00,3.189946500000000018e+00,-8.340598843384317007e+00,-7.123738153384316263e+00,-4.355675843384316792e+00,-3.196092743384316481e+00
1.919391400000000081e+00,-2.010939200000000149e+00,-6.961336299999999477e-01,2.022232400000000041e+00,3.260412699999999830e+00,-8.396978443384316648e+00,-7.082172873384316780e+00,-4.363806843384316458e+00,-3.125626543384316669e+00
1.933832199999999890e+00,-2.066776799999999970e+00,-6.575775299999999657e-01,2.020969899999999875e+00,3.330819200000000091e+00,-8.452816043384316913e+00,-7.043616773384316687e+00,-4.365069343384316625e+00,-3.055220043384316408e+00
1.948272900000000085e+00,-2.122008300000000069e+00,-6.222769700000000404e-01,2.026909999999999989e+00,3.401033500000000043e+00,-8.508047543384316569e+00,-7.008316213384316207e+00,-4.359129243384316510e+00,-2.985005743384316457e+00
1.962713600000000058e+00,-2.176568699999999801e+00,-5.904377100000000045e-01,2.040327500000000072e+00,3.470930599999999977e+00,-8.562607943384316300e+00,-6.976476953384316282e+00,-4.345711743384316428e+00,-2.915108643384316522e+00
1.977154300000000031e+00,-2.230392399999999942e+00,-5.622121599999999608e-01,2.061423000000000005e+00,3.540392399999999995e+00,-8.616431643384316885e+00,-6.948251403384316127e+00,-4.324616243384316050e+00,-2.845646843384316504e+00
1.991595000000000004e+00,-2.283412799999999798e+00,-5.376891299999999596e-01,2.090311699999999995e+00,3.609307499999999891e+00,-8.669452043384316298e+00,-6.923728373384316015e+00,-4.295727543384316505e+00,-2.776731743384316609e+00
2.006035699999999977e+00,-2.335563500000000126e+00,-5.168876000000000026e-01,2.127015099999999936e+00,3.677570999999999923e+00,-8.721602743384316625e+00,-6.902926843384316058e+00,-4.259024143384316119e+00,-2.708468243384316576e+00
2.020476500000000009e+00,-2.386777899999999786e+00,-4.997552299999999947e-01,2.171458700000000075e+00,3.745083699999999904e+00,-8.772817143384315841e+00,-6.885794473384316383e+00,-4.214580543384316869e+00,-2.640955543384316595e+00
2.034917200000000204e+00,-2.436990300000000165e+00,-4.861718600000000112e-01,2.223474400000000184e+00,3.811752100000000087e+00,-8.823029543384317108e+00,-6.872211103384316289e+00,-4.162564843384316760e+00,-2.574287143384316412e+00
2.049357899999999955e+00,-2.486136199999999796e+00,-4.759575099999999725e-01,2.282807299999999984e+00,3.877488299999999999e+00,-8.872175443384316296e+00,-6.861996753384316250e+00,-4.103231943384316516e+00,-2.508550943384316501e+00
2.063798600000000150e+00,-2.534152600000000088e+00,-4.688834900000000139e-01,2.349126399999999837e+00,3.942209200000000191e+00,-8.920191843384316144e+00,-6.854922733384316125e+00,-4.036912843384316218e+00,-2.443830043384316308e+00
2.078239299999999901e+00,-2.580978899999999854e+00,-4.646853899999999760e-01,2.422036999999999995e+00,4.005836500000000022e+00,-8.967018143384315465e+00,-6.850724633384316142e+00,-3.964002243384316504e+00,-2.380202743384316477e+00
2.092680000000000096e+00,-2.626557500000000100e+00,-4.630762500000000226e-01,2.501093700000000197e+00,4.068296400000000368e+00,-9.012596743384316156e+00,-6.849115493384316800e+00,-3.884945543384316302e+00,-2.317742843384316132e+00
2.107120800000000127e+00,-2.670833800000000036e+00,-4.637589100000000242e-01,2.585812400000000011e+00,4.129519499999999788e+00,-9.056873043384316091e+00,-6.849798153384316635e+00,-3.800226843384316489e+00,-2.256519743384316712e+00
2.121561499999999878e+00,-2.713757399999999986e+00,-4.664365400000000106e-01,2.675681400000000210e+00,4.189440300000000228e+00,-9.099796643384316042e+00,-6.852475783384316621e+00,-3.710357843384316290e+00,-2.196598943384316271e+00
2.136002200000000073e+00,-2.755281999999999787e+00,-4.708210400000000240e-01,2.770170400000000033e+00,4.247997100000000081e+00,-9.141321243384316730e+00,-6.856860283384316190e+00,-3.615868843384316467e+00,-2.138042143384316418e+00
2.150442899999999824e+00,-2.795366299999999971e+00,-4.766392700000000038e-01,2.868736800000000198e+00,4.305131900000000122e+00,-9.181405543384316914e+00,-6.862678513384316226e+00,-3.517302443384316302e+00,-2.080907343384316377e+00
2.164883600000000019e+00,-2.833973999999999993e+00,-4.836371300000000262e-01,2.970831500000000069e+00,4.360789800000000049e+00,-9.220013243384316937e+00,-6.869676373384316470e+00,-3.415207743384316430e+00,-2.025249443384316450e+00
2.179324300000000214e+00,-2.871074099999999962e+00,-4.915819900000000242e-01,3.075901899999999856e+00,4.414919099999999652e+00,-9.257113343384316906e+00,-6.877621233384316746e+00,-3.310137343384316644e+00,-1.971120143384316847e+00
2.193764999999999965e+00,-2.906641399999999820e+00,-5.002636099999999697e-01,3.183394799999999858e+00,4.467471299999999701e+00,-9.292680643384315431e+00,-6.886302853384316691e+00,-3.202644443384316641e+00,-1.918567943384316798e+00
2.208205799999999996e+00,-2.940656499999999784e+00,-5.094941299999999895e-01,3.292757700000000121e+00,4.518400299999999703e+00,-9.326695743384316728e+00,-6.895533373384316711e+00,-3.093281543384316379e+00,-1.867638943384316796e+00
2.222646500000000191e+00,-2.973105700000000073e+00,-5.191072599999999593e-01,3.403440100000000079e+00,4.567662699999999631e+00,-9.359144943384317017e+00,-6.905146503384316681e+00,-2.982599143384316420e+00,-1.818376543384316868e+00
2.237087199999999942e+00,-3.003981099999999849e+00,-5.289569699999999708e-01,3.514894099999999799e+00,4.615217600000000253e+00,-9.390020343384316348e+00,-6.914996213384316803e+00,-2.871145143384316700e+00,-1.770821643384316246e+00
2.251527900000000137e+00,-3.033280700000000163e+00,-5.389159500000000325e-01,3.626575499999999952e+00,4.661026299999999623e+00,-9.419319943384316218e+00,-6.924955193384316310e+00,-2.759463743384316547e+00,-1.725012943384316877e+00
2.265968599999999888e+00,-3.061007700000000220e+00,-5.488738800000000362e-01,3.737944099999999992e+00,4.705052099999999626e+00,-9.447046943384316720e+00,-6.934913123384316869e+00,-2.648095143384316508e+00,-1.680987143384316873e+00
2.280409300000000083e+00,-3.087170899999999829e+00,-5.587357200000000468e-01,3.848465099999999861e+00,4.747260500000000327e+00,-9.473210143384315884e+00,-6.944774963384316990e+00,-2.537574143384316638e+00,-1.638778743384316172e+00
2.294850100000000115e+00,-3.111784000000000106e+00,-5.684200000000000363e-01,3.957609900000000014e+00,4.787618700000000338e+00,-9.497823243384317493e+00,-6.954459243384316203e+00,-2.428429343384316486e+00,-1.598420543384316161e+00
2.309290799999999866e+00,-3.134865000000000013e+00,-5.778572400000000497e-01,4.064857299999999896e+00,4.826095699999999766e+00,-9.520904243384316956e+00,-6.963896483384316660e+00,-2.321181943384316604e+00,-1.559943543384316733e+00
2.323731500000000061e+00,-3.156436400000000031e+00,-5.869884100000000160e-01,4.169695500000000443e+00,4.862662199999999935e+00,-9.542475643384316086e+00,-6.973027653384316515e+00,-2.216343743384316056e+00,-1.523377043384316565e+00
2.338172199999999812e+00,-3.176523899999999845e+00,-5.957636400000000387e-01,4.271622999999999948e+00,4.897290599999999827e+00,-9.562563143384316788e+00,-6.981802883384316871e+00,-2.114416243384316552e+00,-1.488748643384316672e+00
2.352612900000000007e+00,-3.195156599999999791e+00,-6.041409300000000204e-01,4.370151199999999569e+00,4.929954799999999970e+00,-9.581195843384316291e+00,-6.990180173384316298e+00,-2.015888043384316930e+00,-1.456084443384316529e+00
2.367053600000000202e+00,-3.212365899999999996e+00,-6.120851099999999878e-01,4.464806099999999667e+00,4.960630000000000095e+00,-9.598405143384315608e+00,-6.998124353384316265e+00,-1.921233143384316833e+00,-1.425409243384316405e+00
2.381494299999999953e+00,-3.228184999999999860e+00,-6.195667999999999731e-01,4.555130300000000076e+00,4.989293299999999931e+00,-9.614224243384317248e+00,-7.005606043384316806e+00,-1.830908943384316423e+00,-1.396745943384316568e+00
2.395935099999999984e+00,-3.242648400000000208e+00,-6.265616299999999805e-01,4.640685500000000019e+00,5.015922899999999629e+00,-9.628687643384317596e+00,-7.012600873384316813e+00,-1.745353743384316481e+00,-1.370116343384316870e+00
2.410375800000000179e+00,-3.255791299999999833e+00,-6.330494399999999633e-01,4.721054399999999873e+00,5.040498600000000273e+00,-9.641830543384315888e+00,-7.019088683384316241e+00,-1.664984843384316626e+00,-1.345540643384316226e+00
2.424816499999999930e+00,-3.267648900000000189e+00,-6.390136499999999886e-01,4.795843200000000195e+00,5.063001800000000330e+00,-9.653688143384316689e+00,-7.025052893384316377e+00,-1.590196043384316305e+00,-1.323037443384316170e+00
2.439257200000000125e+00,-3.278255399999999931e+00,-6.444407100000000277e-01,4.864683699999999611e+00,5.083415099999999853e+00,-9.664294643384316430e+00,-7.030479953384316971e+00,-1.521355543384316888e+00,-1.302624143384316646e+00
2.453697899999999876e+00,-3.287644199999999906e+00,-6.493195699999999571e-01,4.927235300000000429e+00,5.101722900000000394e+00,-9.673683443384316405e+00,-7.035358813384316790e+00,-1.458803943384316071e+00,-1.284316343384316106e+00
2.468138600000000071e+00,-3.295846699999999796e+00,-6.536413500000000099e-01,4.983187299999999986e+00,5.117910799999999760e+00,-9.681885943384315851e+00,-7.039680593384316509e+00,-1.402851943384316513e+00,-1.268128443384316739e+00
2.482579400000000103e+00,-3.302891999999999939e+00,-6.573989099999999475e-01,5.032260700000000142e+00,5.131966300000000203e+00,-9.688931243384317327e+00,-7.043438153384316891e+00,-1.353778543384316357e+00,-1.254072943384316297e+00
2.497020099999999854e+00,-3.308806199999999809e+00,-6.605866200000000132e-01,5.074209899999999607e+00,5.143878400000000184e+00,-9.694845443384316752e+00,-7.046625863384316624e+00,-1.311829343384316893e+00,-1.242160843384316316e+00
2.511460800000000049e+00,-3.313612299999999955e+00,-6.632000900000000199e-01,5.108824199999999927e+00,5.153637599999999708e+00,-9.699651543384316454e+00,-7.049239333384316630e+00,-1.277215043384316573e+00,-1.232401643384316792e+00
2.525901499999999800e+00,-3.317329799999999995e+00,-6.652359599999999595e-01,5.135929400000000200e+00,5.161236099999999993e+00,-9.703369043384316939e+00,-7.051275203384316015e+00,-1.250109843384316299e+00,-1.224803143384316506e+00
2.540342199999999995e+00,-3.319974000000000203e+00,-6.666917900000000063e-01,5.155388799999999883e+00,5.166667900000000202e+00,-9.706013243384315814e+00,-7.052731033384316284e+00,-1.230650443384316617e+00,-1.219371343384316297e+00
2.554782900000000190e+00,-3.321555899999999895e+00,-6.675659099999999846e-01,5.167104000000000141e+00,5.169928699999999822e+00,-9.707595143384317282e+00,-7.053605153384316040e+00,-1.218935243384316358e+00,-1.216110543384316678e+00
2.569223599999999941e+00,-3.322082500000000049e+00,-6.678573500000000163e-01,5.171015800000000162e+00,5.171015800000000162e+00,-9.708121743384316105e+00,-7.053896593384316738e+00,-1.215023443384316337e+00,-1.215023443384316337e+00
2.583833999999999964e+00,-3.324553100000000150e+00,-6.645937699999999726e-01,5.171328100000000205e+00,5.171328800000000392e+00,-9.710592343384316649e+00,-7.050633013384316250e+00,-1.214711143384316294e+00,-1.214710443384316108e+00
2.598444300000000151e+00,-3.331934700000000138e+00,-6.548251699999999564e-01,5.172266600000000381e+00,5.172268100000000146e+00,-9.717973943384317081e+00,-7.040864413384316123e+00,-1.213772643384316119e+00,-1.213771143384316353e+00
2.613054599999999894e+00,-3.344141500000000100e+00,-6.386137800000000198e-01,5.173834600000000172e+00,5.173836800000000125e+00,-9.730180743384316600e+00,-7.024653023384316519e+00,-1.212204643384316327e+00,-1.212202443384316375e+00
2.627664999999999917e+00,-3.361035300000000170e+00,-6.160586099999999510e-01,5.176037100000000279e+00,5.176040000000000418e+00,-9.747074543384316669e+00,-7.002097853384316117e+00,-1.210002143384316220e+00,-1.209999243384316081e+00
2.642275300000000104e+00,-3.382432300000000058e+00,-5.872891300000000481e-01,5.178881200000000185e+00,5.178884799999999622e+00,-9.768471543384317002e+00,-6.973328373384316770e+00,-1.207158043384316315e+00,-1.207154443384316878e+00
2.656885599999999847e+00,-3.408111799999999914e+00,-5.524575800000000037e-01,5.182375900000000257e+00,5.182380099999999601e+00,-9.794151043384315969e+00,-6.938496823384316059e+00,-1.203663343384316242e+00,-1.203659143384316899e+00
2.671495999999999871e+00,-3.437824399999999780e+00,-5.117308299999999699e-01,5.186531999999999698e+00,5.186536799999999836e+00,-9.823863643384315836e+00,-6.897770073384316802e+00,-1.199507243384316801e+00,-1.199502443384316663e+00
2.686106300000000058e+00,-3.471301299999999923e+00,-4.652825700000000064e-01,5.191361800000000137e+00,5.191367299999999574e+00,-9.857340543384315978e+00,-6.851321813384316783e+00,-1.194677443384316362e+00,-1.194671943384316926e+00
2.700716599999999801e+00,-3.508262100000000050e+00,-4.132863900000000035e-01,5.196879499999999652e+00,5.196885400000000210e+00,-9.894301343384316993e+00,-6.799325633384316170e+00,-1.189159743384316847e+00,-1.189153843384316289e+00
2.715326999999999824e+00,-3.548421600000000176e+00,-3.559102399999999888e-01,5.203100100000000339e+00,5.203106499999999635e+00,-9.934460843384316675e+00,-6.741949483384316544e+00,-1.182939143384316161e+00,-1.182932743384316865e+00
2.729937300000000011e+00,-3.591495000000000104e+00,-2.933123699999999889e-01,5.210040099999999619e+00,5.210046900000000036e+00,-9.977534243384315715e+00,-6.679351613384316266e+00,-1.175999143384316881e+00,-1.175992343384316463e+00
2.744547600000000198e+00,-3.637202300000000221e+00,-2.256387300000000096e-01,5.217716799999999822e+00,5.217723999999999585e+00,-1.002324154338431583e+01,-6.611677973384316509e+00,-1.168322443384316678e+00,-1.168315243384316915e+00
2.759158000000000222e+00,-3.685271000000000186e+00,-1.530217100000000052e-01,5.226148199999999910e+00,5.226155699999999626e+00,-1.007131024338431757e+01,-6.539060953384316477e+00,-1.159891043384316589e+00,-1.159883543384316873e+00
2.773768299999999964e+00,-3.735437899999999978e+00,-7.558005299999999427e-02,5.235352899999999643e+00,5.235360599999999920e+00,-1.012147714338431648e+01,-6.461619296384316868e+00,-1.150686343384316856e+00,-1.150678643384316580e+00
2.788378600000000151e+00,-3.787450100000000042e+00,6.580434100000000057e-03,5.245349299999999992e+00,5.245357300000000222e+00,-1.017348934338431654e+01,-6.379458809284316523e+00,-1.140689943384316507e+00,-1.140681943384316277e+00
2.802989000000000175e+00,-3.841065599999999858e+00,9.336536800000000413e-02,5.256156100000000109e+00,5.256164100000000339e+00,-1.022710484338431591e+01,-6.292673875384316773e+00,-1.129883143384316391e+00,-1.129875143384316161e+00
2.817599299999999918e+00,-3.896052899999999930e+00,1.846898800000000007e-01,5.267791299999999843e+00,5.267799300000000073e+00,-1.028209214338431643e+01,-6.201349363384316860e+00,-1.118247943384316656e+00,-1.118239943384316426e+00
2.832209600000000105e+00,-3.952191099999999846e+00,2.804763499999999854e-01,5.280272100000000357e+00,5.280280199999999979e+00,-1.033823034338431590e+01,-6.105562893384316681e+00,-1.105767143384316142e+00,-1.105759043384316520e+00
2.846820000000000128e+00,-4.009269599999999656e+00,3.806519999999999904e-01,5.293614899999999679e+00,5.293622899999999909e+00,-1.039530884338431704e+01,-6.005387243384316065e+00,-1.092424343384316821e+00,-1.092416343384316590e+00
2.861430299999999871e+00,-4.067086899999999616e+00,4.851463999999999777e-01,5.307834500000000233e+00,5.307842299999999902e+00,-1.045312614338431700e+01,-5.900892843384316855e+00,-1.078204743384316266e+00,-1.078196943384316597e+00
2.876040600000000058e+00,-4.125450999999999979e+00,5.938889400000000318e-01,5.322943900000000284e+00,5.322951500000000280e+00,-1.051149024338431559e+01,-5.792150303384316246e+00,-1.063095343384316216e+00,-1.063087743384316219e+00
2.890651000000000082e+00,-4.184178400000000408e+00,7.068064400000000358e-01,5.338954199999999872e+00,5.338961499999999916e+00,-1.057021764338431780e+01,-5.679232803384316242e+00,-1.047085043384316627e+00,-1.047077743384316584e+00
2.905261299999999824e+00,-4.243093899999999863e+00,8.238207800000000303e-01,5.355873899999999743e+00,5.355880800000000441e+00,-1.062913314338431547e+01,-5.562218463384316358e+00,-1.030165343384316756e+00,-1.030158443384316058e+00
2.919871600000000011e+00,-4.302030499999999869e+00,9.448466899999999891e-01,5.373708500000000221e+00,5.373715100000000078e+00,-1.068806974338431637e+01,-5.441192553384316177e+00,-1.012330743384316278e+00,-1.012324143384316422e+00
2.934482000000000035e+00,-4.360828699999999891e+00,1.069789799999999902e+00,5.392460800000000276e+00,5.392466899999999619e+00,-1.074686794338431639e+01,-5.316249443384316820e+00,-9.935784433843162233e-01,-9.935723433843168806e-01
2.949092300000000222e+00,-4.419336799999999954e+00,1.198544400000000065e+00,5.412129700000000376e+00,5.412135300000000093e+00,-1.080537604338431734e+01,-5.187494843384316212e+00,-9.739095433843161231e-01,-9.739039433843164062e-01
2.963702599999999965e+00,-4.477410599999999796e+00,1.330992399999999964e+00,5.432710499999999776e+00,5.432715599999999867e+00,-1.086344984338431630e+01,-5.055046843384316091e+00,-9.533287433843167236e-01,-9.533236433843166324e-01
2.978312999999999988e+00,-4.534913600000000322e+00,1.467000899999999941e+00,5.454194300000000162e+00,5.454198700000000066e+00,-1.092095284338431682e+01,-4.919038343384317002e+00,-9.318449433843163376e-01,-9.318405433843164332e-01
2.992923300000000175e+00,-4.591716700000000095e+00,1.606421700000000063e+00,5.476567700000000372e+00,5.476571599999999762e+00,-1.097775594338431659e+01,-4.779617543384316214e+00,-9.094715433843161279e-01,-9.094676433843167374e-01
3.007533599999999918e+00,-4.647698300000000060e+00,1.749089300000000069e+00,5.499812900000000226e+00,5.499816100000000318e+00,-1.103373754338431567e+01,-4.636949943384315986e+00,-8.862263433843162730e-01,-8.862231433843161810e-01
3.022143999999999942e+00,-4.702744700000000222e+00,1.894820699999999913e+00,5.523906799999999784e+00,5.523909299999999689e+00,-1.108878394338431761e+01,-4.491218543384317030e+00,-8.621324433843167157e-01,-8.621299433843168103e-01
3.036754300000000129e+00,-4.756749899999999975e+00,2.043414100000000122e+00,5.548821300000000178e+00,5.548823099999999897e+00,-1.114278914338431647e+01,-4.342625143384315933e+00,-8.372179433843163210e-01,-8.372161433843166023e-01
3.051364599999999871e+00,-4.809615499999999599e+00,2.194648299999999885e+00,5.574523199999999790e+00,5.574524300000000210e+00,-1.119565474338431699e+01,-4.191390943384316614e+00,-8.115160433843167098e-01,-8.115149433843162896e-01
3.065974999999999895e+00,-4.861251300000000164e+00,2.348282699999999945e+00,5.600973500000000271e+00,5.600973899999999617e+00,-1.124729054338431666e+01,-4.037756543384316998e+00,-7.850657433843162281e-01,-7.850653433843168827e-01
3.080585300000000082e+00,-4.911574899999999744e+00,2.504056700000000024e+00,5.628127600000000008e+00,5.628127899999999961e+00,-1.129761414338431535e+01,-3.881982543384316475e+00,-7.579116433843164913e-01,-7.579113433843165382e-01
3.095195599999999825e+00,-4.960511999999999588e+00,2.661689899999999831e+00,5.655935200000000052e+00,5.655936299999999584e+00,-1.134655124338431520e+01,-3.724349343384316668e+00,-7.301040433843164479e-01,-7.301029433843169159e-01
3.109805999999999848e+00,-5.007996200000000009e+00,2.820882399999999901e+00,5.684341299999999819e+00,5.684343000000000146e+00,-1.139403544338431651e+01,-3.565156843384316598e+00,-7.016979433843166802e-01,-7.016962433843163538e-01
3.124416300000000035e+00,-5.053969300000000331e+00,2.981314699999999984e+00,5.713284400000000041e+00,5.713286899999999946e+00,-1.144000854338431594e+01,-3.404724543384316515e+00,-6.727548433843164588e-01,-6.727523433843165535e-01
3.139026599999999778e+00,-5.098380900000000437e+00,3.142649099999999862e+00,5.742697899999999578e+00,5.742701000000000278e+00,-1.148442014338431605e+01,-3.243390143384316637e+00,-6.433413433843169216e-01,-6.433382433843162218e-01
3.153636999999999802e+00,-5.141188299999999600e+00,3.304529899999999909e+00,5.772509499999999960e+00,5.772513299999999958e+00,-1.152722754338431699e+01,-3.081509343384316590e+00,-6.135297433843165393e-01,-6.135259433843165411e-01
3.168247299999999989e+00,-5.182356799999999986e+00,3.466584300000000063e+00,5.802641999999999634e+00,5.802646400000000426e+00,-1.156839604338431649e+01,-2.919454943384316437e+00,-5.833972433843168659e-01,-5.833928433843160732e-01
3.182857600000000176e+00,-5.221858899999999970e+00,3.628424299999999825e+00,5.833013099999999618e+00,5.833018100000000317e+00,-1.160789814338431647e+01,-2.757614943384316675e+00,-5.530261433843168817e-01,-5.530211433843161828e-01
3.197468000000000199e+00,-5.259674600000000311e+00,3.789647099999999824e+00,5.863535800000000187e+00,5.863541299999999623e+00,-1.164571384338431770e+01,-2.596392143384316675e+00,-5.225034433843163129e-01,-5.224979433843168763e-01
3.212078299999999942e+00,-5.295790900000000079e+00,3.949837299999999995e+00,5.894118800000000213e+00,5.894124800000000164e+00,-1.168183014338431747e+01,-2.436201943384316504e+00,-4.919204433843162860e-01,-4.919144433843163355e-01
3.226688600000000129e+00,-5.330201299999999698e+00,4.108568400000000231e+00,5.924667000000000350e+00,5.924673399999999646e+00,-1.171624054338431620e+01,-2.277470843384316268e+00,-4.613722433843161497e-01,-4.613658433843168538e-01
3.241299000000000152e+00,-5.362905699999999776e+00,4.265404400000000429e+00,5.955081599999999753e+00,5.955088400000000171e+00,-1.174894494338431628e+01,-2.120634843384316071e+00,-4.309576433843167464e-01,-4.309508433843163289e-01
3.255909299999999895e+00,-5.393910199999999655e+00,4.419902099999999834e+00,5.985260900000000106e+00,5.985267999999999589e+00,-1.177994944338431615e+01,-1.966137143384316666e+00,-4.007783433843163934e-01,-4.007712433843169109e-01
3.270519600000000082e+00,-5.423226099999999938e+00,4.571612799999999588e+00,6.015100799999999914e+00,6.015108200000000238e+00,-1.180926534338431644e+01,-1.814426443384316912e+00,-3.709384433843165851e-01,-3.709310433843162613e-01
3.285130000000000106e+00,-5.450869800000000431e+00,4.720084800000000413e+00,6.044495200000000068e+00,6.044502800000000065e+00,-1.183690904338431693e+01,-1.665954443384316086e+00,-3.415440433843164314e-01,-3.415364433843164349e-01
3.299740299999999849e+00,-5.476862200000000236e+00,4.864865700000000182e+00,6.073336699999999588e+00,6.073344399999999865e+00,-1.186290144338431674e+01,-1.521173543384316318e+00,-3.127025433843169111e-01,-3.126948433843166342e-01
3.314350600000000036e+00,-5.501228300000000182e+00,5.005504300000000129e+00,6.101517199999999974e+00,6.101524999999999643e+00,-1.188726754338431668e+01,-1.380534943384316371e+00,-2.845220433843165253e-01,-2.845142433843168561e-01
3.328960899999999778e+00,-5.523996499999999976e+00,5.141553499999999666e+00,6.128928600000000060e+00,6.128936399999999729e+00,-1.191003574338431648e+01,-1.244485743384316834e+00,-2.571106433843164396e-01,-2.571028433843167704e-01
3.343571299999999802e+00,-5.545198100000000352e+00,5.272572399999999604e+00,6.155463400000000362e+00,6.155471099999999751e+00,-1.193123734338431774e+01,-1.113466843384316896e+00,-2.305758433843161370e-01,-2.305681433843167483e-01
3.358181599999999989e+00,-5.564866699999999611e+00,5.398129100000000236e+00,6.181015399999999715e+00,6.181023099999999992e+00,-1.195090594338431700e+01,-9.879101433843162638e-01,-2.050238433843167840e-01,-2.050161433843165071e-01
3.372791900000000176e+00,-5.583037599999999934e+00,5.517802800000000119e+00,6.205480699999999850e+00,6.205488100000000173e+00,-1.196907684338431643e+01,-8.682364433843163809e-01,-1.805585433843166498e-01,-1.805511433843163260e-01
3.387402300000000199e+00,-5.599747100000000088e+00,5.631186399999999814e+00,6.228757700000000064e+00,6.228764899999999827e+00,-1.198578634338431570e+01,-7.548528433843166852e-01,-1.572815433843164357e-01,-1.572743433843166727e-01
3.402012599999999942e+00,-5.615032399999999591e+00,5.737888800000000344e+00,6.250748500000000263e+00,6.250755400000000073e+00,-1.200107164338431609e+01,-6.481504433843161550e-01,-1.352907433843162366e-01,-1.352838433843164268e-01
3.416622900000000129e+00,-5.628930200000000106e+00,5.837537300000000151e+00,6.271359099999999742e+00,6.271365699999999599e+00,-1.201496944338431661e+01,-5.485019433843163483e-01,-1.146801433843167572e-01,-1.146735433843169005e-01
3.431233300000000153e+00,-5.641477000000000075e+00,5.929780000000000051e+00,6.290500500000000272e+00,6.290506599999999615e+00,-1.202751624338431569e+01,-4.562592433843164486e-01,-9.553874338431622704e-02,-9.553264338431688429e-02
3.445843599999999896e+00,-5.652707999999999622e+00,6.014287300000000336e+00,6.308088800000000163e+00,6.308094500000000160e+00,-1.203874724338431612e+01,-3.717519433843161636e-01,-7.795044338431633690e-02,-7.794474338431633953e-02
3.460453900000000083e+00,-5.662656700000000320e+00,6.090754900000000305e+00,6.324046300000000009e+00,6.324051500000000381e+00,-1.204869594338431682e+01,-2.952843433843161947e-01,-6.199294338431649010e-02,-6.198774338431611852e-02
3.475064300000000106e+00,-5.671354499999999632e+00,6.158904899999999571e+00,6.338301699999999705e+00,6.338306300000000171e+00,-1.205739374338431702e+01,-2.271343433843169279e-01,-4.773754338431679400e-02,-4.773294338431632866e-02
3.489674599999999849e+00,-5.678830399999999834e+00,6.218487800000000121e+00,6.350790800000000402e+00,6.350794800000000073e+00,-1.206486964338431633e+01,-1.675514433843163786e-01,-3.524844338431609714e-02,-3.524444338431642620e-02
3.504284900000000036e+00,-5.685110100000000166e+00,6.269284100000000137e+00,6.361456999999999695e+00,6.361460400000000348e+00,-1.207114934338431667e+01,-1.167551433843163622e-01,-2.458224338431680422e-02,-2.457884338431615134e-02
3.518895300000000059e+00,-5.690216200000000057e+00,6.311105600000000315e+00,6.370251599999999570e+00,6.370254400000000317e+00,-1.207625544338431567e+01,-7.493364338431618421e-02,-1.578764338431692948e-02,-1.578484338431618283e-02
