 written on 22Sep2026 at 22:45:15 
           4
          93
    4    6    2    2    2    1    2    2    1    1    2    6    2    2    2
    6    2    2    4    1    1    1    4    1    1    1    1    2    1    1
    1    2    2    1    1    2    4    2    1    2    1    1    1    1    2
    1    1    1    2    1    1    1    1    2    1    2    4    2    1    1
    2    2    1    1    1    2    1    1    1    1    4    1    1    1    4
    2    2    6    2    2    2    6    2    1    1    2    2    1    2    2
    2    6    4
   -3    1    1    1    1    0.005536    0.000000
   -3    1    1    2    1   -0.001473    0.000000
   -3    1    1    3    1   -0.001473   -0.000000
   -3    1    1    4    1   -0.001473    0.000000
   -3    1    1    1    2   -0.001474   -0.000000
   -3    1    1    2    2    0.005536    0.000000
   -3    1    1    3    2   -0.001473   -0.000000
   -3    1    1    4    2   -0.001473   -0.000000
   -3    1    1    1    3   -0.001473   -0.000001
   -3    1    1    2    3   -0.001472   -0.000000
   -3    1    1    3    3    0.005535   -0.000000
   -3    1    1    4    3   -0.001474    0.000001
   -3    1    1    1    4   -0.001474    0.000000
   -3    1    1    2    4   -0.001473   -0.000000
   -3    1    1    3    4   -0.001473    0.000000
   -3    1    1    4    4    0.005536   -0.000000
   -2   -2    2    1    1    0.003258   -0.000000
   -2   -2    2    2    1   -0.001005    0.000000
   -2   -2    2    3    1   -0.001005    0.000000
   -2   -2    2    4    1   -0.001005    0.000000
   -2   -2    2    1    2   -0.001005   -0.000000
   -2   -2    2    2    2    0.003256   -0.000000
   -2   -2    2    3    2   -0.001005    0.000001
   -2   -2    2    4    2   -0.001005   -0.000000
   -2   -2    2    1    3   -0.001005   -0.000000
   -2   -2    2    2    3   -0.001005   -0.000001
   -2   -2    2    3    3    0.003258    0.000000
   -2   -2    2    4    3   -0.001005    0.000000
   -2   -2    2    1    4   -0.001005   -0.000000
   -2   -2    2    2    4   -0.001005    0.000000
   -2   -2    2    3    4   -0.001005   -0.000000
   -2   -2    2    4    4    0.003257    0.000000
   -2   -1    1    1    1    0.002019    0.000000
   -2   -1    1    2    1   -0.000946    0.000001
   -2   -1    1    3    1   -0.001006   -0.000001
   -2   -1    1    4    1   -0.000946   -0.000000
   -2   -1    1    1    2    0.000887   -0.000000
