kx_tpiba,ky_tpiba,kz_tpiba,vbm_band4_eV,cbm_band5_eV
0.0,0.0,0.0,6.397028955496903,8.966555400141104
-0.05555555555555555,0.05555555555555555,-0.05555555555555555,6.327880913870741,9.042644110015802
-0.1111111111111111,0.1111111111111111,-0.1111111111111111,6.154460108021537,8.987229365924412
-0.1666666666666667,0.1666666666666667,-0.1666666666666667,5.93818447317539,8.80486137657293
-0.2222222222222222,0.2222222222222222,-0.2222222222222222,5.723368476392459,8.591351400376045
-0.2777777777777778,0.2777777777777778,-0.2777777777777778,5.533819201640159,8.390687978858367
-0.3333333333333333,0.3333333333333333,-0.3333333333333333,5.38104327974915,8.223484540086918
-0.3888888888888889,0.3888888888888889,-0.3888888888888889,5.27018635503561,8.09972114073705
-0.4444444444444444,0.4444444444444444,-0.4444444444444444,5.203270318452495,8.024120346422498
0.5,-0.5,0.5,5.1809254576369135,7.998735836060616
0.0,0.1111111111111111,0.0,6.178649208823549,8.835688526659085
-0.05555555555555555,0.1666666666666667,-0.05555555555555555,6.1142837509885855,8.831056488196994
-0.1111111111111111,0.2222222222222222,-0.1111111111111111,5.957215177696313,8.933795120222024
-0.1666666666666667,0.2777777777777778,-0.1666666666666667,5.739437431336496,8.87099792015648
-0.2222222222222222,0.3333333333333334,-0.2222222222222222,5.511944452513922,8.705446874689407
-0.2777777777777778,0.3888888888888888,-0.2777777777777778,5.302131491573462,8.541231202669819
-0.3333333333333334,0.4444444444444444,-0.3333333333333334,5.123755775351307,8.408788200503187
-0.3888888888888888,0.5,-0.3888888888888888,5.076090488284855,8.319256021586368
0.5555555555555556,-0.4444444444444444,0.5555555555555556,5.096273374471764,8.277332512468789
0.5,-0.3888888888888888,0.5,5.164180895300911,8.28474108201381
0.4444444444444444,-0.3333333333333333,0.4444444444444444,5.276464459431044,8.341429925427049
0.388888888888889,-0.2777777777777778,0.388888888888889,5.4288396979495595,8.445723237334214
0.3333333333333334,-0.2222222222222222,0.3333333333333334,5.615318136860197,8.593551004499258
0.2777777777777778,-0.1666666666666667,0.2777777777777778,5.82619516824191,8.776308898507363
0.2222222222222222,-0.1111111111111111,0.2222222222222222,6.0438173487050655,8.976026436993054
0.1666666666666667,-0.05555555555555561,0.1666666666666667,6.235316827968341,9.152817880616704
0.1111111111111111,-2.775557561562891e-17,0.1111111111111111,6.3474336605245885,9.079015277230168
0.0,0.2222222222222222,0.0,5.7037368261451284,8.506104805291917
-0.05555555555555555,0.2777777777777778,-0.05555555555555555,5.564356217739004,8.45705287827325
-0.1111111111111111,0.3333333333333333,-0.1111111111111111,5.37304644064843,8.60295092797993
-0.1666666666666667,0.3888888888888889,-0.1666666666666667,5.121443831816123,8.735191224963334
-0.2222222222222222,0.4444444444444444,-0.2222222222222222,4.913106256999881,8.744633245023241
-0.2777777777777778,0.5,-0.2777777777777778,4.843111522566136,8.687853754734224
-0.3333333333333333,0.5555555555555556,-0.3333333333333333,4.831378303163407,8.63565338325898
0.6111111111111112,-0.3888888888888889,0.6111111111111112,4.876529741522894,8.621012356331157
0.5555555555555556,-0.3333333333333333,0.5555555555555556,4.975424569237412,8.65408480634896
0.4999999999999999,-0.2777777777777777,0.4999999999999999,5.123169541979207,8.73413165437672
0.4444444444444445,-0.2222222222222223,0.4444444444444445,5.3127420331054855,8.855580090835755
0.3888888888888889,-0.1666666666666667,0.3888888888888889,5.533936762709554,9.010701076327475
0.3333333333333333,-0.1111111111111111,0.3333333333333333,5.770974766315729,9.188619000710656
0.2777777777777777,-0.05555555555555552,0.2777777777777777,5.997774160704027,9.368560978491713
0.2222222222222223,-5.551115123125783e-17,0.2222222222222223,6.171483782247678,9.415869131662271
0.0,0.3333333333333333,0.0,5.179401182070394,8.094907130099742
-0.05555555555555555,0.3888888888888888,-0.05555555555555555,4.959874146071907,8.046458906666688
-0.1111111111111111,0.4444444444444444,-0.1111111111111111,4.751433274077651,8.20967911668888
-0.1666666666666667,0.5,-0.1666666666666667,4.618356314507483,8.360026545840366
-0.2222222222222222,0.5555555555555556,-0.2222222222222222,4.546507184554462,8.404103123383972
-0.2777777777777778,0.611111111111111,-0.2777777777777778,4.537259513416005,8.408981459354713
0.6666666666666666,-0.3333333333333334,0.6666666666666666,4.589804540015871,8.44115664928275
0.611111111111111,-0.2777777777777778,0.611111111111111,4.701363462583352,8.528045062035945
0.5555555555555555,-0.2222222222222222,0.5555555555555555,4.866968360591657,8.674343726727935
0.5,-0.1666666666666667,0.5,5.078735231237627,8.871730071921407
0.4444444444444444,-0.1111111111111111,0.4444444444444444,5.324316461477171,9.101325939417494
0.3888888888888888,-0.05555555555555555,0.3888888888888888,5.583894942827084,9.330833232750546
0.3333333333333333,2.775557561562891e-17,0.3333333333333333,5.82505449417038,9.491392281038182
0.0,0.4444444444444444,0.0,4.690809341633749,7.691537871286211
-0.05555555555555558,0.5,-0.05555555555555558,4.488188121775984,7.670010811489671
-0.1111111111111111,0.5555555555555556,-0.1111111111111111,4.343441480162721,7.848150734656233
-0.1666666666666667,0.6111111111111112,-0.1666666666666667,4.261664143583695,7.981280458692508
-0.2222222222222222,0.6666666666666666,-0.2222222222222222,4.244925587458246,8.029706010623016
0.7222222222222222,-0.2777777777777778,0.7222222222222222,4.293075255341712,8.081128092001046
0.6666666666666666,-0.2222222222222222,0.6666666666666666,4.403951109834241,8.184829323989533
0.611111111111111,-0.1666666666666666,0.611111111111111,4.573102043504307,8.354430784244633
0.5555555555555556,-0.1111111111111112,0.5555555555555556,4.79292553239423,8.586056255098647
0.5,-0.05555555555555558,0.5,5.050875399502206,8.862129765948312
0.4444444444444444,0.0,0.4444444444444444,5.326089968664315,9.14326874776931
0.0,0.5555555555555556,0.0,4.271129851061626,7.349121100232205
-0.05555555555555552,0.6111111111111112,-0.05555555555555552,4.111493150120628,7.3680559345984395
-0.1111111111111111,0.6666666666666667,-0.1111111111111111,4.015299955477408,7.5531229148371075
