kx_tpiba,ky_tpiba,kz_tpiba,vbm_band4_eV,cbm_band5_eV
-0.25,0.5833333333333334,-0.25,4.534062272425043,8.406219799722425
-0.2916666666666666,0.625,-0.2916666666666666,4.544677428639601,8.41285262470229
0.6666666666666666,-0.3333333333333334,0.6666666666666666,4.589804538241563,8.441156650113031
0.625,-0.2916666666666667,0.625,4.668170796256592,8.500673318205923
0.5833333333333333,-0.25,0.5833333333333333,4.777821616191205,8.594035854939833
0.5416666666666666,-0.2083333333333333,0.5416666666666666,4.915971815019491,8.71945743056695
0.5,-0.1666666666666667,0.5,5.078735230695786,8.871730073263944
0.4583333333333333,-0.125,0.4583333333333333,5.2606668733816475,9.042370025026058
0.4166666666666666,-0.08333333333333334,0.4166666666666666,5.454012213317101,9.21891900578567
0.375,-0.04166666666666671,0.375,5.647546147093384,9.381933374991243
0.3333333333333333,2.775557561562891e-17,0.3333333333333333,5.825054493135621,9.491392283315056
0.0,0.4166666666666667,0.0,4.807347800950104,7.7882546669053125
-0.04166666666666666,0.4583333333333334,-0.04166666666666666,4.6431175926395545,7.737414562020583
-0.08333333333333334,0.5,-0.08333333333333334,4.509235811084107,7.836463807618427
-0.125,0.5416666666666666,-0.125,4.408827847010902,7.978190976228074
-0.1666666666666667,0.5833333333333334,-0.1666666666666667,4.343733535589634,8.072043594639116
-0.2083333333333333,0.625,-0.2083333333333333,4.31486589089199,8.111070328632668
-0.25,0.6666666666666666,-0.25,4.322411460266893,8.134616573725094
0.7083333333333334,-0.2916666666666666,0.7083333333333334,4.365920286647449,8.173789368720838
0.6666666666666667,-0.25,0.6666666666666667,4.444310055890225,8.243813288732875
0.625,-0.2083333333333333,0.625,4.555788407630789,8.350201912028727
0.5833333333333334,-0.1666666666666667,0.5833333333333334,4.697677944628946,8.492874608741548
0.5416666666666667,-0.125,0.5416666666666667,4.866105472445053,8.667683438335054
0.5,-0.08333333333333329,0.5,5.0554838026085065,8.866235375196005
0.4583333333333334,-0.04166666666666666,0.4583333333333334,5.257683646451987,9.07395980306483
0.4166666666666667,-2.775557561562891e-17,0.4166666666666667,5.460788708416977,9.264462942039879
0.0,0.5,0.0,4.471168785978865,7.510409957390744
-0.04166666666666669,0.5416666666666667,-0.04166666666666669,4.32934792264684,7.480386093209249
-0.08333333333333331,0.5833333333333333,-0.08333333333333331,4.221110766030648,7.595016486460717
-0.125,0.625,-0.125,4.148560705802284,7.731968259876884
-0.1666666666666667,0.6666666666666667,-0.1666666666666667,4.1128384819327275,7.811760597516794
-0.2083333333333333,0.7083333333333333,-0.2083333333333333,4.114340854992321,7.853551427112535
0.75,-0.25,0.75,4.152822133519004,7.899563750572079
0.7083333333333334,-0.2083333333333334,0.7083333333333334,4.2274049161635805,7.973250523608796
0.6666666666666666,-0.1666666666666666,0.6666666666666666,4.336504753796304,8.083755891765966
0.625,-0.125,0.625,4.4776521455419305,8.232794429261347
0.5833333333333334,-0.08333333333333337,0.5833333333333334,4.647174312463243,8.417482696369344
0.5416666666666666,-0.04166666666666663,0.5416666666666666,4.839662499062299,8.630545362944941
0.5,0.0,0.5,5.047120059037668,8.858251760904018
0.0,0.5833333333333334,0.0,4.178950154137917,7.276984684008846
-0.04166666666666663,0.625,-0.04166666666666663,4.0618905008547905,7.272491715207386
-0.08333333333333331,0.6666666666666667,-0.08333333333333331,3.9805671848698654,7.40146103635603
-0.125,0.7083333333333334,-0.125,3.936359490631895,7.526903356378557
-0.1666666666666666,0.75,-0.1666666666666666,3.9298739275196977,7.5951899568892935
0.7916666666666667,-0.2083333333333333,0.7916666666666667,3.961065124434982,7.6482705496703005
0.75,-0.1666666666666667,0.75,4.029260557039626,7.72248066806977
0.7083333333333333,-0.1249999999999999,0.7083333333333333,4.133097191787891,7.832568864418149
0.6666666666666667,-0.08333333333333331,0.6666666666666667,4.270355947900161,7.982433589476182
0.625,-0.04166666666666669,0.625,4.437656873361928,8.170437977558748
0.5833333333333333,5.551115123125783e-17,0.5833333333333333,4.629945202748857,8.390520784865009
0.0,0.6666666666666666,0.0,3.935474352462973,7.098695894376596
-0.04166666666666669,0.7083333333333333,-0.04166666666666669,3.8445902614597554,7.122653930966674
-0.08333333333333337,0.75,-0.08333333333333337,3.7908714468102764,7.2614378837332865
-0.125,0.7916666666666666,-0.125,3.7751385057657796,7.368907629358506
0.8333333333333333,-0.1666666666666667,0.8333333333333333,3.797543976100725,7.433296358803654
0.7916666666666667,-0.1250000000000001,0.7916666666666667,3.85761658085452,7.506530643849118
0.75,-0.08333333333333331,0.75,3.954215114857294,7.613296782339473
0.7083333333333333,-0.04166666666666669,0.7083333333333333,4.085383234281013,7.760562788655507
0.6666666666666667,-5.551115123125783e-17,0.6666666666666667,4.248070737220071,7.947940862778954
0.0,0.75,0.0,3.743727274935353,6.983369527633596
-0.04166666666666669,0.7916666666666667,-0.04166666666666669,3.6798864914291123,7.037317801037875
-0.08333333333333331,0.8333333333333333,-0.08333333333333331,3.6541105140009047,7.175875564203749
0.875,-0.125,0.875,3.666750497999739,7.261719504141981
0.8333333333333334,-0.08333333333333337,0.8333333333333334,3.717532543520407,7.333391645911774
0.7916666666666666,-0.04166666666666663,0.7916666666666666,3.805532512352147,7.434359697560625
0.75,0.0,0.75,3.9290543584812667,7.576475210134244
0.0,0.8333333333333334,0.0,3.605612476981569,6.937158523639706
-0.04166666666666663,0.875,-0.04166666666666663,3.5693263709108676,7.020543351709841
0.9166666666666667,-0.08333333333333331,0.9166666666666667,3.5715813391177127,7.137896966220884
0.875,-0.04166666666666669,0.875,3.612298359972948,7.207589936746119
0.8333333333333333,5.551115123125783e-17,0.8333333333333333,3.6907637224988052,7.299641160930485
0.0,0.9166666666666666,0.0,3.52231261849783,6.965270369521924
0.9583333333333333,-0.04166666666666669,0.9583333333333333,3.513830693880333,7.06662419030376
0.9166666666666667,-5.551115123125783e-17,0.9166666666666667,3.5439958730931864,7.129628762003288
0.0,-1.0,0.0,3.4944768522426726,7.07236338644075
-0.08333333333333334,0.1666666666666667,0.0,6.195153859599263,8.856468389483917
-0.125,0.2083333333333333,-0.04166666666666666,6.122079855130171,8.936074371938236
-0.1666666666666667,0.25,-0.08333333333333334,5.994435998215534,9.014591867682778
-0.2083333333333333,0.2916666666666667,-0.125,5.837166760571662,8.97646712745359
-0.25,0.3333333333333334,-0.1666666666666667,5.671301264986952,8.867263539746485
-0.2916666666666666,0.375,-0.2083333333333333,5.51097099554154,8.746719522360376
-0.3333333333333333,0.4166666666666667,-0.25,5.36554952149295,8.63676391353572
-0.375,0.4583333333333334,-0.2916666666666667,5.241963093513871,8.546300226012658
-0.4166666666666666,0.5,-0.3333333333333333,5.146368900770129,8.47962156085559
0.5416666666666666,-0.4583333333333333,0.625,5.085047932602278,8.438921605129863
0.5,-0.4166666666666667,0.5833333333333334,5.063758830891693,8.425251389882446
-0.08333333333333331,0.25,0.0,5.82133941236195,8.581320524161352
-0.125,0.2916666666666667,-0.04166666666666669,5.738875905808083,8.655829609098936
-0.1666666666666667,0.3333333333333334,-0.08333333333333334,5.603221162243065,8.783811839205455
-0.2083333333333333,0.375,-0.125,5.441583128059733,8.873358752531487
-0.25,0.4166666666666666,-0.1666666666666667,5.27804266852772,8.884427766584029
-0.2916666666666666,0.4583333333333334,-0.2083333333333333,5.130119029395739,8.843888704554416
-0.3333333333333334,0.5,-0.25,5.011065812917092,8.789721728371047
-0.375,0.5416666666666666,-0.2916666666666666,4.9309702716102315,8.744651058645028
0.5833333333333334,-0.4166666666666666,0.6666666666666666,4.895641015811248,8.719423410472688
0.5416666666666667,-0.375,0.625,4.9055255850172275,8.718233441373176
0.5,-0.3333333333333333,0.5833333333333333,4.957008457067216,8.741820036549607
0.4583333333333334,-0.2916666666666666,0.5416666666666666,5.044818863775307,8.789168674192265
0.4166666666666667,-0.25,0.5,5.163395270276855,8.858348496553356
0.375,-0.2083333333333333,0.4583333333333333,5.307004034651223,8.946417723515935
0.3333333333333334,-0.1666666666666667,0.4166666666666666,5.469168179104085,9.047952499721035
0.2916666666666667,-0.125,0.375,5.641628277858602,9.150149106002125
0.25,-0.08333333333333329,0.3333333333333333,5.81275130523466,9.215234751854545
0.2083333333333333,-0.04166666666666666,0.2916666666666666,5.965458074724391,9.163815733065102
0.1666666666666667,-2.775557561562891e-17,0.25,6.076248546420271,9.028253780998977
-0.08333333333333334,0.3333333333333334,-2.775557561562891e-17,5.380584912410126,8.274849709688377
-0.125,0.375,-0.04166666666666669,5.282741913148422,8.355196658936404
-0.1666666666666667,0.4166666666666667,-0.08333333333333337,5.1391133404701375,8.498231307010219
