    0.000000000    0.313251648    0.313250993
    0.136946090    0.313250490    0.313251137
    0.273892180    0.313251622    0.313250995
    0.410838271    0.313250539    0.313251129
    0.547784361    0.313251546    0.313251003
    0.684730451    0.313250633    0.313251115
    0.821676541    0.313251427    0.313251015
    0.958622631    0.313250764    0.313251095
    1.095568721    0.313251274    0.313251029
    1.232514812    0.313250919    0.313251071
    1.369460902    0.313251101    0.313251045
    1.506406992    0.313251086    0.313251043
    1.643353082    0.313250922    0.313251061
    1.780299172    0.313251250    0.313251016
    1.917245262    0.313250752    0.313251074
    2.054191353    0.313251395    0.313250989
    2.191137443    0.313250604    0.313251083
    2.328083533    0.313251508    0.313250965
    2.465029623    0.313250492    0.313251086
    2.601975713    0.313251579    0.313250945
    2.738921803    0.313250424    0.313251082
    2.875867894    0.313251600    0.313250929
    3.012813984    0.313250406    0.313251071
    3.149760074    0.313251568    0.313250920
    3.286706164    0.313250438    0.313251052
    3.423652254    0.313251484    0.313250915
    3.560598344    0.313250518    0.313251026
    3.697544435    0.313251353    0.313250915
    3.834490525    0.313250638    0.313250994
    3.971436615    0.313251186    0.313250917
    4.108382705    0.313250786    0.313250957
    4.245328795    0.313250994    0.313250922
    4.382274885    0.313250948    0.313250916
    4.519220976    0.313250793    0.313250926
    4.656167066    0.313251109    0.313250874
    4.793113156    0.313250598    0.313250927
    4.930059246    0.313251253    0.313250833
    5.067005336    0.313250425    0.313250925
    5.203951426    0.313251366    0.313250794
    5.340897517    0.313250286    0.313250915
    5.477843607    0.313251435    0.313250758
    5.614789697    0.313250194    0.313250899
    5.751735787    0.313251450    0.313250727
    5.888681877    0.313250153    0.313250873
    6.025627967    0.313251407    0.313250701
    6.162574058    0.313250166    0.313250837
    6.299520148    0.313251305    0.313250678
    6.436466238    0.313250230    0.313250792
    6.573412328    0.313251149    0.313250659
    6.710358418    0.313250338    0.313250737
    6.847304508    0.313250947    0.313250640
    6.984250599    0.313250475    0.313250672
    7.121196689    0.313250711    0.313250618
    7.258142779    0.313250626    0.313250597
    7.395088869    0.313250455    0.313250589
    7.532034959    0.313250771    0.313250512
    7.668981049    0.313250194    0.313250548
    7.805927140    0.313250889    0.313250415
    7.942873230    0.313249939    0.313250487
    8.079819320    0.313250957    0.313250303
    8.216765410    0.313249702    0.313250397
    8.353711500    0.313250953    0.313250167
    8.490657590    0.313249484    0.313250265
    8.627603681    0.313250852    0.313249993
    8.764549771    0.313249279    0.313250063
    8.901495861    0.313250630    0.313249744
    9.038441951    0.313249052    0.313249753
    9.175388041    0.313250191    0.313249387
    9.312334132    0.313248721    0.313249298
    9.449280222    0.313249545    0.313248875
    9.586226312    0.313248289    0.313248645
    9.723172402    0.313248655    0.313248152
    9.860118492    0.313247670    0.313247735
    9.997064582    0.313247447    0.313247129
   10.134010673    0.313246736    0.313246451
   10.270956763    0.313245803    0.313245657
   10.407902853    0.313245303    0.313244615
   10.544848943    0.313243540    0.313243511
   10.681795033    0.313243099    0.313241956
   10.818741123    0.313240374    0.313240352
   10.955687214    0.313239721    0.313238064
   11.092633304    0.313235853    0.313235667
   11.229579394    0.313234573    0.313232311
   11.366525484    0.313229289    0.313228676
   11.503471574    0.313226760    0.313223771
   11.640417664    0.313219607    0.313218314
   11.777363755    0.313214928    0.313211136
   11.914309845    0.313205383    0.313202842
   12.051255935    0.313197654    0.313192166
   12.188202025    0.313184331    0.313179462
   12.325148115    0.313171231    0.313163381
   12.462094205    0.313152024    0.313143823
   12.599040296    0.313130684    0.313119291
   12.735986386    0.313102360    0.313089092
   12.872932476    0.313068474    0.313051508
   13.009878566    0.313025933    0.313004923
   13.146824656    0.312972935    0.312947158
   13.283770746    0.312908145    0.312875286
   13.420716837    0.312825928    0.312786249
   13.557662927    0.312726330    0.312675241
   13.694609017    0.312599259    0.312537618
   13.831555107    0.312445212    0.312365842
   13.968501197    0.312248876    0.312152547
   14.105447287    0.312009573    0.311886127
   14.242393378    0.311705712    0.311554669
   14.379339468    0.311332867    0.311140359
   14.516285558    0.310861387    0.310623837
   14.653231648    0.310279057    0.309977648
   14.790177738    0.309545043    0.309170382
   14.927123828    0.308633222    0.308159394
   15.064069919    0.307486246    0.306893841
   15.201016009    0.306054856    0.305306849
   15.337962099    0.304255950    0.303316356
   15.474908189    0.302002516    0.300816729
   15.611854279    0.299170110    0.297675947
   15.748800369    0.295611592    0.293726330
   15.885746460    0.291135833    0.288756231
   16.022692550    0.285500771    0.282499323
   16.159638640    0.278407536    0.274618671
   16.296584730    0.269465261    0.264693832
   16.433530820    0.258204158    0.252194895
   16.570476910    0.244005547    0.236467175
   16.707423001    0.226137718    0.216693657
   16.844369091    0.203643276    0.191881355
   16.981315181    0.175406730    0.160818030
   17.118261271    0.139992909    0.122144584
   17.255207361    0.095779145    0.074411918
   17.392153451    0.040760884    0.016204886
   17.529099542   -0.026708575   -0.053453276
   17.666045632   -0.107990943   -0.134743165
   17.802991722   -0.203805951   -0.226810482
   17.939937812   -0.312200399   -0.327532085
   18.076883902   -0.429036315   -0.433496569
   18.213829993   -0.548692074   -0.540158001
   18.350776083   -0.664290334   -0.642158380
   18.487722173   -0.768459969   -0.733941223
   18.624668263   -0.854620964   -0.810348117
   18.761614353   -0.917808602   -0.867159841
   18.898560443   -0.954680304   -0.901601683
   19.035506534   -0.963884573   -0.912665483
   19.172452624   -0.946374139   -0.901219156
   19.309398714   -0.905383226   -0.869991291
   19.446344804   -0.845906569   -0.823449991
   19.583290894   -0.774496677   -0.767455320
   19.720236984   -0.699213548   -0.708794193
   19.857183075   -0.628891205   -0.654701178
   19.994129165   -0.571921877   -0.612370743
   20.131075255   -0.535746251   -0.588510298
   20.268021345   -0.526732117   -0.589234146
   20.404967435   -0.549593525   -0.619924073
   20.541913525   -0.607473562   -0.684838140
   20.678859616   -0.704280488   -0.786710050
   20.815805706   -0.843720691   -0.925618992
   20.952751796   -1.026320345   -1.097972037
   21.089697886   -1.248849619   -1.296025707
   21.226643976   -1.499094715   -1.507607114
   21.363590066   -1.756064837   -1.716984445
   21.500536157   -1.993849256   -1.906418928
   21.637482247   -2.185350331   -2.057920698
   21.774428337   -2.309362014   -2.155957215
   21.911374427   -2.352361722   -2.189926418
   22.048320517   -2.309362014   -2.155957215
   22.185266607   -2.185350331   -2.057920698
   22.322212698   -1.993849256   -1.906418928
   22.459158788   -1.756064837   -1.716984445
   22.596104878   -1.499094715   -1.507607114
   22.733050968   -1.248849619   -1.296025707
   22.869997058   -1.026320345   -1.097972037
   23.006943148   -0.843720691   -0.925618992
   23.143889239   -0.704280488   -0.786710050
   23.280835329   -0.607473562   -0.684838140
   23.417781419   -0.549593525   -0.619924073
   23.554727509   -0.526732117   -0.589234146
   23.691673599   -0.535746251   -0.588510298
   23.828619689   -0.571921877   -0.612370743
   23.965565780   -0.628891205   -0.654701178
   24.102511870   -0.699213548   -0.708794193
   24.239457960   -0.774496677   -0.767455320
   24.376404050   -0.845906569   -0.823449991
   24.513350140   -0.905383226   -0.869991291
   24.650296230   -0.946374139   -0.901219156
   24.787242321   -0.963884573   -0.912665483
   24.924188411   -0.954680304   -0.901601683
   25.061134501   -0.917808602   -0.867159841
   25.198080591   -0.854620964   -0.810348117
   25.335026681   -0.768459969   -0.733941223
   25.471972771   -0.664290334   -0.642158380
   25.608918862   -0.548692074   -0.540158001
   25.745864952   -0.429036315   -0.433496569
   25.882811042   -0.312200399   -0.327532085
   26.019757132   -0.203805951   -0.226810482
   26.156703222   -0.107990943   -0.134743165
   26.293649312   -0.026708575   -0.053453276
   26.430595403    0.040760884    0.016204886
   26.567541493    0.095779145    0.074411918
   26.704487583    0.139992909    0.122144584
   26.841433673    0.175406730    0.160818030
   26.978379763    0.203643276    0.191881355
   27.115325853    0.226137718    0.216693657
   27.252271944    0.244005547    0.236467175
   27.389218034    0.258204158    0.252194895
   27.526164124    0.269465261    0.264693832
   27.663110214    0.278407536    0.274618671
   27.800056304    0.285500771    0.282499323
   27.937002395    0.291135833    0.288756231
   28.073948485    0.295611592    0.293726330
   28.210894575    0.299170110    0.297675947
   28.347840665    0.302002516    0.300816729
   28.484786755    0.304255950    0.303316356
   28.621732845    0.306054856    0.305306849
   28.758678936    0.307486246    0.306893841
   28.895625026    0.308633222    0.308159394
   29.032571116    0.309545043    0.309170382
   29.169517206    0.310279057    0.309977648
   29.306463296    0.310861387    0.310623837
   29.443409386    0.311332867    0.311140359
   29.580355477    0.311705712    0.311554669
   29.717301567    0.312009573    0.311886127
   29.854247657    0.312248876    0.312152547
   29.991193747    0.312445212    0.312365842
   30.128139837    0.312599259    0.312537618
   30.265085927    0.312726330    0.312675241
   30.402032018    0.312825928    0.312786249
   30.538978108    0.312908145    0.312875286
   30.675924198    0.312972935    0.312947158
   30.812870288    0.313025933    0.313004923
   30.949816378    0.313068474    0.313051508
   31.086762468    0.313102360    0.313089092
   31.223708559    0.313130684    0.313119291
   31.360654649    0.313152024    0.313143823
   31.497600739    0.313171231    0.313163381
   31.634546829    0.313184331    0.313179462
   31.771492919    0.313197654    0.313192166
   31.908439009    0.313205383    0.313202842
   32.045385100    0.313214928    0.313211136
   32.182331190    0.313219607    0.313218314
   32.319277280    0.313226760    0.313223771
   32.456223370    0.313229289    0.313228676
   32.593169460    0.313234573    0.313232311
   32.730115550    0.313235853    0.313235667
   32.867061641    0.313239721    0.313238064
   33.004007731    0.313240374    0.313240352
   33.140953821    0.313243099    0.313241956
   33.277899911    0.313243540    0.313243511
   33.414846001    0.313245303    0.313244615
   33.551792091    0.313245803    0.313245657
   33.688738182    0.313246736    0.313246451
   33.825684272    0.313247447    0.313247129
   33.962630362    0.313247670    0.313247735
   34.099576452    0.313248655    0.313248152
   34.236522542    0.313248289    0.313248645
   34.373468632    0.313249545    0.313248875
   34.510414723    0.313248721    0.313249298
   34.647360813    0.313250191    0.313249387
   34.784306903    0.313249052    0.313249753
   34.921252993    0.313250630    0.313249744
   35.058199083    0.313249279    0.313250063
   35.195145173    0.313250852    0.313249993
   35.332091264    0.313249484    0.313250265
   35.469037354    0.313250953    0.313250167
   35.605983444    0.313249702    0.313250397
   35.742929534    0.313250957    0.313250303
   35.879875624    0.313249939    0.313250487
   36.016821714    0.313250889    0.313250415
   36.153767805    0.313250194    0.313250548
   36.290713895    0.313250771    0.313250512
   36.427659985    0.313250455    0.313250589
   36.564606075    0.313250626    0.313250597
   36.701552165    0.313250711    0.313250618
   36.838498256    0.313250475    0.313250672
   36.975444346    0.313250947    0.313250640
   37.112390436    0.313250338    0.313250737
   37.249336526    0.313251149    0.313250659
   37.386282616    0.313250230    0.313250792
   37.523228706    0.313251305    0.313250678
   37.660174797    0.313250166    0.313250837
   37.797120887    0.313251407    0.313250701
   37.934066977    0.313250153    0.313250873
   38.071013067    0.313251450    0.313250727
   38.207959157    0.313250194    0.313250899
   38.344905247    0.313251435    0.313250758
   38.481851338    0.313250286    0.313250915
   38.618797428    0.313251366    0.313250794
   38.755743518    0.313250425    0.313250925
   38.892689608    0.313251253    0.313250833
   39.029635698    0.313250598    0.313250927
   39.166581788    0.313251109    0.313250874
   39.303527879    0.313250793    0.313250926
   39.440473969    0.313250948    0.313250916
   39.577420059    0.313250994    0.313250922
   39.714366149    0.313250786    0.313250957
   39.851312239    0.313251186    0.313250917
   39.988258329    0.313250638    0.313250994
   40.125204420    0.313251353    0.313250915
   40.262150510    0.313250518    0.313251026
   40.399096600    0.313251484    0.313250915
   40.536042690    0.313250438    0.313251052
   40.672988780    0.313251568    0.313250920
   40.809934870    0.313250406    0.313251071
   40.946880961    0.313251600    0.313250929
   41.083827051    0.313250424    0.313251082
   41.220773141    0.313251579    0.313250945
   41.357719231    0.313250492    0.313251086
   41.494665321    0.313251508    0.313250965
   41.631611411    0.313250604    0.313251083
   41.768557502    0.313251395    0.313250989
   41.905503592    0.313250752    0.313251074
   42.042449682    0.313251250    0.313251016
   42.179395772    0.313250922    0.313251061
   42.316341862    0.313251086    0.313251043
   42.453287952    0.313251101    0.313251045
   42.590234043    0.313250919    0.313251071
   42.727180133    0.313251274    0.313251029
   42.864126223    0.313250764    0.313251095
   43.001072313    0.313251427    0.313251015
   43.138018403    0.313250633    0.313251115
   43.274964493    0.313251546    0.313251003
   43.411910584    0.313250539    0.313251129
   43.548856674    0.313251622    0.313250995
   43.685802764    0.313250490    0.313251137
