1.120443833237791509e+00,2.102721708324255090e+00,1.233969845156165590e+00,9.923476142174916248e-01,1.615168964616845670e+00,1.983477949359395254e+00,7.603394379028767247e-01,6.409946993048296626e-01
1.392715358989842223e+00,9.263467788712516082e-01,1.962557982043020566e+00,1.676371492556143039e+00,1.126986728435872109e+00,1.760606622648640318e+00,1.283235704528835619e+00,9.517024902130746256e-01
1.189983386697399226e+00,1.062803386581986587e+00,1.736194522386981909e+00,1.190684055561301413e+00,1.702672105502871958e+00,1.578418597300691673e+00,1.708715420536929486e+00,1.222812350278005056e+00
1.559471016019868372e+00,6.184917418619724216e-01,1.402541865503664553e+00,2.008348198849494892e+00,2.226201346823438953e+00,1.565939794301149490e+00,1.371356813176777045e+00,1.763555470827987470e+00
1.788836460781103810e+00,1.980501807109168233e+00,2.475803025471909002e+00,1.722952194680752669e+00,1.509791652308628329e+00,1.394745209866371738e+00,1.227838648603941429e+00,2.449725383573925441e+00
1.645084459565707036e+00,1.549013604247232223e+00,1.875099813898936318e+00,1.203144560259651996e+00,1.844368974927911964e+00,2.257532471722820233e+00,2.923937116847094231e+00,1.400742342098322268e+00
1.721348764559840205e+00,1.625285155658192870e+00,1.312007290943087767e+00,2.292090224360082473e+00,2.208236607923564243e+00,2.606303072755451922e+00,1.962877917859735533e+00,1.593673394917670905e+00
1.262719806737122141e+00,2.097993719975273841e+00,2.328928905239196823e+00,2.248147472298590799e+00,2.994004980279408201e+00,1.951827082469725916e+00,1.995047338231550782e+00,1.432104074414611183e+00
