sweep,energy_per_spin,M2,cos_x,cos_y,current_x,current_y,current_x2,current_y2,vortex_abs_density
5.000000000000000000e+00,-1.401038314713845656e+00,4.231402226954248391e-01,1.840647389482236349e+02,1.746010696185208531e+02,-4.262398784036936839e+00,1.763158500859039357e+00,1.816804339415955738e+01,3.108727899151495055e+00,7.812500000000000000e-03
1.000000000000000000e+01,-1.438161115394477774e+00,4.052957854920406500e-01,1.790969808397072711e+02,1.890722647012790389e+02,2.500297039402906485e+00,-1.106055849355812626e+01,6.251485285246939583e+00,1.223359541894208036e+02,2.343750000000000000e-02
1.500000000000000000e+01,-1.363101883518575308e+00,4.912001965499274148e-01,1.731010406897434848e+02,1.758530414910117941e+02,-9.466216066110789029e+00,-6.884747913189489310e+00,8.960924661029402216e+01,4.739975382816702876e+01,1.562500000000000000e-02
2.000000000000000000e+01,-1.480800348293755508e+00,5.605286193379921400e-01,1.924025893467757271e+02,1.866822998164257115e+02,4.129897882949924437e+00,-1.703665348804456414e+00,1.705605652359426827e+01,2.902475620717010152e+00,7.812500000000000000e-03
2.500000000000000000e+01,-1.365420560887019130e+00,4.998409920557214114e-01,1.766165676660127133e+02,1.729310959210641840e+02,7.021944022756484216e+00,-2.856185856598179473e+00,4.930769785872551836e+01,8.157797647431475951e+00,0.000000000000000000e+00
3.000000000000000000e+01,-1.395439703612127991e+00,4.946052893124341376e-01,1.742115416912769490e+02,1.830210224334278166e+02,-1.821937851987652124e+00,-3.821277456225407931e+00,3.319457536505379558e+00,1.460216139745652519e+01,0.000000000000000000e+00
3.500000000000000000e+01,-1.351322377206660041e+00,4.947233501122958454e-01,1.756524357649871888e+02,1.702860927999177818e+02,-5.390299736119431806e+00,3.442255769434518164e+00,2.905533124520921717e+01,1.184912478220522658e+01,3.125000000000000000e-02
4.000000000000000000e+01,-1.373813511995441772e+00,4.600284852544063163e-01,1.770295436285295807e+02,1.746667154423034845e+02,-8.414359198206350143e+00,3.019058340496915793e+00,7.080144071643981363e+01,9.114713263323992010e+00,7.812500000000000000e-03
4.500000000000000000e+01,-1.414742198799530559e+00,5.180215369391403257e-01,1.784014407377819396e+02,1.837725621548978552e+02,3.968238817680419306e+00,1.086309928870168751e+00,1.574691931414569268e+01,1.180069261561911054e+00,1.562500000000000000e-02
5.000000000000000000e+01,-1.538565525911627763e+00,5.344539507815722068e-01,1.987984426020707645e+02,1.950743320313059712e+02,-1.193202978452707619e+00,-1.566514457355276946e-01,1.423733347788412651e+00,2.453967545103097683e-02,0.000000000000000000e+00
5.500000000000000000e+01,-1.432103158062227433e+00,4.815008203743180171e-01,1.808106755946222393e+02,1.858077328693079835e+02,3.168716875629144614e+00,-1.295794280388599340e+00,1.004076663789692780e+01,1.679082817087808044e+00,7.812500000000000000e-03
6.000000000000000000e+01,-1.421120712807875552e+00,5.186754657678738223e-01,1.795628276063984288e+02,1.842440748724177126e+02,-1.141969980218572545e+00,4.091421007357345374e-01,1.304095435720406870e+00,1.673972585944499547e-01,0.000000000000000000e+00
6.500000000000000000e+01,-1.440385791929525094e+00,5.660809189720512613e-01,1.875842483632472977e+02,1.811545143707111549e+02,-2.189851428865585259e+00,-4.519813299225708292e+00,4.795449280504645806e+00,2.042871225985758343e+01,1.562500000000000000e-02
7.000000000000000000e+01,-1.374172378629492375e+00,5.028587420435415289e-01,1.761150511621000305e+02,1.756730777670500174e+02,1.520444063819372804e+00,-4.008400269584597275e+00,2.311750151203569192e+00,1.606727272120587102e+01,7.812500000000000000e-03
7.500000000000000000e+01,-1.507471918923706466e+00,5.635461461100113034e-01,1.937915139654035386e+02,1.921212972790653168e+02,-5.546624918883065192e-01,1.014884516153125471e+00,3.076504799077456886e-01,1.029990581127363525e+00,0.000000000000000000e+00
8.000000000000000000e+01,-1.356866353278710635e+00,5.191450628285406710e-01,1.759200493647801125e+02,1.714377370745698101e+02,-4.711198703404409827e+00,-3.733821024951798240e+00,2.219539322295939243e+01,1.394141944637209640e+01,7.812500000000000000e-03
8.500000000000000000e+01,-1.536257185233238953e+00,6.178113266952748317e-01,1.963593310581790092e+02,1.969225083615301628e+02,4.787156114176953636e-01,9.096337822200508683e-01,2.291686366150179066e-01,8.274336177559549199e-01,0.000000000000000000e+00
9.000000000000000000e+01,-1.536818997592924285e+00,6.694617334959519495e-01,1.947261351936597009e+02,1.986995281901289161e+02,2.183262122400011496e+00,2.970113010511201690e+00,4.766633495106602503e+00,8.821571295207913721e+00,0.000000000000000000e+00
9.500000000000000000e+01,-1.411702050879743098e+00,5.541992689677457395e-01,1.836234063589893992e+02,1.777723186662248622e+02,-3.775510050054146305e+00,3.282997133550889846e+00,1.425447613805986258e+01,1.077807017890335928e+01,0.000000000000000000e+00
1.000000000000000000e+02,-1.521285602185208141e+00,6.001346499888178254e-01,2.000772030493315015e+02,1.893719111100818111e+02,-5.917328474945199979e+00,-1.687986916938135629e+00,3.501477628039728529e+01,2.849299831754312340e+00,7.812500000000000000e-03
1.050000000000000000e+02,-1.441503355006697351e+00,5.744780204630327569e-01,1.816077211400122735e+02,1.874171377417022200e+02,-6.422805368294759454e-01,8.108816275928334427e-01,4.125242879899598258e-01,6.575290139676026602e-01,0.000000000000000000e+00
